    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     5676671,  4266599837,  4.38641665e+02,  1.000000e+00,  3.886383e-01,       0.000000e+00,       6.749558e+47,   0.000000e+00,   0.000000e+00,  2.124592e+02,  1.510525e+00,  5.700680e+01,  5.845894e-01,  1.063430e+02,  5.602302e-01,  7.808191e-01,  0.000000e+00,  7.808191e-01,  1.053307e-02,  1.053307e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.863878e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.092540e+00,  2.381172e+00,  7.113679e-01,  1.064392e+02,  3.162296e-01,                5,             8,  1.000000e-01,    3.886383e-01,  8.635151e-01,     8.635151e-01,  8.266573e-01,  2.623137e+48,  6.749558e+47,  3.037743e+47,        3.037743e+47,  3.173186e+47,         4,0,0,             1,0,0,   5.956376e-04,  1.522187e+00,    4.60296774e-12,  2.72332272e-01,  1.86124301e+01,1,   2.621713e+03,  6.935782e-01,    4.79778138e-09,  1.76695075e-02,  7.55320205e+01,     2.441079e-02,      5.303029e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     5686760,  4266599838,  3.01435297e+00,  1.000000e+00,  1.000000e+00,       3.679231e+50,       3.907040e+50,   0.000000e+00,   0.000000e+00,  3.114505e+01,  0.000000e+00,  1.170161e+01,           nan,  1.190166e+01,           nan,  3.374485e+01,  3.374485e+01,  0.000000e+00,  1.173477e+01,  1.173477e+01,                1,             1,  1.000000e-01,    1.000000e+00, 7.320312e-138,    7.320312e-138,  3.595371e+00,  3.679231e+51,  3.679231e+50, 5.026057e+187,       5.026057e+187,  1.023325e+50,  3.502032e+01,  3.502032e+01,  0.000000e+00,  1.190170e+01,  1.190170e+01,                1,             1,  1.000000e-01,    1.000000e+00, 2.203397e-166,    2.203397e-166,  3.561673e+00,  3.907040e+51,  3.907040e+50, 1.773190e+216,       1.773190e+216,  1.096968e+50,         7,1,0,             1,0,1,   2.269450e+05,  6.371518e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   2.435617e+05,  6.439436e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      5.854677e-01,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
     5721828,  4266599840,  9.01321163e+01,  1.000000e+00,  4.606619e+01,       1.583073e+49,       2.393888e+46,   0.000000e+00,   0.000000e+00,  4.092728e+02,  0.000000e+00,  8.550958e+01,          -nan,  2.354689e+02,          -nan,  9.706525e-01,  9.706525e-01,  0.000000e+00,  2.256540e-01,  2.256540e-01,                7,             7,  1.000000e-01,    1.000000e+00,  3.418651e-13,     3.418651e-13,  5.009156e+01,  1.583073e+50,  1.583073e+49,  4.630695e+61,        4.630695e+61,  3.160358e+47,  9.365876e+00,  7.353388e+00,  2.012488e+00,  2.367915e+02,  3.365399e-01,                3,             7,  1.000000e-01,    4.606619e+01,  2.576232e-01,     2.576232e-01,  4.850828e-01,  1.102773e+49,  2.393888e+46,  4.280566e+48,        4.280566e+48,  2.273371e+48,         4,1,0,             1,0,0,   2.721411e+02,  8.550214e+00,    3.27656232e-10,  6.67478096e-02,  2.49985103e+01,1,   1.379491e+04,  7.042821e-01,    3.49429711e-08,  1.48470928e-03,  1.11690726e+01,     1.118719e-03,      1.653432e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     5732806,  4266599842,  1.47626381e+01,  1.000000e+00,  1.000000e+00,       7.238105e+49,       2.228446e+49,   0.000000e+00,   0.000000e+00,  1.524866e+01,  0.000000e+00,  7.411179e+00,           nan,  4.277082e+00,           nan,  1.189459e+01,  1.189459e+01,  0.000000e+00,  7.411235e+00,  7.411235e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.307837e+11,     9.307837e+11,  4.884269e+00,  7.238105e+50,  7.238105e+49,  7.776356e+37,        7.776356e+37,  1.481922e+49,  3.542596e+00,  3.542596e+00,  0.000000e+00,  2.135293e+00,  2.135293e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.283367e+00,     2.283367e+00,  1.119666e+01,  2.228446e+50,  2.228446e+49,  9.759475e+48,        9.759475e+48,  1.990278e+48,         7,1,0,             1,0,1,   1.886457e+04,  4.304934e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   1.648078e+02,  2.451973e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.242795e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     5762121,  4266599843,  2.09013275e+01,  1.000000e+00,  5.715043e-01,       3.132108e+49,       9.785463e+48,   0.000000e+00,   0.000000e+00,  2.913107e+02,  0.000000e+00,  5.784471e+01,          -nan,  1.715856e+02,          -nan,  1.628273e+00,  1.628273e+00,  0.000000e+00,  3.209479e-01,  3.209479e-01,                7,             7,  1.000000e-01,    1.000000e+00,  2.585808e+04,     2.585808e+04,  3.960685e+01,  3.132108e+50,  3.132108e+49,  1.211268e+45,        1.211268e+45,  7.907994e+47,  1.870353e+01,  1.353472e+01,  5.168816e+00,  1.716282e+02,  6.260384e-01,                4,             7,  1.000000e-01,    5.715043e-01,  1.204449e-01,     1.204449e-01,  6.011751e-01,  5.592434e+49,  9.785463e+48,  4.643147e+49,        4.643147e+49,  9.302505e+48,         4,1,0,             1,0,0,   2.548209e+03,  1.254127e+01,    3.82751076e-10,  2.91658971e-02,  9.34570624e+00,1,   1.179279e+05,  1.414523e+00,    2.56695954e-08,  3.82218111e-04,  1.59635296e+00,     9.789406e-02,      2.019612e+01,  1.28885421e+04,  1.65827282e+06, -1.00000000e+00, -1.00000000e+00,1,0
     5797047,  4266599845,  4.81547946e+01,  7.264290e-01,  1.000000e+00,       1.448039e+48,       8.357546e+48,   0.000000e+00,   0.000000e+00,  2.921158e+02,  0.000000e+00,  1.457888e+02,          -nan,  7.873340e+01,          -nan,  7.097938e+00,  5.712081e+00,  1.385857e+00,  1.461402e+02,  2.599738e-03,                3,            10,  1.000000e-01,    7.264290e-01,  2.782640e-01,     2.782640e-01,  6.691860e-01,  1.051897e+49,  1.448039e+48,  3.780214e+48,        3.780214e+48,  1.571906e+48,  1.822166e+00,  1.822166e+00,  0.000000e+00,  1.506308e+00,  1.506308e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.711454e+00,     1.711454e+00,  1.412920e+01,  8.357546e+49,  8.357546e+48,  4.883302e+48,        4.883302e+48,  5.915088e+47,         3,1,0,             1,0,1,   6.049179e+03,  7.295235e-01,    1.77379807e-08,  3.77452398e-03,  2.12014442e+01,0,   1.226300e+01,  1.524728e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.868789e-02,      5.171547e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     5808910,  4266599848,  6.64740167e+02,  1.000000e+00,  1.586686e+00,       0.000000e+00,       1.377455e+47,   0.000000e+00,   0.000000e+00,  1.896209e+02,  5.837037e+00,  5.308573e+01,  2.325288e+00,  9.227894e+01,  2.100072e+00,  7.806223e-01,  0.000000e+00,  7.806223e-01,  1.053536e-02,  1.053536e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.863318e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.639744e+00,  2.015161e+00,  6.245828e-01,  9.228253e+01,  2.625447e-01,                5,             8,  1.000000e-01,    1.586686e+00,  8.555938e-01,     8.555938e-01,  9.091740e-01,  2.185589e+48,  1.377455e+47,  2.554470e+47,        2.554470e+47,  2.403928e+47,         4,0,0,             1,0,0,   2.854246e-04,  1.266334e+00,    4.69311836e-12,  2.54692236e-01,  1.72803184e+01,1,   1.969776e+03,  6.934968e-01,    3.57959750e-09,  2.59977822e-02,  1.02471254e+02,     3.462097e-02,      4.179249e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     5831344,  4266599850,  1.36917509e+01,  1.000000e+00,  1.000000e+00,       7.657436e+49,       2.563980e+49,   0.000000e+00,   0.000000e+00,  1.246216e+01,  0.000000e+00,  5.844608e+00,           nan,  3.677467e+00,           nan,  1.086455e+01,  1.086455e+01,  0.000000e+00,  5.844625e+00,  5.844625e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.007789e+00,     1.007789e+00,  5.722102e+00,  7.657436e+50,  7.657436e+49,  7.598250e+49,        7.598250e+49,  1.338221e+49,  3.922292e+00,  3.922292e+00,  0.000000e+00,  2.275002e+00,  2.275002e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.158359e+00,     2.158359e+00,  1.073344e+01,  2.563980e+50,  2.563980e+49,  1.187930e+49,        1.187930e+49,  2.388778e+48,         7,1,0,             1,0,1,   1.176697e+04,  4.308121e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   2.402988e+02,  2.610340e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      3.271746e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     5884099,  4266599851,  5.93521290e+01,  1.282630e+00,  1.000000e+00,       6.060318e+47,       2.695151e+49,   0.000000e+00,   0.000000e+00,  4.080223e+02,  0.000000e+00,  1.623345e+02,          -nan,  1.470018e+02,          -nan,  6.422269e+00,  5.208639e+00,  1.213630e+00,  1.631670e+02,  5.497561e-03,                3,            10,  1.000000e-01,    1.282630e+00,  3.184559e-01,     3.184559e-01,  6.217824e-01,  7.773148e+48,  6.060318e+47,  2.440886e+48,        2.440886e+48,  1.250140e+48,  5.168512e+00,  5.168512e+00,  0.000000e+00,  3.758067e+00,  3.758067e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.085880e+00,     1.085880e+00,  7.680985e+00,  2.695151e+50,  2.695151e+49,  2.481997e+49,        2.481997e+49,  3.508860e+48,         3,1,0,             1,0,1,   6.701317e+03,  7.083108e-01,    1.36908218e-08,  5.42481486e-03,  2.71810316e+01,0,   9.377106e+02,  2.854532e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.815338e-02,      1.847973e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     5891453,  4266599853,  6.24412887e+01,  5.133959e+00,  1.000000e+00,       1.552822e+46,       2.453579e+49,   0.000000e+00,   0.000000e+00,  4.365779e+03,  0.000000e+00,  1.709484e+03,          -nan,  1.599659e+03,          -nan,  6.675114e+00,  5.384808e+00,  1.290306e+00,  1.709508e+03,  4.401388e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.000000e-20,     1.000000e-20,  1.298611e-01,  7.972127e+47,  1.552822e+46,  7.972127e+66,        7.972127e+66,  6.138963e+47,  5.772171e+00,  5.772171e+00,  0.000000e+00,  5.148667e+00,  5.148667e+00,                1,             1,  1.000000e-01,    1.000000e+00,  8.426182e-01,     8.426182e-01,  6.226779e+00,  2.453579e+50,  2.453579e+49,  2.911852e+49,        2.911852e+49,  3.940367e+48,         3,1,0,             1,0,1,   1.929514e+05,  5.069047e-01,    1.77531631e-07,  8.69656018e-05,  2.33120389e+00,0,   1.749428e+03,  2.850209e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.162698e-02,      4.938568e-05,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     5902643,  4266599855,  1.25460486e+01,  1.000000e+00,  2.560743e-01,       7.999160e+49,       5.020905e+49,   0.000000e+00,   0.000000e+00,  2.789430e+02,  0.000000e+00,  5.931750e+01,          -nan,  1.591275e+02,          -nan,  3.093826e+00,  3.093826e+00,  0.000000e+00,  4.536950e-01,  4.536950e-01,                7,             7,  1.000000e-01,    1.000000e+00,  7.367632e+05,     7.367632e+05,  3.144493e+01,  7.999160e+50,  7.999160e+49,  1.085717e+44,        1.085717e+44,  2.543863e+48,  2.808774e+01,  1.930753e+01,  8.780210e+00,  1.599234e+02,  8.644544e-01,                2,             7,  1.000000e-01,    2.560743e-01,  1.339503e-01,     1.339503e-01,  6.301616e-01,  1.285725e+50,  5.020905e+49,  9.598520e+49,        9.598520e+49,  2.040310e+49,         4,1,1,             1,0,0,   1.704333e+04,  1.696316e+01,    4.85299153e-10,  1.23298732e-02,  3.37520633e+00,1,   2.692214e+05,  1.801239e+00,    8.82404593e-10,  4.36569834e-03,  1.06754554e+00,     6.500000e+00,      1.543272e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     5935908,  4266599856,  1.43536159e+01,  1.000000e+00,  1.000000e+00,       7.452799e+49,       2.053910e+49,   0.000000e+00,   0.000000e+00,  1.254428e+01,  0.000000e+00,  6.069109e+00,           nan,  3.542017e+00,           nan,  1.092230e+01,  1.092230e+01,  0.000000e+00,  6.069111e+00,  6.069111e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.870422e-01,     9.870422e-01,  5.580117e+00,  7.452799e+50,  7.452799e+49,  7.550639e+49,        7.550639e+49,  1.335599e+49,  3.335375e+00,  3.335375e+00,  0.000000e+00,  2.053641e+00,  2.053641e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.359715e+00,     2.359715e+00,  1.149150e+01,  2.053910e+50,  2.053910e+49,  8.704056e+48,        8.704056e+48,  1.787329e+48,         7,1,0,             1,0,1,   1.246862e+04,  4.289355e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   1.313173e+02,  2.362208e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.124982e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6389374,  4266599858,  2.89304015e+00,  1.000000e+00,  1.000000e+00,       4.988952e+50,       1.704511e+50,   0.000000e+00,   0.000000e+00,  3.522454e+01,  0.000000e+00,  1.671493e+01,           nan,  1.022587e+01,           nan,  4.689768e+01,  4.689768e+01,  0.000000e+00,  1.671513e+01,  1.671513e+01,                1,             1,  1.000000e-01,    1.000000e+00, 4.908142e-178,    4.908142e-178,  2.840012e+00,  4.988952e+51,  4.988952e+50, 1.016464e+228,       1.016464e+228,  1.756666e+50,  1.590659e+01,  1.590659e+01,  0.000000e+00,  5.628218e+00,  5.628218e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  5.867855e+00,  1.704511e+51,  1.704511e+50,  1.704511e+70,        1.704511e+70,  2.904828e+49,         7,1,0,             1,0,1,   4.917474e+05,  6.477100e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   2.570591e+04,  5.337315e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.010046e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6397341,  4266599859,  5.57770305e+01,  5.133959e+00,  1.000000e+00,       5.453455e+46,       1.254138e+49,   0.000000e+00,   0.000000e+00,  1.148399e+03,  0.000000e+00,  5.439854e+02,          -nan,  3.342119e+02,          -nan,  7.012188e+00,  5.728720e+00,  1.283468e+00,  5.440058e+02,  4.506868e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.294398e+00,     1.294398e+00,  2.786063e-01,  2.799782e+48,  5.453455e+46,  2.162999e+47,        2.162999e+47,  1.004924e+48,  2.400867e+00,  2.400867e+00,  0.000000e+00,  1.742639e+00,  1.742639e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.197898e+00,     2.197898e+00,  1.282100e+01,  1.254138e+50,  1.254138e+49,  5.706079e+48,        5.706079e+48,  9.781908e+47,         3,1,0,             1,0,1,   4.000898e+04,  6.063699e-01,    1.79109703e-07,  8.83934928e-05,  2.30188458e+00,0,   3.809229e+01,  1.881939e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.708818e-02,      3.283740e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6405098,  4266599860,  6.61141369e+01,  1.627960e+01,  1.000000e+00,       1.546652e+46,       5.449969e+48,   0.000000e+00,   0.000000e+00,  9.993358e+02,  0.000000e+00,  5.139219e+02,          -nan,  2.568477e+02,          -nan,  6.474215e+00,  5.271923e+00,  1.202292e+00,  5.139682e+02,  5.647095e-03,                6,            12,  1.000000e-01,    1.627960e+01,  1.448608e+00,     1.448608e+00,  2.893582e-01,  2.517888e+48,  1.546652e+46,  1.738143e+47,        1.738143e+47,  8.701629e+47,  1.395994e+00,  1.395994e+00,  0.000000e+00,  1.355782e+00,  1.355782e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.760302e-01,     9.760302e-01,  1.515654e+01,  5.449969e+49,  5.449969e+48,  5.583811e+48,        5.583811e+48,  3.595786e+47,         3,1,0,             1,0,1,   3.532006e+04,  6.046962e-01,    1.75552043e-07,  8.64902377e-05,  2.35176074e+00,0,   3.890110e+00,  1.206134e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.307208e-02,      6.621036e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6412795,  4266599861,  6.50281274e+01,  5.133959e+00,  1.000000e+00,       4.495308e+46,       2.533463e+49,   0.000000e+00,   0.000000e+00,  1.410823e+03,  0.000000e+00,  5.698049e+02,          -nan,  5.000931e+02,          -nan,  6.527311e+00,  5.313613e+00,  1.213698e+00,  5.698085e+02,  5.496663e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.372072e+00,     1.372072e+00,  2.701308e-01,  2.307873e+48,  4.495308e+46,  1.682034e+47,        1.682034e+47,  8.543538e+47,  4.905108e+00,  4.905108e+00,  0.000000e+00,  3.600801e+00,  3.600801e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.108828e+00,     1.108828e+00,  7.903035e+00,  2.533463e+50,  2.533463e+49,  2.284812e+49,        2.284812e+49,  3.205683e+48,         3,1,0,             1,0,1,   4.098408e+04,  5.960591e-01,    1.76090145e-07,  8.66089131e-05,  2.34610561e+00,0,   7.640201e+02,  2.770618e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.271584e-02,      3.098521e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6426941,  4266599863,  7.07286373e+01,  1.000000e+00,  1.000000e+00,       2.209173e+49,       5.653125e+48,   0.000000e+00,   0.000000e+00,  1.050447e+01,  0.000000e+00,  5.231009e+00,           nan,  2.840864e+00,           nan,  5.520771e+00,  5.520771e+00,  0.000000e+00,  5.231017e+00,  5.231017e+00,                1,             1,  1.000000e-01,    1.000000e+00,  8.110389e-01,     8.110389e-01,  6.161256e+00,  2.209173e+50,  2.209173e+49,  2.723881e+49,        2.723881e+49,  3.585589e+48,  1.435181e+00,  1.435181e+00,  0.000000e+00,  1.381470e+00,  1.381470e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.036518e+00,     1.036518e+00,  1.496807e+01,  5.653125e+49,  5.653125e+48,  5.453960e+48,        5.453960e+48,  3.776791e+47,         7,1,0,             1,0,1,   1.525606e+03,  2.732546e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   4.405596e+00,  1.232623e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      5.118866e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6528141,  4266599865,  2.04780805e+02,  1.000000e+00,  1.377292e+00,       0.000000e+00,       9.568348e+46,   0.000000e+00,   0.000000e+00,  7.578821e+02,  1.798525e+01,  2.111227e+02,  7.289178e+00,  3.700675e+02,  6.350991e+00,  1.174719e+00,  0.000000e+00,  1.174719e+00,  6.001199e-03,  6.001199e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  5.622135e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.047100e+00,  3.178299e+00,  8.688006e-01,  3.700770e+02,  9.528545e-03,                6,            11,  1.000000e-01,    1.377292e+00,  1.294600e+00,     1.294600e+00,  3.601902e-01,  1.317841e+48,  9.568348e+46,  1.017952e+47,        1.017952e+47,  3.658736e+47,         4,0,0,             1,0,0,   2.366058e-03,  2.846999e+00,    6.57375189e-12,  8.10556521e-02,  4.64758015e+00,1,   1.779163e+04,  6.003547e-01,    1.47148428e-07,  7.89512165e-05,  2.70725373e+00,     8.099543e-04,      4.295905e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6542026,  4266599866,  8.66212674e+01,  1.627960e+01,  1.000000e+00,       1.017196e+46,       5.314997e+48,   0.000000e+00,   0.000000e+00,  1.204876e+03,  0.000000e+00,  6.090087e+02,          -nan,  3.183840e+02,          -nan,  5.738997e+00,  4.635262e+00,  1.103735e+00,  6.090855e+02,  6.865912e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.478196e+00,     1.478196e+00,  2.583893e-01,  1.655955e+48,  1.017196e+46,  1.120254e+47,        1.120254e+47,  6.408759e+47,  1.369608e+00,  1.369608e+00,  0.000000e+00,  1.338153e+00,  1.338153e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.331427e-01,     9.331427e-01,  1.528936e+01,  5.314997e+49,  5.314997e+48,  5.695803e+48,        5.695803e+48,  3.476270e+47,         3,1,0,             1,0,1,   4.235280e+04,  5.812747e-01,    1.67169605e-07,  8.52084565e-05,  2.44575106e+00,0,   3.584959e+00,  1.189510e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.310420e-02,      5.745582e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6557152,  4266599868,  1.44203839e+01,  1.000000e+00,  1.500000e-01,       9.338226e+49,       3.957689e+49,   0.000000e+00,   0.000000e+00,  4.931003e+02,  0.000000e+00,  1.128583e+02,          -nan,  2.709608e+02,          -nan,  3.506225e+00,  3.506225e+00,  0.000000e+00,  4.991506e-01,  4.991506e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.552506e+05,     1.552506e+05,  2.950568e+01,  9.338226e+50,  9.338226e+49,  6.014938e+44,        6.014938e+44,  3.164891e+48,  2.462797e+01,  1.723682e+01,  7.391147e+00,  2.711248e+02,  7.769439e-01,                2,             7,  1.000000e-01,    1.500000e-01,  8.074700e-02,     8.074700e-02,  4.432144e-01,  5.936533e+49,  3.957689e+49,  7.352016e+49,        7.352016e+49,  1.339427e+49,         4,1,1,             1,0,0,   1.238553e+04,  1.493182e+01,    5.10482316e-10,  1.07854218e-02,  2.88623280e+00,1,   2.073939e+05,  1.296028e+00,    7.76156519e-10,  5.11035410e-03,  1.25226693e+00,     6.500000e+00,      1.133886e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6560845,  4266599869,  8.85091510e+01,  1.627960e+01,  1.000000e+00,       4.835007e+45,       4.727078e+48,   0.000000e+00,   0.000000e+00,  2.422293e+03,  0.000000e+00,  1.252668e+03,          -nan,  6.168969e+02,          -nan,  5.694488e+00,  4.566869e+00,  1.127619e+00,  1.252705e+03,  6.581098e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  1.597696e-01,  7.871200e+47,  4.835007e+45,  7.871200e+66,        7.871200e+66,  4.926594e+47,  1.187637e+00,  1.187637e+00,  0.000000e+00,  1.131334e+00,  1.131334e+00,                1,             1,  1.000000e-01,    1.000000e+00,  5.479209e-01,     5.479209e-01,  1.710013e+01,  4.727078e+49,  4.727078e+48,  8.627300e+48,        8.627300e+48,  2.764353e+47,         3,1,0,             1,0,1,   1.162954e+05,  5.217545e-01,    1.66617399e-07,  8.51423903e-05,  2.45231271e+00,0,   1.864660e+00,  1.098637e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.449876e-02,      6.929028e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6568342,  4266599870,  7.61997332e+00,  1.000000e+00,  5.000000e-02,       2.830067e+50,       1.462083e+50,   0.000000e+00,   0.000000e+00,  8.722672e+02,  0.000000e+00,  2.247097e+02,          -nan,  4.479369e+02,          -nan,  7.884928e+00,  7.884928e+00,  0.000000e+00,  8.329430e-01,  8.329430e-01,                7,             7,  1.000000e-01,    1.000000e+00,  3.696928e+01,     3.696928e+01,  2.097248e+01,  2.830067e+51,  2.830067e+50,  7.655187e+48,        7.655187e+48,  1.349419e+49,  3.626011e+01,  2.382129e+01,  1.243881e+01,  4.479907e+02,  1.071093e+00,                2,             7,  1.000000e-01,    5.000000e-02,  5.294699e-02,     5.294699e-02,  3.171129e-01,  7.310413e+49,  1.462083e+50,  1.380704e+50,        1.380704e+50,  2.305303e+49,         4,1,1,             1,0,0,   1.379702e+05,  2.111731e+01,    8.15842666e-10,  4.79579414e-03,  1.17302234e+00,1,   4.526590e+05,  1.225486e+00,    1.17573679e-09,  3.23120152e-03,  8.06956506e-01,     6.500000e+00,      6.586113e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6578776,  4266599872,  1.91019917e+00,  1.000000e+00,  1.000000e+00,       1.000480e+50,       1.095026e+50,   0.000000e+00,   0.000000e+00,  1.066637e+01,  0.000000e+00,  3.988923e+00,           nan,  4.094706e+00,           nan,  1.026987e+01,  1.026987e+01,  0.000000e+00,  3.997033e+00,  3.997033e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.293144e+00,     1.293144e+00,  7.371709e+00,  1.000480e+51,  1.000480e+50,  7.736804e+49,        7.736804e+49,  1.357189e+49,  1.087535e+01,  1.087535e+01,  0.000000e+00,  4.095231e+00,  4.095231e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.273010e+00,     1.273010e+00,  7.253391e+00,  1.095026e+51,  1.095026e+50,  8.601862e+49,        8.601862e+49,  1.509674e+49,         7,1,0,             1,0,1,   6.313291e+03,  4.458565e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   7.467757e+03,  4.593655e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      6.325584e-01,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
