    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     8037566,  4266599920,          3.471457e+01,            3.471457e+01,        0.000000e+00,   1.248673e+04,     2.780118e+00,        7.179159e-01,    1.627590e-01,  5.140750e+00,         2,1,    6.194194e+00,  2.243001e+00,      1.380220e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380220e+00,      1.380220e+00,  7.38080291e+01,   0.000000e+00,  1.683036e+01,  1.031385e+04, -4.207365e+02,     0.000000e+00,1,0,1
     8059938,  4266599924,          5.267993e+02,            5.159448e+02,        2.060479e-02,   1.896307e+04,     2.720787e+01,        8.590856e-01,    1.369492e+00,  5.673746e+00,         1,1,    1.090648e+01,  8.824542e+00,      2.212920e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.314501e+00,      3.314501e+00,  2.40361587e+01,   0.000000e+00,  1.454743e+03,  1.045809e+04, -7.147226e+00,     0.000000e+00,1,0,1
     8225490,  4266599926,          4.595633e+02,            3.926639e+02,        1.455716e-01,   8.170603e+04,     4.805813e+00,        1.922315e+00,   -9.381750e-01,  2.879448e+00,         1,1,    4.358868e+00,  9.530550e+00,      3.019683e+00,  1.492725e+00,1,             13,              1,                   8,                   1,   3.019683e+00,      4.358868e+00,  1.28968953e+01,   0.000000e+00,  2.211618e+01,  3.965481e+02, -1.849141e+01,     0.000000e+00,0,1,1
     8240888,  4266599928,          4.466106e+02,            1.547550e+02,        6.534901e-01,   2.339208e+04,     6.615700e+00,        5.145656e+00,   -2.494841e-01,  2.159099e+00,         1,1,    2.749191e+01,  2.537191e+01,      8.322918e+00,  1.660572e+01,0,             14,              1,                   5,                   4,   1.085684e+01,      1.085684e+01,  7.22895815e+00,   0.000000e+00,  2.297311e+01,  1.841369e+04, -4.054408e+02,     0.000000e+00,1,0,1
     8260007,  4266599931,          7.654785e+02,            0.000000e+00,        1.000000e+00,   4.025400e+04,     0.000000e+00,        2.070483e+00,   -6.007371e-01,  3.354686e+00,         1,0,    4.703682e+01,  3.768340e+01,      1.759526e+01,  4.233313e+01,0,             14,              1,                   5,                   1,   2.162993e+01,      2.162993e+01,  4.92283089e+00,   0.000000e+00,  5.878387e-02,  9.965267e+03,  1.058765e+04,     1.052520e+00,1,0,0
     8260007,  4266599931,          2.292323e+02,            0.000000e+00,        1.000000e+00,   3.612524e+04,     0.000000e+00,        3.685525e+00,    2.868270e-01,  4.659422e+00,         1,0,    3.768340e+01,  4.233313e+01,      1.249467e+01,  3.391506e+01,0,             14,              2,                   5,                  14,   1.627312e+01,      1.627312e+01,  5.63155185e+00,   5.878387e-02,  3.210116e-02,  1.058765e+04,  1.108394e+04,     9.445652e-01,1,0,0
     8272189,  4266599933,          4.426610e+02,            3.622336e+02,        1.816906e-01,   3.944268e+05,     9.183798e-01,        4.378330e+00,    4.195768e-01,  6.832572e-01,         1,1,    4.914992e+00,  4.991227e+00,      3.449959e+00,  1.666650e+00,1,             13,              1,                   8,                   1,   3.449959e+00,      4.914992e+00,  1.13716524e+01,   0.000000e+00,  3.523254e+00,  1.213654e+01, -4.531258e+00,     0.000000e+00,0,1,1
     8342992,  4266599938,          8.262681e+01,            6.662332e+01,        1.936840e-01,   9.288524e+04,     7.172649e-01,        1.871087e+00,    8.279315e-01,  5.437398e+00,         1,1,    5.029316e+00,  1.234995e+01,      3.538426e+00,  1.783692e+00,1,             13,              1,                   8,                   1,   3.538426e+00,      5.029316e+00,  1.11676792e+01,   0.000000e+00,  1.621111e+00,  3.839352e+02, -5.875333e+02,     0.000000e+00,0,1,1
     8520596,  4266599940,          8.677521e+01,            8.677521e+01,        0.000000e+00,   1.166146e+04,     7.441196e+00,        5.735325e+00,   -3.172145e-01,  5.061938e+00,         2,1,    6.656445e+00,  5.159490e+00,      1.381323e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.381323e+00,      1.381323e+00,  6.30719199e+01,   0.000000e+00,  5.901579e+01,  1.656083e+04, -1.496382e+02,     0.000000e+00,1,0,1
     8550255,  4266599943,          5.008462e+02,            3.750792e+02,        2.511090e-01,   5.946273e+04,     6.307803e+00,        1.598472e+00,   -1.608710e-01,  1.331604e+00,         1,1,    6.178919e+00,  1.485676e+01,      4.427229e+00,  2.171488e+00,1,             13,              1,                   8,                   1,   4.427229e+00,      6.178919e+00,  9.33743560e+00,   0.000000e+00,  2.145694e+01,  1.133931e+03, -2.179291e+01,     0.000000e+00,0,1,1
     8587547,  4266599949,          3.088780e+01,            3.088780e+01,        0.000000e+00,   4.209455e+04,     7.337718e-01,        5.372112e+00,    5.686595e-01,  3.882313e+00,         2,0,    1.878492e+00,  7.347428e+00,      1.382645e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.382645e+00,      1.878492e+00,  3.64451656e+01,   0.000000e+00,  5.969803e-01,  9.923796e+02,  7.466057e+02,     3.563831e+00,0,1,0
     8885053,  4266599953,          4.388157e+02,            1.488106e+02,        6.608813e-01,   3.711792e+04,     4.009131e+00,        6.213206e+00,   -3.393293e-01,  2.308316e+00,         1,1,    2.764544e+01,  1.164123e+01,      8.380444e+00,  1.687061e+01,0,             14,              1,                   5,                   1,   1.093472e+01,      1.093472e+01,  7.19258446e+00,   0.000000e+00,  9.176647e+00,  5.434981e+03, -3.743284e+02,     0.000000e+00,1,0,1
     8890698,  4266599954,          4.014642e+02,            2.773867e+02,        3.090625e-01,   9.616526e+04,     2.884479e+00,        2.254247e-01,    2.424547e-01,  1.767546e+00,         1,1,    7.026236e+00,  1.359029e+01,      5.082360e+00,  2.573173e+00,1,             13,              1,                   8,                   1,   5.082360e+00,      7.026236e+00,  8.38641141e+00,   0.000000e+00,  2.900588e+00,  4.249121e+02, -5.003909e+01,     0.000000e+00,0,1,1
     8893347,  4266599955,          1.111977e+02,            3.268083e-01,        9.970610e-01,   5.404365e+05,     6.047118e-04,        1.976805e+00,    4.914406e-02,  5.895432e+00,         1,0,    1.458702e+01,  1.133151e+01,      1.097667e+01,  1.309344e+01,1,             14,              1,                   8,                   1,   1.097667e+01,      1.458702e+01,  5.31849038e+00,   0.000000e+00,  6.233736e-02,  1.691379e+01,  1.803824e+01,     1.461047e+01,0,1,0
     9608464,  4266599960,          6.137087e+02,            5.973430e+02,        2.666700e-02,   2.686502e+04,     2.223497e+01,        6.003027e+00,    7.857681e-02,  5.527856e+00,         1,1,    8.699906e+00,  7.591945e+00,      1.568844e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.480587e+00,      2.480587e+00,  3.61024299e+01,   0.000000e+00,  7.261181e+02,  4.302453e+03, -4.448162e+00,     0.000000e+00,1,0,1
     9614261,  4266599961,          1.536268e+02,            7.806645e+01,        4.918434e-01,   5.737162e+05,     1.360715e-01,        1.515900e+00,    8.378679e-01,  8.558955e-01,         1,0,    9.255860e+00,  5.239354e+00,      6.805964e+00,  4.737468e+00,1,             14,              1,                   8,                   1,   6.805964e+00,      9.255860e+00,  7.77565139e+00,   0.000000e+00,  6.550259e-01,  8.393641e+00,  2.420351e+01,     1.151014e+02,0,1,0
    10065488,  4266599964,          2.598042e+02,            1.587022e+02,        3.891467e-01,   1.739685e+05,     9.122470e-01,        2.020909e+00,   -8.460236e-01,  1.341940e+00,         1,1,    8.045554e+00,  3.088615e+01,      5.875957e+00,  3.532509e+00,1,             14,              1,                   8,                   1,   5.875957e+00,      8.045554e+00,  7.54482627e+00,   0.000000e+00,  1.327393e+00,  2.451784e+02, -6.404436e+02,     0.000000e+00,0,1,1
    10071078,  4266599966,          2.901473e+02,            2.423748e+02,        1.646490e-01,   9.643644e+04,     2.513312e+00,        5.549787e-01,   -1.076840e+00,  4.085591e+00,         1,1,    2.414705e+00,  1.319558e+00,      1.516693e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.516693e+00,      2.414705e+00,  4.89159535e+01,   0.000000e+00,  6.905569e+00,  7.653192e+01, -1.175541e+01,     0.000000e+00,0,1,0
    10092924,  4266599968,          4.873291e+02,            4.516723e+02,        7.316779e-02,   1.738276e+04,     2.598393e+01,        1.537700e+00,   -6.681113e-01,  2.038739e+00,         1,1,    1.548608e+01,  7.267547e+00,      3.670034e+00,  2.029154e+00,0,             13,              1,                   5,                   1,   5.197400e+00,      5.197400e+00,  1.39767534e+01,   0.000000e+00,  1.133278e+03,  1.435268e+04, -8.926498e+00,     0.000000e+00,1,0,1
    10114063,  4266599971,          6.291762e+01,            6.291762e+01,        0.000000e+00,   9.600215e+03,     6.553772e+00,        7.108739e-01,   -1.731578e-01,  4.656442e+00,         2,1,    6.898442e+00,  3.384224e+00,      1.380312e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380312e+00,      1.380312e+00,  5.84105950e+01,   0.000000e+00,  1.871586e+01,  2.126492e+04, -2.269120e+02,     0.000000e+00,1,0,1
    10123017,  4266599973,          4.092802e+02,            3.414776e+02,        1.656629e-01,   6.368676e+05,     5.361831e-01,        5.584716e+00,    5.331083e-01,  1.784025e+00,         1,1,    2.407271e+00,  1.297338e+00,      2.407271e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   2.407271e+00,      3.673136e+00,  3.51469310e+01,   0.000000e+00,  1.084301e+00,  2.329829e+00, -2.268076e+01,     0.000000e+00,0,1,0
    10135779,  4266599975,          3.393254e+02,            3.320317e+02,        2.149471e-02,   2.077617e+04,     1.598137e+01,        5.205550e-01,    1.421861e+00,  3.686459e+00,         1,1,    1.050461e+01,  8.309897e+00,      2.092086e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.158674e+00,      3.158674e+00,  2.56357262e+01,   0.000000e+00,  4.927279e+02,  8.307723e+03, -1.684421e+01,     0.000000e+00,1,0,1
    10141872,  4266599976,          4.119761e+02,            4.007073e+02,        2.735305e-02,   1.789079e+04,     2.239741e+01,        1.024559e+00,   -7.428071e-01,  1.336732e+00,         1,1,    1.256089e+01,  3.067221e+00,      2.721510e+00,  1.369990e+00,0,             13,              1,                   5,                   1,   3.972919e+00,      3.972919e+00,  1.90735251e+01,   0.000000e+00,  1.264251e+03,  9.306093e+03, -5.183606e+00,     0.000000e+00,1,0,1
    10154734,  4266599978,          4.882885e+02,            3.260995e+02,        3.321580e-01,   4.269734e+05,     7.637467e-01,        5.726893e+00,    1.092463e+00,  5.868704e-01,         1,1,    7.331085e+00,  6.711603e+00,      5.320100e+00,  2.740144e+00,1,             13,              1,                   8,                   1,   5.320100e+00,      7.331085e+00,  8.09006180e+00,   0.000000e+00,  2.206654e+00,  1.468144e+01, -1.201238e+01,     0.000000e+00,0,1,1
    10156735,  4266599979,          6.730554e+02,            6.052839e+02,        1.006923e-01,   1.628166e+05,     3.717580e+00,        7.722361e-01,   -1.114132e+00,  4.460405e+00,         1,1,    3.862438e+00,  2.922946e+01,      2.636174e+00,  1.334517e+00,1,             13,              1,                   8,                   1,   2.636174e+00,      3.862438e+00,  1.12521889e+01,   0.000000e+00,  1.283065e+01,  2.379272e+02, -1.807800e+01,     0.000000e+00,0,1,1
    10191083,  4266599983,          3.254979e+02,            3.164155e+02,        2.790299e-02,   4.196257e+04,     7.540423e+00,        5.893815e+00,    3.176831e-01,  4.432020e+00,         1,1,    8.367691e+00,  2.244994e+00,      1.474821e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.359914e+00,      2.359914e+00,  3.88997000e+01,   0.000000e+00,  5.610216e+01,  1.148738e+03, -7.163089e+00,     0.000000e+00,1,0,1
    10226767,  4266599987,          2.942278e+02,            2.858830e+02,        2.836185e-02,   2.081263e+04,     1.373603e+01,        4.357087e+00,    7.520374e-01,  5.984953e+00,         1,1,    8.251726e+00,  7.803587e+00,      1.444257e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.318116e+00,      2.318116e+00,  3.99680752e+01,   0.000000e+00,  3.605119e+02,  7.064555e+03, -1.923624e+01,     0.000000e+00,1,0,1
    10241261,  4266599989,          5.550037e+02,            4.764667e+02,        1.415071e-01,   9.586612e+04,     4.970127e+00,        4.170171e+00,   -1.361835e+00,  5.462187e+00,         1,1,    4.306365e+00,  1.150142e+01,      2.979146e+00,  1.476147e+00,1,             13,              1,                   8,                   1,   2.979146e+00,      4.306365e+00,  1.29987790e+01,   0.000000e+00,  3.168147e+01,  3.278391e+02, -1.056893e+01,     0.000000e+00,0,1,1
    10260816,  4266599992,          7.863576e+01,            7.863576e+01,        0.000000e+00,   2.373254e+04,     3.313416e+00,        7.852278e-01,    1.245714e-02,  4.032255e+00,         2,1,    7.978493e+00,  2.061647e+00,      1.383301e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.220315e+00,      2.220315e+00,  4.27032645e+01,   0.000000e+00,  8.821436e+00,  3.397594e+03, -1.572145e+02,     0.000000e+00,1,0,1
    10339896,  4266600002,          1.874490e+02,            1.324281e+02,        2.935244e-01,   7.922060e+04,     1.671637e+00,        3.232142e+00,   -4.883569e-01,  9.885811e-01,         1,1,    6.807839e+00,  2.770154e+01,      4.915724e+00,  2.462056e+00,1,             13,              1,                   8,                   1,   4.915724e+00,      6.807839e+00,  8.59704142e+00,   0.000000e+00,  4.440838e+00,  1.048047e+03, -2.496283e+02,     0.000000e+00,0,1,1
    10486381,  4266600005,          3.694049e+02,            3.163719e+02,        1.435634e-01,   1.462952e+05,     2.162559e+00,        4.772269e+00,    4.527096e-01,  2.326164e+00,         1,1,    4.332098e+00,  1.310641e+01,      2.999309e+00,  1.484397e+00,1,             13,              1,                   8,                   1,   2.999309e+00,      4.332098e+00,  1.28297777e+01,   0.000000e+00,  1.708981e+00,  1.552992e+02, -9.719879e+01,     0.000000e+00,0,1,1
    10501287,  4266600007,          4.619900e+02,            2.989087e+02,        3.529974e-01,   2.667626e+04,     1.120505e+01,        3.246291e+00,   -3.580472e-01,  3.852813e+00,         1,1,    2.069281e+01,  5.164352e+00,      5.953351e+00,  7.331051e+00,0,             14,              1,                   5,                   1,   7.539480e+00,      7.539480e+00,  9.67132682e+00,   0.000000e+00,  1.730094e+02,  6.925500e+03, -3.051187e+01,     0.000000e+00,1,0,1
    10670243,  4266600011,          3.840205e+02,            3.741129e+02,        2.579969e-02,   1.885415e+04,     1.984248e+01,        5.783010e+00,    8.133084e-02,  1.604032e+00,         1,1,    8.952031e+00,  8.010093e+00,      1.640770e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.573071e+00,      2.573071e+00,  3.42078057e+01,   0.000000e+00,  5.962509e+01,  9.094661e+03, -1.269343e+01,     0.000000e+00,1,0,1
    10676092,  4266600012,          2.096851e+02,            1.784766e+02,        1.488351e-01,   7.860797e+04,     2.270464e+00,        3.185174e+00,   -1.373055e+00,  6.810283e-01,         1,1,    2.543769e+00,  7.467943e+00,      1.616534e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.616534e+00,      2.543769e+00,  2.37450910e+01,   0.000000e+00,  6.800920e+00,  3.088127e+02, -5.288278e+01,     0.000000e+00,0,1,1
    10679765,  4266600013,          4.259501e+02,            4.093539e+01,        9.038963e-01,   2.503538e+05,     1.635102e-01,        1.505778e-01,   -1.009646e+00,  4.625862e+00,         1,0,    1.362568e+01,  3.357459e+01,      1.023358e+01,  1.120567e+01,1,             14,              1,                   8,                   1,   1.023358e+01,      1.362568e+01,  5.49366211e+00,   0.000000e+00,  1.086288e-01,  1.435344e+02,  1.537380e+02,     1.372887e+01,0,1,0
    10679765,  4266600013,          4.095684e+02,            1.392874e+02,        6.599166e-01,   3.168141e+05,     4.396502e-01,        6.143388e-01,   -8.551011e-01,  3.932630e+00,         1,0,    1.110986e+01,  1.120568e+01,      8.244551e+00,  7.026927e+00,1,             14,              2,                   8,                  14,   8.244551e+00,      1.110986e+01,  7.97560226e+00,   1.086288e-01,  1.866288e-01,  5.100081e+01,  4.888381e+01,     5.005784e+01,0,1,0
    10690327,  4266600015,          4.436869e+02,            2.849271e+02,        3.578195e-01,   1.598090e+05,     1.782923e+00,        4.058952e+00,    6.235980e-01,  4.375560e+00,         1,1,    7.665901e+00,  6.802279e+00,      5.575762e+00,  2.932762e+00,1,             13,              1,                   8,                   1,   5.575762e+00,      7.665901e+00,  7.88558649e+00,   0.000000e+00,  2.573052e+00,  1.079771e+02, -3.871924e+01,     0.000000e+00,0,1,1
    10743122,  4266600022,          4.380797e+01,            4.380797e+01,        0.000000e+00,   3.250267e+04,     1.347827e+00,        4.719222e+00,   -1.941244e-01,  3.577129e+00,         2,0,    7.695521e+00,  6.831213e+00,      1.380828e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   1.380828e+00,      2.120064e+00,  4.59242340e+01,   0.000000e+00,  8.715781e-01,  2.620896e+03,  2.099143e+03,     6.838831e+00,1,0,0
    11201268,  4266600030,          3.826668e+01,            3.826668e+01,        0.000000e+00,   1.132052e+04,     3.380294e+00,        3.594423e+00,    5.521047e-01,  5.417653e+00,         2,1,    7.116643e+00,  5.800455e+00,      1.380206e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380206e+00,      1.380206e+00,  5.46561235e+01,   0.000000e+00,  2.394888e+01,  1.921110e+04, -6.970519e+02,     0.000000e+00,1,0,1
    11321526,  4266600036,          2.292926e+02,            2.207953e+02,        3.705871e-02,   4.145636e+04,     5.325969e+00,        2.153600e+00,   -3.503507e-02,  1.519096e+00,         1,1,    1.346875e+01,  1.310942e+01,      3.009328e+00,  1.488493e+00,0,             13,              1,                   5,                   4,   4.345096e+00,      4.345096e+00,  1.71225091e+01,   0.000000e+00,  1.263452e+01,  2.947560e+03, -5.617857e+01,     0.000000e+00,1,0,1
    11328427,  4266600037,          3.009438e+01,            3.009438e+01,        0.000000e+00,   9.263099e+03,     3.248845e+00,        1.136024e+00,    2.769829e-01,  5.953976e+00,         2,1,    6.692380e+00,  1.370947e+00,      1.381106e+00,  1.260000e+00,0,             13,              2,                   6,                  12,   1.381106e+00,      1.381106e+00,  6.26777355e+01,   0.000000e+00,  5.098273e+01,  1.791107e+04, -3.475167e+02,     0.000000e+00,1,0,0
    11341820,  4266600038,          8.075148e+01,            8.075148e+01,        0.000000e+00,   1.808950e+04,     4.463997e+00,        4.649517e+00,    7.411055e-02,  2.733165e+00,         2,1,    7.701808e+00,  3.287762e+00,      1.380418e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.122280e+00,      2.122280e+00,  4.58461711e+01,   0.000000e+00,  2.591864e+01,  6.400995e+03, -2.220647e+02,     0.000000e+00,1,0,1
    11357134,  4266600040,          3.718246e+02,            2.801466e+02,        2.465623e-01,   1.715329e+04,     1.633195e+01,        3.283868e+00,   -5.529266e-01,  2.456340e-01,         1,1,    1.923713e+01,  6.219856e+00,      5.105259e+00,  5.150358e+00,0,             14,              1,                   5,                   1,   6.865661e+00,      6.865661e+00,  1.05333025e+01,   0.000000e+00,  6.459042e+02,  1.649043e+04, -2.506916e+01,     0.000000e+00,1,0,1
    11661186,  4266600046,          3.798918e+01,            3.798918e+01,        0.000000e+00,   2.441224e+04,     1.556153e+00,        4.978126e+00,    9.842352e-01,  1.539951e+00,         2,1,    7.469961e+00,  4.042686e+00,      1.380186e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380186e+00,      1.380186e+00,  4.92639552e+01,   0.000000e+00,  5.822591e+00,  3.681966e+03, -6.641358e+02,     0.000000e+00,1,0,1
    11667199,  4266600047,          7.194878e+02,            6.965149e+02,        3.192948e-02,   1.729097e+04,     4.028200e+01,        5.588020e+00,   -1.639715e-01,  4.846314e+00,         1,1,    1.296928e+01,  8.556309e+00,      2.851574e+00,  1.423756e+00,0,             13,              1,                   5,                   1,   4.139423e+00,      4.139423e+00,  1.81422210e+01,   0.000000e+00,  7.941881e+02,  1.372259e+04, -3.895308e+00,     0.000000e+00,1,0,1
    12244099,  4266600051,          3.944696e+02,            2.840132e+02,        2.800126e-01,   2.428521e+04,     1.169490e+01,        1.675859e+00,   -6.855496e-01,  1.550246e-01,         1,1,    1.971759e+01,  1.732987e+01,      5.372922e+00,  5.811441e+00,0,             14,              1,                   5,                   1,   7.086514e+00,      7.086514e+00,  1.02283389e+01,   0.000000e+00,  2.466356e+02,  1.197277e+04, -4.843391e+01,     0.000000e+00,1,0,1
    12254369,  4266600053,          2.554291e+02,            9.715977e+01,        6.196214e-01,   5.036569e+04,     1.929086e+00,        2.054766e+00,    4.956981e-02,  2.618446e+00,         1,0,    1.067033e+01,  1.930218e+01,      7.906687e+00,  6.429686e+00,1,             14,              1,                   8,                   1,   7.906687e+00,      1.067033e+01,  6.33140700e+00,   0.000000e+00,  8.906272e-01,  2.252026e+03,  5.793832e+03,     1.983475e+01,0,1,0
    12254369,  4266600053,          5.036936e+02,            3.956933e+02,        2.144167e-01,   2.844718e+05,     1.390975e+00,        2.609159e+00,   -3.188295e-01,  4.136528e+00,         1,1,    5.521941e+00,  6.429686e+00,      3.920901e+00,  1.926810e+00,1,             13,              2,                   8,                  14,   3.920901e+00,      5.521941e+00,  1.08323470e+01,   0.000000e+00,  1.026556e+00,  2.814936e+01, -2.011584e+02,     0.000000e+00,0,1,0
    12689895,  4266600059,          7.888150e+01,            7.888150e+01,        0.000000e+00,   8.574677e+03,     9.199355e+00,        2.051882e+00,   -2.039565e-01,  5.658654e+00,         2,1,    6.188665e+00,  1.292134e+00,      1.380522e+00,  1.260000e+00,0,             13,              2,                   6,                  12,   1.380522e+00,      1.380522e+00,  7.41875728e+01,   0.000000e+00,  2.490332e+02,  1.939244e+04, -6.644978e+01,     0.000000e+00,1,0,0
    12732312,  4266600064,          4.150932e+02,            3.360468e+02,        1.904305e-01,   1.775302e+04,     1.892899e+01,        4.762573e+00,   -1.864081e-01,  6.263770e+00,         1,1,    1.835099e+01,  1.465521e+01,      4.652714e+00,  4.092325e+00,0,             14,              1,                   5,                   1,   6.462438e+00,      6.462438e+00,  1.11588574e+01,   0.000000e+00,  6.969514e+02,  1.996047e+04, -2.867612e+01,     0.000000e+00,1,0,1
    12948979,  4266600071,          2.470804e+02,            2.116947e+02,        1.432154e-01,   2.578618e+04,     8.209618e+00,        2.071173e+00,    7.507762e-02,  5.785861e-01,         1,1,    4.328561e+00,  1.434822e+01,      2.996116e+00,  1.483091e+00,1,             13,              1,                   8,                   1,   2.996116e+00,      4.328561e+00,  1.35856936e+01,   0.000000e+00,  8.334823e+01,  5.353623e+03, -5.643511e+01,     0.000000e+00,0,1,1
    13391849,  4266600077,          1.816425e+02,            3.322232e+01,        8.171005e-01,   5.664380e+04,     5.865128e-01,        4.554143e+00,   -1.548654e-01,  5.055077e+00,         1,0,    1.272614e+01,  1.706975e+01,      9.534329e+00,  9.589138e+00,1,             14,              1,                   8,                   1,   9.534329e+00,      1.272614e+01,  5.73635442e+00,   0.000000e+00,  9.484661e-01,  1.769993e+03,  2.828242e+04,     1.369973e+01,0,1,0
    13391849,  4266600077,          2.008824e+02,            1.660019e+02,        1.736366e-01,   1.314527e+05,     1.262826e+00,        2.679672e-02,   -5.821358e-01,  7.642135e-01,         1,1,    4.774862e+00,  9.589138e+00,      3.341454e+00,  1.623135e+00,1,             13,              2,                   8,                  14,   3.341454e+00,      4.774862e+00,  1.24581621e+01,   0.000000e+00,  4.005264e+00,  1.584369e+02, -4.837434e+01,     0.000000e+00,0,1,0
    13417041,  4266600081,          1.660380e+02,            1.626416e+02,        2.045542e-02,   3.959931e+04,     4.107183e+00,        3.862887e-01,    6.315464e-01,  4.868396e+00,         1,1,    1.097736e+01,  1.222556e+00,      2.234096e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   3.342158e+00,      3.342158e+00,  4.08943834e+01,   0.000000e+00,  6.000191e+01,  1.482865e+03, -1.643579e+01,     0.000000e+00,1,0,0
    13454741,  4266600083,          2.928707e+02,            2.858492e+02,        2.397487e-02,   1.602151e+04,     1.784159e+01,        4.346640e+00,   -3.095911e-01,  3.652664e+00,         1,1,    9.542070e+00,  2.327880e+00,      1.809521e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.792437e+00,      2.792437e+00,  3.04050405e+01,   0.000000e+00,  8.313579e+02,  8.813780e+03, -9.261255e+00,     0.000000e+00,1,0,1
    13460706,  4266600084,          7.384334e+01,            6.271821e+01,        1.506585e-01,   6.554077e+04,     9.569343e-01,        4.944284e+00,   -6.448336e-01,  1.105638e-01,         1,1,    2.527505e+00,  1.059430e+01,      1.603969e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.603969e+00,      2.527505e+00,  2.39667540e+01,   0.000000e+00,  2.795168e+00,  5.822246e+02, -3.238723e+02,     0.000000e+00,0,1,1
    13464455,  4266600085,          1.405058e+02,            6.980054e+01,        5.032193e-01,   6.155960e+04,     1.133869e+00,        5.412889e+00,    9.485762e-01,  2.310825e+00,         1,0,    9.376212e+00,  1.818329e+01,      6.905890e+00,  4.872405e+00,1,             14,              1,                   8,                   1,   6.905890e+00,      9.376212e+00,  6.84842302e+00,   0.000000e+00,  7.344875e-01,  1.386117e+03,  4.159938e+03,     1.373136e+01,0,1,0
    13464455,  4266600085,          2.170639e+02,            1.738477e+02,        1.990944e-01,   3.576872e+05,     4.860327e-01,        1.164903e-01,    2.671768e-01,  3.231080e+00,         1,0,    5.179976e+00,  4.872405e+00,      3.654317e+00,  1.823182e+00,1,             13,              2,                   8,                  14,   3.654317e+00,      5.179976e+00,  1.18149724e+01,   0.000000e+00,  5.497074e-01,  1.497553e+01,  9.686693e+00,     4.347836e+01,0,1,0
    13470836,  4266600086,          5.885972e+02,            4.850639e+02,        1.758984e-01,   1.228619e+05,     3.948043e+00,        4.024316e+00,    1.550813e-03,  2.425637e+00,         1,1,    2.337020e+00,  3.484149e+00,      1.456614e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.456614e+00,      2.337020e+00,  2.66878860e+01,   0.000000e+00,  7.322782e+00,  7.350147e+01, -6.685160e+00,     0.000000e+00,0,1,1
    13482458,  4266600088,          7.464448e+02,            4.486840e+02,        3.989053e-01,   2.720521e+04,     1.649258e+01,        1.528212e-01,   -1.232339e+00,  2.100989e+00,         1,1,    2.135881e+01,  1.281405e+01,      6.316404e+00,  8.425510e+00,0,             14,              1,                   5,                   1,   7.852334e+00,      7.852334e+00,  9.33230013e+00,   0.000000e+00,  4.110309e+02,  8.800296e+03, -2.054542e+01,     0.000000e+00,1,0,1
    13487167,  4266600089,          3.064962e+02,            0.000000e+00,        1.000000e+00,   1.985105e+05,     0.000000e+00,        4.608685e+00,   -3.318522e-01,  4.681482e+00,         1,0,    1.624443e+01,  2.190948e+01,      1.221893e+01,  1.461999e+01,1,             14,              1,                   8,                   1,   1.221893e+01,      1.624443e+01,  5.06370399e+00,   0.000000e+00,  4.446939e-02,  1.845408e+02,  1.931291e+02,     5.069178e+00,0,1,0
    13487167,  4266600089,          3.144570e+02,            2.334243e+02,        2.576909e-01,   9.153831e+04,     2.550018e+00,        4.872828e+00,   -1.860766e-01,  2.809089e+00,         1,1,    6.279809e+00,  1.462000e+01,      4.507003e+00,  2.215213e+00,1,             13,              2,                   8,                  14,   4.507003e+00,      6.279809e+00,  9.92692219e+00,   4.446939e-02,  2.239932e+00,  4.840490e+02, -3.277298e+02,     0.000000e+00,0,1,0
