    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
    15098336,   454911896,          5.898152e+02,            5.727432e+02,        2.894478e-02,   1.733751e+04,     3.303492e+01,        9.578680e-01,   -1.191068e-01,  4.939270e-01,         1,1,    8.109710e+00,  2.809599e+00,      1.403516e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.267162e+00,      2.267162e+00,  4.13466648e+01,   0.000000e+00,  2.729568e+03,  6.923757e+03, -2.254916e+00,     0.000000e+00,1,0,1
    15111693,   454911899,          3.332877e+02,            3.004483e+02,        9.853169e-02,   1.615918e+05,     1.859304e+00,        5.469406e+00,    2.525259e-01,  5.671433e+00,         1,1,    3.229804e+00,  1.418205e+01,      2.147174e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.147174e+00,      3.229804e+00,  1.75982121e+01,   0.000000e+00,  6.799884e+00,  1.270943e+02, -2.004729e+01,     0.000000e+00,0,1,1
    15118987,   454911901,          1.980786e+02,            1.236409e+02,        3.757987e-01,   2.010677e+04,     6.149219e+00,        1.267898e+00,    6.059221e-01,  6.035279e+00,         1,1,    2.097787e+01,  1.910239e+01,      6.132923e+00,  7.881602e+00,0,             14,              1,                   5,                   1,   7.673040e+00,      7.673040e+00,  9.52247437e+00,   0.000000e+00,  7.007100e+01,  1.889583e+04, -2.691468e+02,     0.000000e+00,1,0,1
    15143207,   454911905,          5.935152e+01,            5.935152e+01,        0.000000e+00,   4.188716e+04,     1.416938e+00,        2.107226e+00,    6.665634e-01,  5.417646e+00,         2,1,    7.679257e+00,  7.306060e+00,      1.380041e+00,  1.260000e+00,0,             13,              1,                   6,                   4,   1.380041e+00,      1.380041e+00,  4.61581820e+01,   0.000000e+00,  6.228049e+00,  1.627886e+03, -2.812815e+02,     0.000000e+00,1,0,1
    15164062,   454911908,          1.508459e+02,            1.357981e+02,        9.975618e-02,   1.715324e+05,     7.916761e-01,        3.879029e+00,   -1.651724e-01,  3.234532e+00,         1,0,    3.204888e+00,  7.377203e+00,      2.127758e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.127758e+00,      3.204888e+00,  1.78211010e+01,   0.000000e+00,  9.190529e-01,  6.854869e+01,  3.584531e+01,     7.900395e+00,0,1,0
    15167273,   454911909,          4.373503e+02,            4.261551e+02,        2.559775e-02,   2.125536e+04,     2.004930e+01,        4.881255e+00,   -5.585271e-01,  2.650972e+00,         1,1,    9.013185e+00,  4.164791e+00,      1.656501e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.595618e+00,      2.595618e+00,  3.37743054e+01,   0.000000e+00,  8.208478e+02,  5.559450e+03, -6.169471e+00,     0.000000e+00,1,0,1
    15173126,   454911910,          7.484546e+02,            7.154163e+02,        4.414199e-02,   1.593548e+04,     4.489457e+01,        1.428489e+00,   -1.083160e+00,  1.266438e+00,         1,1,    1.419022e+01,  1.042226e+01,      3.246829e+00,  1.584998e+00,0,             13,              1,                   5,                   1,   4.646016e+00,      4.646016e+00,  1.58405681e+01,   0.000000e+00,  3.722855e+03,  1.847333e+04, -4.443576e+00,     0.000000e+00,1,0,1
    15178507,   454911911,          3.706289e+02,            1.177457e+02,        6.823083e-01,   6.982572e+04,     1.686280e+00,        9.343089e-01,   -6.057474e-01,  1.606767e+00,         1,1,    1.132898e+01,  1.857152e+01,      8.430374e+00,  7.357161e+00,1,             14,              1,                   8,                   1,   8.430374e+00,      1.132898e+01,  6.10503468e+00,   0.000000e+00,  2.424033e+00,  1.168873e+03, -5.044068e+02,     0.000000e+00,0,1,1
    15188389,   454911913,          1.027140e+03,            1.007827e+03,        1.880337e-02,   1.993936e+04,     5.054457e+01,        2.374339e+00,    4.173682e-02,  2.428174e+00,         1,1,    1.183639e+01,  1.101888e+01,      2.496140e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.681334e+00,      3.681334e+00,  2.09773148e+01,   0.000000e+00,  3.446260e+03,  1.095680e+04, -2.378606e+00,     0.000000e+00,1,0,1
    15333548,   454911920,          2.878882e+02,            2.785557e+02,        3.241695e-02,   3.290137e+04,     8.466387e+00,        3.714259e+00,   -3.729863e-01,  1.176906e+00,         1,1,    1.300832e+01,  1.287708e+01,      2.865580e+00,  1.429524e+00,0,             13,              1,                   5,                   4,   4.155421e+00,      4.155421e+00,  1.80582647e+01,   0.000000e+00,  8.086070e+01,  4.557713e+03, -3.245048e+01,     0.000000e+00,1,0,1
    15340261,   454911921,          2.558578e+02,            2.499105e+02,        2.324452e-02,   3.577208e+04,     6.986188e+00,        5.512533e-01,   -2.099124e-01,  2.633088e+00,         1,1,    9.804180e+00,  9.712207e+00,      1.886197e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.891161e+00,      2.891161e+00,  2.89530096e+01,   0.000000e+00,  5.573996e+01,  2.906906e+03, -4.454864e+01,     0.000000e+00,1,0,1
    15764526,   454911924,          1.110375e+02,            1.084312e+02,        2.347231e-02,   2.039978e+04,     5.315311e+00,        4.002160e+00,   -2.235250e-01,  2.863921e+00,         1,1,    9.720679e+00,  7.680697e+00,      1.863050e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.859626e+00,      2.859626e+00,  2.94018697e+01,   0.000000e+00,  3.449847e+01,  7.969896e+03, -2.247707e+02,     0.000000e+00,1,0,1
    16334281,   454911929,          4.178660e+01,            4.178660e+01,        0.000000e+00,   2.980596e+04,     1.401955e+00,        7.850608e-01,    3.217670e-02,  3.076750e+00,         2,0,    1.953923e+00,  9.067231e+00,      1.381721e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.381721e+00,      1.953923e+00,  3.45640643e+01,   0.000000e+00,  8.294496e-01,  2.364508e+03,  1.299365e+03,     3.456948e+00,0,1,0
    16399621,   454911931,          6.581921e+02,            3.794336e+02,        4.235215e-01,   9.144608e+05,     4.149261e-01,        8.399242e-01,   -9.272008e-01,  3.466681e+00,         1,0,    1.672231e+00,  9.603693e-01,      1.672231e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.672231e+00,      2.844253e+00,  5.87736434e+01,   0.000000e+00,  1.927933e-01,  8.511480e-01,  1.023638e+00,     1.829378e+02,0,1,0
    16411654,   454911932,          1.553860e+01,            1.553860e+01,        0.000000e+00,   1.013301e+04,     1.533462e+00,        5.370439e+00,    4.483465e-01,  4.294118e+00,         2,1,    6.495879e+00,  4.933275e+00,      1.380664e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380664e+00,      1.380664e+00,  6.64978909e+01,   0.000000e+00,  1.863779e+00,  2.121567e+04, -1.003939e+04,     0.000000e+00,1,0,1
    16718321,   454911935,          1.689092e+01,            1.689092e+01,        0.000000e+00,   1.501417e+04,     1.124999e+00,        4.961247e+00,   -2.183718e-01,  5.026313e+00,         2,1,    6.508473e+00,  3.734789e+00,      1.380304e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380304e+00,      1.380304e+00,  6.62182526e+01,   0.000000e+00,  4.042258e+00,  8.660756e+03, -2.145168e+03,     0.000000e+00,1,0,1
    16725010,   454911936,          6.268049e+01,            6.268049e+01,        0.000000e+00,   1.115296e+04,     5.620079e+00,        2.721792e+00,    3.321616e-01,  1.613676e+00,         2,1,    6.986689e+00,  3.593495e+00,      1.380005e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380005e+00,      1.380005e+00,  5.68453353e+01,   0.000000e+00,  2.424048e+01,  1.621187e+04, -2.382695e+02,     0.000000e+00,1,0,1
    16737517,   454911939,          3.306967e+02,            3.143723e+02,        4.936374e-02,   2.129746e+04,     1.476102e+01,        4.137105e+00,    1.255393e+00,  4.324411e+00,         1,1,    1.478386e+01,  7.650169e+00,      3.441100e+00,  1.663106e+00,0,             13,              1,                   5,                   1,   4.896908e+00,      4.896908e+00,  1.49255241e+01,   0.000000e+00,  4.958506e+02,  9.426962e+03, -1.823691e+01,     0.000000e+00,1,0,1
    17246446,   454911948,          1.716988e+02,            1.683299e+02,        1.962120e-02,   2.357298e+04,     7.140796e+00,        1.279429e+00,    5.898177e-01,  5.728229e+00,         1,1,    1.139306e+01,  8.406012e+00,      2.364795e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.505380e+00,      3.505380e+00,  2.23368531e+01,   0.000000e+00,  1.155852e+02,  6.791030e+03, -5.436069e+01,     0.000000e+00,1,0,1
    17302287,   454911953,          3.167343e+02,            1.183471e+02,        6.263520e-01,   3.119068e+04,     3.794310e+00,        4.749164e+00,   -8.829795e-01,  6.210887e-01,         1,1,    2.687958e+01,  8.369706e+00,      8.111342e+00,  1.562327e+01,0,             14,              1,                   5,                   1,   1.054746e+01,      1.054746e+01,  7.38028819e+00,   0.000000e+00,  2.594836e+01,  6.905904e+03, -2.618230e+02,     0.000000e+00,1,0,1
    17307980,   454911954,          3.529347e+01,            3.529347e+01,        0.000000e+00,   6.159168e+03,     5.730233e+00,        1.455154e+00,   -5.757166e-01,  4.973572e+00,         2,1,    6.330427e+00,  1.350674e+00,      1.381526e+00,  1.260000e+00,0,             13,              2,                   6,                  12,   1.381526e+00,      1.381526e+00,  7.04030500e+01,   0.000000e+00,  6.747683e+01,  3.859218e+04, -3.680558e+02,     0.000000e+00,1,0,0
    17339788,   454911958,          4.610079e+02,            4.099643e+02,        1.107218e-01,   1.376020e+05,     2.979348e+00,        5.581176e+00,    7.166337e-01,  2.438713e+00,         1,1,    3.006329e+00,  7.371211e+00,      1.974223e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.974223e+00,      3.006329e+00,  1.91654447e+01,   0.000000e+00,  5.556514e+00,  1.044636e+02, -1.820755e+01,     0.000000e+00,0,1,1
    17343165,   454911959,          1.707148e+02,            1.391043e+02,        1.851657e-01,   6.146960e+05,     2.262977e-01,        2.865571e+00,   -1.338845e-01,  5.724372e+00,         1,0,    2.629323e+00,  4.356529e+00,      2.629323e+00,  1.331662e+00,1,             13,              1,                   8,                   7,   2.629323e+00,      4.058573e+00,  1.85707028e+01,   0.000000e+00,  7.608676e-01,  3.523859e+00,  1.456757e+01,     2.118733e+02,0,1,0
    17343165,   454911959,          4.484004e+02,            3.411218e+02,        2.392474e-01,   3.869915e+05,     8.814710e-01,        3.705184e+00,    1.287313e+00,  5.059697e+00,         1,1,    2.925774e+00,  1.331724e+00,      2.925774e+00,  1.454269e+00,1,             13,              2,                   8,                  13,   2.925774e+00,      4.356529e+00,  1.98608316e+01,   7.608676e-01,  2.041363e+00,  5.029215e+00, -4.727375e+00,     0.000000e+00,0,1,0
    17366291,   454911961,          1.924541e+02,            1.453938e+02,        2.445275e-01,   5.206276e+05,     2.792664e-01,        4.488660e+00,    7.413104e-01,  3.139138e+00,         1,0,    6.068415e+00,  5.053208e+00,      4.343659e+00,  2.126772e+00,1,             13,              1,                   8,                   1,   4.343659e+00,      6.068415e+00,  9.42253378e+00,   0.000000e+00,  3.166485e-02,  7.820487e+00,  8.076169e+00,     1.023160e+02,0,1,0
    17635258,   454911962,          4.929054e+01,            4.929054e+01,        0.000000e+00,   1.006419e+05,     4.897616e-01,        4.173851e+00,   -8.431336e-01,  5.022218e+00,         2,1,    2.234838e+00,  1.015346e+00,      1.380172e+00,  1.260000e+00,1,             13,              2,                   8,                  11,   1.380172e+00,      2.234838e+00,  6.17790516e+01,   0.000000e+00,  1.051237e+00,  6.116039e+01, -1.115760e+03,     0.000000e+00,0,1,0
    18062170,   454911966,          2.375930e+02,            2.310711e+02,        2.745012e-02,   1.968411e+04,     1.173896e+01,        1.639914e+00,    9.943631e-01,  5.340157e+00,         1,1,    8.485942e+00,  3.653976e+00,      1.508221e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.402710e+00,      2.402710e+00,  3.78615193e+01,   0.000000e+00,  3.246135e+02,  5.971783e+03, -1.667209e+01,     0.000000e+00,1,0,1
    18527942,   454911972,          6.927438e+02,            0.000000e+00,        1.000000e+00,   1.530330e+05,     0.000000e+00,        5.174535e+00,   -7.555501e-03,  1.139155e+00,         1,0,    1.725097e+01,  1.863332e+01,      1.300453e+01,  1.552588e+01,1,             14,              1,                   8,                   1,   1.300453e+01,      1.725097e+01,  4.94163563e+00,   0.000000e+00,  5.050169e-02,  2.920479e+02,  3.075813e+02,     4.013072e+00,0,1,0
    18527942,   454911972,          3.163367e+02,            2.545122e+02,        1.954391e-01,   6.009927e+04,     4.234863e+00,        3.395844e-01,    4.963784e-01,  5.239803e+00,         1,1,    5.079495e+00,  1.552589e+01,      3.577409e+00,  1.796583e+00,1,             13,              2,                   8,                  14,   3.577409e+00,      5.079495e+00,  1.14161092e+01,   5.050169e-02,  2.035897e+01,  1.196710e+03, -4.336747e+01,     0.000000e+00,0,1,0
    18559371,   454911977,          6.608291e+02,            6.342487e+02,        4.022272e-02,   4.069616e+04,     1.558498e+01,        3.729517e+00,    1.544863e+00,  1.187616e+00,         1,1,    1.378966e+01,  1.150770e+01,      3.112781e+00,  1.530669e+00,0,             13,              1,                   5,                   1,   4.478392e+00,      4.478392e+00,  1.65267276e+01,   0.000000e+00,  4.726544e+02,  2.911308e+03, -6.170766e+00,     0.000000e+00,1,0,1
    18564836,   454911978,          5.485970e+01,            5.485970e+01,        0.000000e+00,   3.438351e+04,     1.595523e+00,        1.410484e+00,    1.124839e+00,  6.432598e-01,         2,1,    1.784195e+00,  9.500445e+00,      1.381963e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.381963e+00,      1.784195e+00,  3.94739132e+01,   0.000000e+00,  3.806512e+00,  1.819312e+03, -6.331642e+02,     0.000000e+00,0,1,1
    18578499,   454911981,          3.908007e+02,            3.496878e+02,        1.052017e-01,   1.965776e+05,     1.778879e+00,        4.962070e+00,    2.460905e-01,  4.235444e+00,         1,1,    3.101109e+00,  4.712941e+00,      2.047175e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.047175e+00,      3.101109e+00,  1.86893918e+01,   0.000000e+00,  1.188129e+00,  3.854147e+01, -2.821820e+01,     0.000000e+00,0,1,1
    18596047,   454911983,          4.362783e+02,            3.196474e+02,        2.673315e-01,   2.680464e+04,     1.192507e+01,        5.511374e+00,   -3.701088e-01,  3.952978e+00,         1,1,    1.953814e+01,  4.505413e+00,      5.271587e+00,  5.558065e+00,0,             14,              1,                   5,                   1,   7.003845e+00,      7.003845e+00,  1.03397018e+01,   0.000000e+00,  2.135718e+02,  6.378205e+03, -2.101039e+01,     0.000000e+00,1,0,1
    18619294,   454911986,          4.831542e+02,            2.296629e+02,        5.246592e-01,   4.310660e+04,     5.327790e+00,        4.447739e+00,    5.864169e-01,  1.613002e+00,         1,1,    2.454508e+01,  1.017571e+01,      7.314670e+00,  1.218895e+01,0,             14,              1,                   5,                   1,   9.386512e+00,      9.386512e+00,  8.05568426e+00,   0.000000e+00,  2.501885e+01,  3.561411e+03, -8.274861e+01,     0.000000e+00,1,0,1
    18635883,   454911989,          3.583217e+01,            3.583217e+01,        0.000000e+00,   8.926454e+03,     4.014154e+00,        4.945690e+00,    1.006505e+00,  8.607178e-01,         2,1,    6.445564e+00,  1.200280e+00,      1.380449e+00,  1.260000e+00,0,             13,              2,                   6,                  12,   1.380449e+00,      1.380449e+00,  7.32744925e+01,   0.000000e+00,  5.668714e+01,  1.828889e+04, -3.054146e+02,     0.000000e+00,1,0,0
    18669358,   454911992,          2.686259e+01,            2.686259e+01,        0.000000e+00,   4.108961e+04,     6.537563e-01,        4.051209e+00,   -6.764004e-01,  5.221070e+00,         2,1,    7.792873e+00,  6.839728e+00,      1.381279e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.154433e+00,      2.154433e+00,  4.47694815e+01,   0.000000e+00,  2.366629e+00,  1.651876e+03, -1.119318e+03,     0.000000e+00,1,0,1
    18674943,   454911993,          5.109290e+01,            5.109290e+01,        0.000000e+00,   2.997661e+04,     1.704425e+00,        1.829956e+00,    3.241801e-01,  3.044677e+00,         2,0,    7.617004e+00,  4.971940e+00,      1.380107e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380107e+00,      1.380107e+00,  4.71067982e+01,   0.000000e+00,  4.283261e-01,  2.670202e+03,  4.389625e+03,     4.142050e+00,1,0,0
    18695885,   454911995,          4.833885e+02,            4.037847e+02,        1.646786e-01,   2.788244e+05,     1.448169e+00,        1.342678e+00,    3.540300e-03,  1.691788e+00,         1,1,    4.631323e+00,  5.915684e+00,      3.230131e+00,  1.578250e+00,1,             13,              1,                   8,                   1,   3.230131e+00,      4.631323e+00,  1.20282059e+01,   0.000000e+00,  1.670158e+00,  2.585756e+01, -1.384971e+01,     0.000000e+00,0,1,1
    18721118,   454912000,          3.329156e+01,            3.329156e+01,        0.000000e+00,   4.147478e+04,     8.026941e-01,        3.086229e+00,   -1.280268e+00,  1.147509e+00,         2,1,    7.880711e+00,  9.810864e-01,      1.380482e+00,  1.260000e+00,0,             13,              2,                   5,                  11,   2.130857e+00,      2.130857e+00,  8.26987928e+01,   0.000000e+00,  6.175560e+00,  9.819145e+02, -1.870676e+02,     0.000000e+00,1,0,0
    18758578,   454912004,          3.813803e+01,            3.813803e+01,        0.000000e+00,   9.682183e+03,     3.938991e+00,        9.445043e-01,   -1.413997e-01,  5.703135e+00,         2,1,    7.478377e+00,  2.522917e+00,      1.380263e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380263e+00,      1.380263e+00,  4.91420906e+01,   0.000000e+00,  5.364621e+01,  2.033432e+04, -3.451676e+02,     0.000000e+00,1,0,1
    18770968,   454912006,          6.491442e+02,            3.060864e+02,        5.284770e-01,   5.798553e+05,     5.278669e-01,        1.040926e+00,   -1.308284e+00,  2.416906e+00,         1,0,    9.723336e+00,  4.915994e+00,      7.129556e+00,  5.218822e+00,1,             14,              1,                   8,                   1,   7.129556e+00,      9.723336e+00,  7.45355638e+00,   0.000000e+00,  5.554934e-01,  8.298545e+00,  1.846808e+01,     1.644146e+02,0,1,0
    19174494,   454912008,          6.104174e+02,            5.931557e+02,        2.827859e-02,   4.338164e+04,     1.367297e+01,        1.761956e+00,   -6.860504e-01,  5.786794e+00,         1,1,    8.272488e+00,  4.736776e+00,      1.449059e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.325587e+00,      2.325587e+00,  3.97727918e+01,   0.000000e+00,  4.174934e+02,  1.317531e+03, -2.962168e+00,     0.000000e+00,1,0,1
    19629443,   454912015,          5.221697e+02,            4.451659e+02,        1.474688e-01,   1.483538e+05,     3.000704e+00,        5.624876e+00,    1.139788e+00,  3.963467e+00,         1,1,    2.556219e+00,  9.524733e-01,      1.626039e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.626039e+00,      2.556219e+00,  6.01138557e+01,   0.000000e+00,  1.143000e+01,  3.038559e+01, -2.748732e+00,     0.000000e+00,0,1,0
    19662380,   454912020,          8.547384e+01,            8.547384e+01,        0.000000e+00,   1.470769e+04,     5.811508e+00,        1.675145e+00,   -1.129721e-01,  5.151620e+00,         2,1,    7.579208e+00,  5.042305e+00,      1.380139e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380139e+00,      1.380139e+00,  4.76675758e+01,   0.000000e+00,  4.382159e+01,  1.112097e+04, -1.435410e+02,     0.000000e+00,1,0,1
    19682194,   454912022,          3.265927e+02,            2.121481e+02,        3.504200e-01,   9.454102e+04,     2.243979e+00,        5.490284e+00,    9.359373e-01,  7.408374e-01,         1,1,    7.564285e+00,  1.628776e+01,      5.502256e+00,  2.875146e+00,1,             13,              1,                   8,                   1,   5.502256e+00,      7.564285e+00,  7.92587164e+00,   0.000000e+00,  8.499236e+00,  5.086335e+02, -6.392322e+01,     0.000000e+00,0,1,1
    20099757,   454912027,          3.556986e+02,            2.794783e+02,        2.142834e-01,   6.798271e+05,     4.111020e-01,        5.768756e+00,   -3.994679e-01,  2.983274e+00,         1,0,    2.133343e+00,  1.249918e+00,      2.133343e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.133343e+00,      3.379646e+00,  2.67699843e+01,   0.000000e+00,  2.462211e-01,  1.908013e+00,  1.552050e+00,     6.345748e+01,0,1,0
    20553704,   454912030,          8.500775e+01,            6.313148e+01,        2.573444e-01,   4.748122e+04,     1.329610e+00,        6.110598e+00,    3.887238e-01,  4.032437e+00,         1,1,    1.940567e+01,  1.430969e+01,      5.191808e+00,  5.363452e+00,0,             14,              1,                   5,                   1,   6.942958e+00,      6.942958e+00,  1.04234324e+01,   0.000000e+00,  1.023736e+00,  2.850389e+03, -3.103583e+04,     0.000000e+00,1,0,1
    20564421,   454912031,          3.655924e+02,            3.040175e+02,        1.684250e-01,   1.926281e+05,     1.578261e+00,        9.128126e-01,   -1.049438e-01,  2.823141e+00,         1,0,    4.688600e+00,  7.268873e+00,      3.275135e+00,  1.596425e+00,1,             13,              1,                   8,                   1,   3.275135e+00,      4.688600e+00,  1.18967496e+01,   0.000000e+00,  7.248126e-01,  6.142145e+01,  4.679105e+01,     2.101210e+01,0,1,0
    20612925,   454912033,          3.484015e+02,            3.344596e+02,        4.001681e-02,   3.236682e+04,     1.033341e+01,        6.020785e+00,   -2.561842e-01,  4.267219e+00,         1,1,    1.375947e+01,  1.119533e+01,      3.105180e+00,  1.527578e+00,0,             13,              1,                   5,                   1,   4.465817e+00,      4.465817e+00,  1.65811262e+01,   0.000000e+00,  8.193272e+01,  4.540190e+03, -2.358375e+01,     0.000000e+00,1,0,1
    20626471,   454912035,          5.587935e+01,            5.587935e+01,        0.000000e+00,   1.534222e+04,     3.642195e+00,        3.120637e+00,    3.826253e-01,  4.288475e+00,         2,1,    7.701713e+00,  3.803701e+00,      1.380395e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.122246e+00,      2.122246e+00,  4.58473181e+01,   0.000000e+00,  1.051511e+01,  9.316350e+03, -3.866084e+02,     0.000000e+00,1,0,1
    20632048,   454912036,          1.215729e+02,            1.077788e+02,        1.134639e-01,   4.034216e+04,     2.671617e+00,        5.173292e+00,    4.175677e-01,  4.229664e+00,         1,1,    2.962676e+00,  1.616743e+01,      1.940156e+00,  1.277584e+00,1,             13,              1,                   8,                   4,   1.940156e+00,      2.962676e+00,  1.97490901e+01,   0.000000e+00,  2.607455e+00,  2.240366e+03, -5.048832e+02,     0.000000e+00,0,1,1
    20653400,   454912038,          3.998520e+02,            3.242619e+02,        1.890452e-01,   8.211161e+04,     3.949038e+00,        1.134895e-02,    9.265039e-01,  1.577214e+00,         1,1,    2.257948e+00,  1.082552e+01,      1.395403e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.395403e+00,      2.257948e+00,  2.77514989e+01,   0.000000e+00,  1.375086e+01,  3.698567e+02, -2.325237e+01,     0.000000e+00,0,1,1
    21075615,   454912041,          4.004821e+02,            3.914560e+02,        2.253796e-02,   1.353441e+04,     2.892302e+01,        3.744573e+00,   -9.075624e-02,  3.300045e+00,         1,1,    1.214782e+01,  3.924661e+00,      2.593483e+00,  1.316712e+00,0,             13,              1,                   5,                   1,   3.806070e+00,      3.806070e+00,  2.01151798e+01,   0.000000e+00,  2.360980e+03,  1.672339e+04, -6.991820e+00,     0.000000e+00,1,0,1
    21083068,   454912042,          4.082194e+02,            3.991155e+02,        2.230153e-02,   2.479288e+04,     1.609799e+01,        5.483240e+00,   -1.008949e-01,  4.999481e+00,         1,1,    1.016799e+01,  5.116599e+00,      1.993952e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.029449e+00,      3.029449e+00,  2.71372068e+01,   0.000000e+00,  2.258696e+02,  4.739363e+03, -7.387586e+00,     0.000000e+00,1,0,1
    21142892,   454912050,          3.318624e+02,            0.000000e+00,        1.000000e+00,   3.509464e+04,     0.000000e+00,        5.206161e+00,   -8.946290e-02,  6.395524e-01,         1,0,    1.964182e+01,  3.724824e+01,      1.491190e+01,  1.767764e+01,1,             14,              1,                   8,                   1,   1.491190e+01,      1.964182e+01,  5.01874561e+00,   0.000000e+00,  3.576059e-02,  8.803892e+03,  9.130400e+03,     8.217031e-01,0,1,0
    21142892,   454912050,          2.180053e+02,            0.000000e+00,        1.000000e+00,   3.346655e+04,     0.000000e+00,        1.938466e+00,   -6.331252e-01,  5.320776e+00,         1,0,    3.724824e+01,  1.767764e+01,      1.229042e+01,  3.352341e+01,0,             14,              2,                   5,                  14,   1.603232e+01,      1.603232e+01,  5.85608553e+00,   3.576059e-02,  6.897681e-02,  9.130400e+03,  9.828866e+03,     7.835830e-01,1,0,0
    21166317,   454912051,          1.054591e+02,            1.033395e+02,        2.009881e-02,   2.240395e+04,     4.612560e+00,        8.734388e-01,    5.232742e-02,  5.330853e+00,         1,1,    1.194456e+01,  1.013047e+01,      2.531906e+00,  1.290960e+00,0,             13,              1,                   5,                   1,   3.724555e+00,      3.724555e+00,  2.06700220e+01,   0.000000e+00,  3.667028e+01,  8.382475e+03, -1.631551e+02,     0.000000e+00,1,0,1
    21199845,   454912053,          1.784160e+02,            1.540936e+02,        1.363244e-01,   2.369501e+04,     6.503206e+00,        2.840348e+00,   -9.713307e-01,  3.664770e+00,         1,1,    1.706288e+01,  1.522922e+01,      4.204758e+00,  2.842766e+00,0,             13,              1,                   5,                   1,   5.886145e+00,      5.886145e+00,  1.22555027e+01,   0.000000e+00,  6.197091e+01,  1.096232e+04, -1.712922e+02,     0.000000e+00,1,0,1
    21204866,   454912054,          8.287396e+02,            8.095682e+02,        2.313312e-02,   1.563879e+04,     5.176669e+01,        3.644117e+00,   -1.545737e-01,  4.440568e+00,         1,1,    9.845614e+00,  3.569470e+00,      1.897743e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.906837e+00,      2.906837e+00,  2.87349223e+01,   0.000000e+00,  2.141250e+03,  1.045460e+04, -1.424031e+00,     0.000000e+00,1,0,1
    21210879,   454912055,          4.636358e+01,            4.636358e+01,        0.000000e+00,   1.142226e+04,     4.059056e+00,        5.935300e+00,    1.115083e+00,  1.856623e+00,         2,1,    7.087345e+00,  3.614960e+00,      1.380256e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380256e+00,      1.380256e+00,  5.51386335e+01,   0.000000e+00,  3.186812e+01,  1.563484e+04, -4.577680e+02,     0.000000e+00,1,0,1
    21217216,   454912056,          3.013651e+02,            1.436805e+02,        5.232343e-01,   3.664714e+04,     3.920649e+00,        3.748063e+00,   -3.633641e-01,  5.742815e+00,         1,1,    2.448467e+01,  1.208112e+01,      7.303321e+00,  1.213082e+01,0,             14,              1,                   5,                   1,   9.356873e+00,      9.356873e+00,  8.07590849e+00,   0.000000e+00,  3.050269e+01,  5.189373e+03, -1.610771e+02,     0.000000e+00,1,0,1
    21223009,   454912057,          2.470549e+02,            2.029898e+02,        1.783614e-01,   1.158092e+05,     1.752795e+00,        3.173735e+00,    1.162773e-01,  2.234402e+00,         1,1,    4.854258e+00,  1.013713e+01,      3.403557e+00,  1.648069e+00,1,             13,              1,                   8,                   1,   3.403557e+00,      4.854258e+00,  1.15338822e+01,   0.000000e+00,  1.013304e+00,  2.130472e+02, -4.713836e+02,     0.000000e+00,0,1,1
