    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
     4474252,   454911660,  2.749650e+01,  2.101007e+01,   1.561478e-01,     0.000000e+00,                     4.842140e-01,  -2.543776e-01,  2.114173e+00,          3.809308e+00,                     6.849825e-01,  -9.325854e-02,  5.929003e+00,          4.075164e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     4560337,   454911661,  2.366509e+01,  1.435163e+01,   3.281999e-01,     0.000000e+00,                     8.360418e-01,  -8.075302e-01,  4.752663e+00,          3.221909e+00,                     4.433136e-01,  -4.354781e-01,  4.368671e+00,          5.012761e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     4562022,   454911662,  1.091603e+01,  3.544041e+00,   3.010179e-01,     0.000000e+00,                     7.927173e-01,  -2.861325e-01,  3.554036e+00,          3.989715e+00,                     3.694279e-01,  -5.001491e-01,  1.064575e+00,          5.217859e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     4565327,   454911663,  5.985442e+00,  2.272886e+00,   3.984903e-01,     0.000000e+00,                     4.263623e-02,   5.726442e-01,  2.599172e-01,          3.196987e+00,                     7.810006e-01,  -2.028819e-01,  7.219013e-01,          5.617357e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
     4577112,   454911664,  9.711358e+00,  5.843302e+00,   3.019506e+00,     0.000000e+00,                     9.403041e-01,   1.139926e+00,  4.567167e+00,          6.274638e+00,                     4.004022e-03,  -4.250479e-01,  2.851009e+00,          3.390013e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     4579425,   454911665,  6.946546e+00,  5.280374e+00,   1.577519e+01,     0.000000e+00,                     7.777468e-01,  -1.070325e+00,  5.089110e+00,          3.290914e+00,                     9.001321e-01,   2.343213e-01,  5.074175e+00,          2.814964e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     4586306,   454911666,  5.574158e+00,  5.362046e+00,   1.152019e+00,     0.000000e+00,                     9.174805e-01,   2.184221e-01,  5.080351e+00,          5.169904e+00,                     5.901887e-01,  -1.057729e-01,  5.988822e+00,          4.372082e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     4588827,   454911667,  5.523274e+00,  1.641541e+00,   6.936702e-02,     0.000000e+00,                     2.500097e-01,  -8.589173e-01,  3.014538e+00,          5.616070e+00,                     8.042684e-01,  -8.046983e-01,  3.891409e+00,          5.477236e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     4634986,   454911668,  6.767284e+00,  2.005712e+00,   3.431910e-01,     0.000000e+00,                     2.941720e-01,   1.030692e+00,  2.482407e+00,          4.169278e+00,                     4.137399e-01,   2.785568e-01,  3.496908e+00,          5.066233e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     4640695,   454911669,  3.883086e+01,  8.869253e+00,   1.164987e-01,     0.000000e+00,                     3.868786e-01,  -7.103376e-01,  1.111186e+00,          5.534403e+00,                     1.083501e-01,   6.197373e-01,  5.371858e+00,          3.043620e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     4652426,   454911670,  1.262196e+01,  3.994889e+00,   9.176168e-01,     0.000000e+00,                     4.940506e-01,  -2.028290e-01,  5.940352e+00,          1.228360e+00,                     2.552525e-01,  -3.193293e-01,  2.443568e+00,          5.766156e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     4656851,   454911671,  9.869307e+00,  8.207115e+00,   3.071678e+00,     0.000000e+00,                     5.477867e-01,   1.029891e+00,  6.257959e+00,          4.923820e+00,                     7.409172e-01,  -4.078174e-01,  1.993620e+00,          1.696203e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     4659128,   454911672,  5.445337e+00,  3.691668e+00,   1.873272e+01,     0.000000e+00,                     9.851800e-01,   8.864314e-01,  1.249110e-01,          5.819777e+00,                     2.343692e-01,  -8.848218e-01,  5.448968e+00,          4.404631e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     4667189,   454911673,  1.463579e+01,  8.099424e+00,   3.936662e+00,     0.000000e+00,                     3.342909e-01,   6.568032e-01,  2.724622e+00,          4.210295e+00,                     9.199586e-01,   4.440741e-03,  3.851729e+00,          5.850147e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     4670326,   454911674,  5.068375e+00,  4.448747e+00,   7.039019e+01,     0.000000e+00,                     9.234833e-01,   9.523718e-02,  5.724642e+00,          4.933568e+00,                     7.983766e-01,  -1.571945e-01,  7.753976e-01,          5.197144e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            15,    46
     4684555,   454911675,  7.257818e+00,  2.327329e+00,   3.206616e+00,     0.000000e+00,                     3.650749e-01,   6.987820e-01,  4.819892e+00,          4.688339e+00,                     7.679553e-01,   5.084856e-01,  2.774808e+00,          3.833776e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     4690396,   454911676,  5.512911e+00,  4.088859e+00,   4.413734e+01,     0.000000e+00,                     9.353618e-01,  -4.673159e-01,  2.869742e+00,          4.176826e+00,                     5.048496e-01,   1.586871e-01,  1.511532e+00,          3.317513e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     4697929,   454911677,  8.204078e+00,  2.011405e+00,   6.073230e+00,     0.000000e+00,                     1.625447e-01,  -1.714063e-01,  4.338343e+00,          1.283556e+00,                     1.949496e-01,   1.296061e+00,  5.022145e+00,          5.062194e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     4703574,   454911678,  2.978361e+01,  1.838318e+01,   1.877983e+00,     0.000000e+00,                     1.781963e-01,  -1.079655e-01,  3.190354e+00,          3.729577e+00,                     3.246232e-01,  -1.024377e+00,  1.036199e+00,          6.571083e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,            13,    46
     4707547,   454911679,  5.429233e+00,  2.571516e+00,   2.260008e+01,     0.000000e+00,                     8.388524e-01,   8.890805e-02,  5.006031e+00,          3.806823e+00,                     2.076026e-01,  -7.099177e-02,  4.561393e+00,          5.013062e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     4715388,   454911680,  8.621271e+00,  6.106326e+00,   4.676358e-02,     0.000000e+00,                     6.779230e-01,  -1.921012e-01,  4.954881e+00,          3.436097e+00,                     6.776080e-01,  -7.172808e-01,  8.037409e-01,          6.263111e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     5102801,   454911681,  1.239602e+01,  9.869938e+00,   1.712868e-01,     0.000000e+00,                     7.521450e-02,  -6.938025e-01,  2.420931e+00,          2.921805e+00,                     6.764897e-01,  -1.141792e+00,  9.305079e-02,          2.370363e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            13,                  1,             7,    46
     5511904,   454911682,  1.256723e+01,  5.164434e+00,   1.652787e-01,     0.000000e+00,                     4.766981e-01,   1.843683e-01,  2.510887e+00,          5.432883e+00,                     1.855707e-01,  -3.014951e-01,  1.987546e+00,          5.480293e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            13,                  1,            15,    46
     5515259,   454911683,  6.784592e+00,  2.059047e+00,   3.734440e+01,     0.000000e+00,                     2.891871e-01,  -5.516332e-01,  2.060405e+00,          2.838526e+00,                     8.216779e-01,   3.558653e-01,  1.092326e+00,          5.144181e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     5521680,   454911684,  9.477237e+00,  7.689647e+00,   9.751765e-02,     0.000000e+00,                     5.241597e-01,   1.225103e+00,  1.116693e+00,          2.013679e+00,                     9.322262e-01,  -5.167503e-02,  2.114584e+00,          2.220709e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     5700713,   454911685,  5.428400e+00,  2.884708e+00,   6.168982e-02,     0.000000e+00,                     5.631165e-01,   2.389219e-01,  2.329101e+00,          2.992349e+00,                     6.622024e-01,   4.985568e-01,  3.115395e+00,          4.074864e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     6113642,   454911686,  1.608720e+01,  3.490550e+00,   1.411209e-01,     0.000000e+00,                     5.701363e-03,  -1.840385e-01,  5.554294e+00,          3.406587e+00,                     5.513338e-01,  -3.478075e-01,  2.683645e+00,          5.496314e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     6121843,   454911687,  6.253748e+00,  4.874675e+00,   5.535996e-02,     0.000000e+00,                     4.931834e-01,   6.387521e-01,  2.619792e+00,          4.858061e+00,                     5.002148e-01,   1.149941e+00,  3.243373e+00,          5.061922e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     6527500,   454911688,  1.257410e+01,  7.965004e+00,   3.656238e-01,     0.000000e+00,                     7.688397e-01,   2.027681e-01,  1.416872e+00,          1.941175e+00,                     3.324227e-01,  -9.728088e-01,  1.418723e+00,          1.774930e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6531153,   454911689,  5.208809e+00,  2.941458e+00,   4.066342e+00,     0.000000e+00,                     4.711401e-01,   4.726539e-01,  5.255529e+00,          4.236344e+00,                     1.101916e-01,   6.673987e-01,  4.701666e+00,          2.582016e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     6536898,   454911690,  9.955024e+00,  8.245255e+00,   7.616091e+00,     0.000000e+00,                     3.947892e-01,  -3.309715e-01,  6.234804e+00,          1.721969e+00,                     1.152179e-01,  -6.402990e-01,  8.835059e-01,          3.624939e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6543603,   454911691,  5.361992e+00,  3.359698e+00,   9.164355e+00,     0.000000e+00,                     2.088342e-01,   2.217326e-01,  5.559981e+00,          2.801740e+00,                     3.580214e-01,  -3.636065e-01,  1.641640e+00,          1.283936e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     6550752,   454911692,  2.011290e+01,  5.881040e+00,   3.136741e-01,     0.000000e+00,                     9.467472e-01,   2.450980e-01,  3.168739e-01,          1.161384e+00,                     8.150783e-01,  -1.061084e+00,  2.355502e+00,          3.001682e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6552661,   454911693,  8.170664e+00,  3.408488e+00,   5.061082e-02,     0.000000e+00,                     8.711608e-01,   3.186861e-01,  3.159259e+00,          1.448007e+00,                     5.080195e-01,  -9.372709e-01,  1.876497e-01,          3.319901e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     6639440,   454911694,  1.015982e+01,  5.928101e+00,   4.455728e+01,     0.000000e+00,                     2.069595e-01,   1.123023e+00,  4.310700e+00,          4.856793e+00,                     8.708759e-01,   5.560401e-01,  3.376045e+00,          3.446389e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6645505,   454911695,  8.037394e+00,  5.177937e+00,   5.562986e+01,     0.000000e+00,                     5.916903e-01,   6.267008e-01,  2.086538e+00,          1.397904e-01,                     3.881836e-01,   9.786452e-01,  1.213124e+00,          2.992657e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6651106,   454911696,  7.781198e+00,  4.109684e+00,   7.493102e-02,     0.000000e+00,                     3.786103e-01,   1.760383e-01,  5.256447e+00,          4.190424e+00,                     6.841800e-01,  -1.286170e-01,  5.311284e+00,          1.881345e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     7065247,   454911697,  6.577083e+00,  4.449049e+00,   5.772938e+00,     0.000000e+00,                     6.516917e-01,   4.866142e-02,  5.723950e+00,          4.181464e+00,                     8.103703e-01,   8.115893e-01,  7.796672e-01,          9.073979e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     7072940,   454911698,  1.057609e+01,  6.734256e+00,   5.949030e+00,     0.000000e+00,                     5.342712e-01,  -1.477556e+00,  3.376473e+00,          8.374398e-01,                     9.527548e-02,   2.651630e-01,  3.424890e+00,          2.315987e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     7079565,   454911699,  1.997558e+01,  9.938506e+00,   6.304803e-02,     0.000000e+00,                     3.370247e-01,  -1.528959e-02,  2.028397e-01,          6.169234e+00,                     9.492977e-01,   4.038141e-01,  1.986350e+00,          4.830323e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     7112296,   454911700,  1.423253e+01,  9.879306e+00,   7.138447e+00,     0.000000e+00,                     6.848997e-01,  -1.382204e-01,  5.487637e+00,          5.129387e+00,                     6.177922e-01,  -6.877569e-01,  2.230192e+00,          1.533762e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     7129485,   454911701,  6.387258e+00,  5.735102e+00,   4.489561e-02,     0.000000e+00,                     3.725585e-01,   4.711011e-01,  1.043136e+00,          2.617136e+00,                     5.035494e-01,  -8.368513e-02,  4.881513e-03,          5.217836e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     7533324,   454911702,  1.711728e+01,  3.509840e+00,   5.226674e+01,     0.000000e+00,                     7.847235e-01,  -5.482980e-01,  3.535259e+00,          6.909108e-01,                     4.233536e-01,   3.474030e-01,  3.661539e+00,          6.933119e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     7538333,   454911703,  8.853854e+00,  6.343315e+00,   1.870519e-01,     0.000000e+00,                     4.827045e-01,  -4.261252e-01,  5.742676e+00,          5.002011e+00,                     6.069235e-01,  -8.855392e-02,  6.046268e+00,          9.930630e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
     7546846,   454911704,  3.447352e+01,  1.255065e+01,   4.251389e+00,     0.000000e+00,                     4.806602e-01,  -1.004088e+00,  3.160739e-01,          5.717576e+00,                     6.202337e-01,   3.918476e-01,  4.855355e+00,          4.464913e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
     7549799,   454911705,  8.043713e+00,  3.337524e+00,   5.406407e-02,     0.000000e+00,                     5.860272e-01,  -6.135757e-01,  1.523515e+00,          5.597571e+00,                     8.410655e-01,   9.536790e-01,  3.572217e+00,          6.153413e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     7624946,   454911706,  1.015473e+01,  9.053468e+00,   2.955736e+00,     0.000000e+00,                     1.454238e-01,  -1.052810e+00,  1.671672e+00,          5.398825e+00,                     9.546534e-01,   1.357192e+00,  5.044261e+00,          5.229975e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     7627151,   454911707,  5.308824e+00,  1.097459e+00,   1.003147e-01,     0.000000e+00,                     9.323634e-01,   6.784048e-01,  1.609882e+00,          3.192085e+00,                     2.289035e-01,   6.780562e-01,  1.673958e+00,          5.098377e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     7628312,   454911708,  1.703896e+01,  1.628439e+01,   9.176584e+00,     0.000000e+00,                     1.224573e-02,   9.199026e-01,  5.985768e+00,          4.745487e+00,                     9.419683e-01,   3.183329e-01,  3.676816e+00,          3.400034e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            13,                  1,            13,    46
     7658741,   454911709,  5.497915e+00,  2.140552e+00,   5.901565e-02,     0.000000e+00,                     7.940317e-01,   7.696314e-02,  1.949025e+00,          3.747913e+00,                     3.529532e-01,  -9.599586e-01,  2.279199e+00,          4.512945e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     7730196,   454911710,  1.246937e+01,  3.141291e+00,   2.280212e+00,     0.000000e+00,                     8.602113e-01,   3.521697e-01,  5.305996e+00,          5.156375e+00,                     7.755278e-01,  -7.894779e-01,  3.561943e+00,          2.083541e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     7735397,   454911711,  8.595920e+00,  3.787237e+00,   6.081916e-01,     0.000000e+00,                     4.975104e-01,  -2.867170e-01,  1.435473e+00,          3.975375e+00,                     5.745506e-02,   1.856411e-01,  2.688741e+00,          9.708361e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             8,    46
     7745842,   454911712,  2.543440e+01,  2.194495e+01,   4.257854e+01,     0.000000e+00,                     5.999965e-01,  -1.781670e-01,  2.279013e+00,          1.193146e+00,                     4.396446e-01,   3.849905e-01,  2.837060e+00,          1.512688e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
     7751603,   454911713,  7.378061e+00,  1.871016e+00,   7.196398e+01,     0.000000e+00,                     2.085042e-01,   2.486425e-01,  7.926129e-01,          6.007110e+00,                     4.001789e-01,  -2.105601e-01,  2.845480e+00,          2.667530e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     7757756,   454911714,  7.007369e+00,  5.662111e+00,   5.567210e+00,     0.000000e+00,                     3.573636e-01,   1.204128e+00,  1.630494e+00,          3.495067e+00,                     8.087983e-01,  -1.171869e+00,  2.465597e+00,          3.329323e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     7765325,   454911715,  5.292839e+00,  1.839124e+00,   1.188275e+00,     0.000000e+00,                     7.348669e-01,   5.212755e-01,  3.918608e-01,          4.635193e-01,                     2.975338e-01,   1.297713e+00,  4.923750e+00,          9.989538e-02,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
