    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     3968886,  1797223464,          7.082177e+01,            7.082177e+01,        0.000000e+00,   1.167209e+05,     6.067620e-01,        5.190982e+00,   -5.547324e-01,  4.956409e+00,         2,1,    2.230100e+00,  1.126301e+00,      1.380118e+00,  1.260000e+00,1,             13,              2,                   8,                  11,   1.380118e+00,      2.230100e+00,  5.77102391e+01,   0.000000e+00,  1.236333e+00,  4.695662e+01, -1.708128e+02,     0.000000e+00,0,1,0
     3985740,  1797223466,          6.264724e+02,            6.090920e+02,        2.774329e-02,   2.563277e+04,     2.376224e+01,        6.159576e+00,    7.641825e-01,  3.324606e+00,         1,1,    8.408951e+00,  3.011076e+00,      1.489465e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.374826e+00,      2.374826e+00,  3.85329065e+01,   0.000000e+00,  1.402356e+03,  3.312807e+03, -2.342225e+00,     0.000000e+00,1,0,1
     4017769,  1797223471,          6.321946e+02,            6.150290e+02,        2.715237e-02,   1.272676e+04,     4.832565e+01,        5.641929e+00,    1.928915e-01,  1.005115e+00,         1,1,    8.565839e+00,  4.251012e+00,      1.531656e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.431724e+00,      2.431724e+00,  3.71875625e+01,   0.000000e+00,  3.170823e+03,  1.508223e+04, -2.726245e+00,     0.000000e+00,1,0,1
     4038258,  1797223474,          4.532929e+02,            4.417354e+02,        2.549675e-02,   2.995642e+04,     1.474594e+01,        5.284204e+00,    1.195932e-01,  5.460193e+00,         1,1,    9.044137e+00,  4.032601e+00,      1.668681e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.607046e+00,      2.607046e+00,  3.35597279e+01,   0.000000e+00,  4.211575e+02,  2.777408e+03, -4.747973e+00,     0.000000e+00,1,0,1
     4049604,  1797223476,          5.928562e+02,            0.000000e+00,        1.000000e+00,   2.262799e+04,     0.000000e+00,        2.835216e+00,   -5.593748e-01,  5.869697e+00,         1,0,    4.118670e+01,  9.490243e+00,      1.423907e+01,  3.706803e+01,0,             14,              1,                   5,                   1,   1.823989e+01,      1.823989e+01,  5.31588433e+00,   0.000000e+00,  8.846269e-02,  1.886420e+04,  2.069493e+04,     3.748634e-01,1,0,0
     4049604,  1797223476,          6.492535e+02,            6.335904e+02,        2.412475e-02,   2.118192e+04,     2.991185e+01,        4.884712e+00,    3.694092e-01,  5.683754e+00,         1,1,    9.490243e+00,  3.706803e+01,      1.795481e+00,  1.277584e+00,0,             13,              2,                   5,                  14,   2.773008e+00,      2.773008e+00,  3.07081688e+01,   8.846269e-02,  1.046940e+03,  2.069493e+04, -1.732602e+01,     0.000000e+00,1,0,0
     4061145,  1797223477,          4.457209e+02,            1.519435e+02,        6.591062e-01,   7.780522e+04,     1.952870e+00,        2.265987e+00,    5.675525e-01,  7.038628e-01,         1,1,    1.109890e+01,  1.225234e+01,      8.237742e+00,  7.013345e+00,1,             14,              1,                   8,                   1,   8.237742e+00,      1.109890e+01,  6.18872883e+00,   0.000000e+00,  7.251911e+00,  7.352116e+02, -1.068985e+02,     0.000000e+00,0,1,1
     4082580,  1797223480,          4.438848e+02,            4.332001e+02,        2.407072e-02,   4.030714e+04,     1.074748e+01,        1.162637e+00,    2.013273e-01,  6.158695e+00,         1,1,    9.508851e+00,  1.069201e+00,      1.799245e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   2.779980e+00,      2.779980e+00,  5.25815354e+01,   0.000000e+00,  6.144943e+02,  1.240971e+03, -2.010147e+00,     0.000000e+00,1,0,0
     4093789,  1797223481,          6.698515e+01,            6.698515e+01,        0.000000e+00,   1.604454e+04,     4.174950e+00,        5.423609e+00,   -1.312217e+00,  2.458538e+00,         2,1,    7.603013e+00,  6.768209e+00,      1.380234e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380234e+00,      1.380234e+00,  4.73164725e+01,   0.000000e+00,  2.863211e+01,  1.064043e+04, -3.796470e+02,     0.000000e+00,1,0,1
     4102639,  1797223483,          4.086432e+02,            3.991913e+02,        2.312980e-02,   3.611272e+04,     1.105404e+01,        6.185625e+00,   -1.046317e+00,  4.257214e+00,         1,1,    9.846855e+00,  8.210670e+00,      1.898090e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.907307e+00,      2.907307e+00,  2.87284361e+01,   0.000000e+00,  1.994016e+02,  2.639112e+03, -1.182455e+01,     0.000000e+00,1,0,1
     4231274,  1797223488,          4.581592e+02,            2.132678e+02,        5.345115e-01,   3.864771e+04,     5.518252e+00,        4.733921e+00,   -2.528966e-01,  5.033770e+00,         1,1,    9.710902e+00,  2.258073e+01,      7.178565e+00,  5.258046e+00,1,             14,              1,                   8,                   1,   7.178565e+00,      9.710902e+00,  6.71173277e+00,   0.000000e+00,  2.018983e+01,  4.120618e+03, -1.073163e+02,     0.000000e+00,0,1,1
     4234647,  1797223489,          5.269746e+02,            5.132391e+02,        2.606500e-02,   4.676383e+04,     1.097513e+01,        9.298352e-01,   -4.338631e-01,  1.323945e+00,         1,1,    8.873124e+00,  6.375881e+00,      1.616703e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.544044e+00,      2.544044e+00,  3.47809667e+01,   0.000000e+00,  1.282757e+02,  1.329050e+03, -5.322924e+00,     0.000000e+00,1,0,1
     4240932,  1797223490,          1.374332e+02,            0.000000e+00,        1.000000e+00,   1.304647e+05,     0.000000e+00,        1.538871e+00,    7.918263e-02,  6.045684e+00,         1,0,    1.867603e+01,  2.482672e+01,      1.420190e+01,  1.680842e+01,1,             14,              1,                   8,                   7,   1.420190e+01,      1.867603e+01,  4.85622119e+00,   0.000000e+00,  4.485640e-02,  4.871367e+02,  5.100141e+02,     3.339796e+00,0,1,0
     4240932,  1797223490,          6.222691e+02,            0.000000e+00,        1.000000e+00,   1.304641e+05,     0.000000e+00,        6.268917e+00,    7.723934e-01,  2.352603e+00,         1,0,    2.482672e+01,  1.680842e+01,      1.937574e+01,  2.234405e+01,1,             14,              2,                   8,                  14,   1.937574e+01,      2.482672e+01,  5.07614528e+00,   4.485640e-02,  1.111083e-01,  5.100141e+02,  5.480284e+02,     3.339782e+00,0,1,0
     4273269,  1797223493,          4.535462e+02,            4.431965e+02,        2.281953e-02,   1.923344e+04,     2.304302e+01,        5.877197e+00,   -1.090906e+00,  3.351202e+00,         1,1,    1.216895e+01,  2.496075e+00,      2.600613e+00,  1.319688e+00,0,             13,              1,                   5,                   1,   3.814566e+00,      3.814566e+00,  2.00592404e+01,   0.000000e+00,  1.954130e+03,  7.555947e+03, -3.850037e+00,     0.000000e+00,1,0,1
     4280722,  1797223494,          1.572118e+02,            1.315255e+02,        1.633866e-01,   9.575201e+04,     1.373605e+00,        3.883547e+00,    5.017043e-01,  3.887173e+00,         1,0,    2.424091e+00,  5.215325e+00,      1.523899e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.523899e+00,      2.424091e+00,  2.53099937e+01,   0.000000e+00,  7.983100e-01,  1.588123e+02,  2.316512e+02,     2.044870e+01,0,1,0
     4287575,  1797223495,          4.898652e+02,            4.765808e+02,        2.711835e-02,   1.348462e+04,     3.534255e+01,        4.827893e+00,   -1.535863e-01,  5.395868e+00,         1,1,    8.575080e+00,  5.115876e+00,      1.533936e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.435085e+00,      2.435085e+00,  3.71108358e+01,   0.000000e+00,  1.823687e+03,  1.435081e+04, -5.181888e+00,     0.000000e+00,1,0,1
     4311296,  1797223500,          3.332240e+02,            2.902184e+02,        1.290589e-01,   1.676938e+05,     1.730645e+00,        3.330406e+00,    8.341256e-02,  2.158720e+00,         1,1,    2.749680e+00,  2.995021e+00,      1.775503e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.775503e+00,      2.749680e+00,  2.16929500e+01,   0.000000e+00,  1.012115e+00,  3.893617e+01, -4.870588e+01,     0.000000e+00,0,1,1
     4324582,  1797223502,          4.557617e+02,            1.762039e+02,        6.133858e-01,   3.772721e+04,     4.670473e+00,        1.039533e+00,    7.591057e-01,  5.456264e+00,         1,1,    1.058409e+01,  3.444757e+01,      7.853567e+00,  6.330051e+00,1,             14,              1,                   8,                   4,   7.853567e+00,      1.058409e+01,  6.36571199e+00,   0.000000e+00,  2.573294e+01,  6.030154e+03, -2.133769e+02,     0.000000e+00,0,1,1
     4331595,  1797223503,          1.696969e+02,            1.621898e+02,        4.423866e-02,   3.853064e+04,     4.209372e+00,        2.937449e+00,   -1.134168e+00,  8.687468e-01,         1,1,    1.421145e+01,  7.725620e+00,      3.251218e+00,  1.586771e+00,0,             13,              1,                   5,                   1,   4.654936e+00,      4.654936e+00,  1.58056381e+01,   0.000000e+00,  4.633171e+01,  2.816347e+03, -5.927703e+01,     0.000000e+00,1,0,1
     4340509,  1797223505,          5.408491e+02,            5.263246e+02,        2.685495e-02,   2.327138e+04,     2.261682e+01,        2.386500e+00,   -4.005443e-01,  2.048530e+00,         1,1,    8.647418e+00,  2.455316e+00,      1.555749e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.461431e+00,      2.461431e+00,  3.65209845e+01,   0.000000e+00,  8.120925e+02,  3.907560e+03, -2.666501e+00,     0.000000e+00,1,0,1
     4354147,  1797223507,          2.202748e+01,            2.202748e+01,        0.000000e+00,   1.616436e+04,     1.362718e+00,        3.610156e+00,   -4.859913e-01,  1.650683e+00,         2,1,    7.340465e+00,  2.281319e+00,      1.380075e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380075e+00,      1.380075e+00,  5.11711299e+01,   0.000000e+00,  4.289376e+00,  7.018727e+03, -1.339457e+03,     0.000000e+00,1,0,1
     4379019,  1797223511,          2.910542e+02,            1.716197e+02,        4.103514e-01,   3.373946e+04,     5.086618e+00,        2.786787e-01,   -1.456711e-02,  4.939132e+00,         1,1,    2.165845e+01,  1.121010e+01,      6.408055e+00,  8.741776e+00,0,             14,              1,                   5,                   1,   7.994000e+00,      7.994000e+00,  9.18918666e+00,   0.000000e+00,  1.870421e+01,  5.503315e+03, -1.195368e+02,     0.000000e+00,1,0,1
     4420644,  1797223516,          2.448578e+01,            2.448578e+01,        0.000000e+00,   1.945411e+04,     1.258643e+00,        3.551404e+00,   -2.866715e-01,  6.048815e+00,         2,1,    1.808484e+00,  6.138048e+00,      1.382188e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.382188e+00,      1.808484e+00,  5.94673841e+01,   0.000000e+00,  4.265914e+00,  4.001977e+03, -1.213297e+03,     0.000000e+00,0,1,1
     4485123,  1797223519,          4.946761e+02,            4.841016e+02,        2.137666e-02,   1.890094e+04,     2.561257e+01,        6.015079e+00,   -4.982990e-01,  5.827095e+00,         1,1,    1.055600e+01,  9.851053e+00,      2.107311e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.178505e+00,      3.178505e+00,  2.54201360e+01,   0.000000e+00,  1.184485e+03,  1.088763e+04, -8.526933e+00,     0.000000e+00,1,0,1
     4491220,  1797223520,          5.034510e+02,            4.889676e+02,        2.876839e-02,   1.801568e+04,     2.714123e+01,        2.446883e+00,    3.382092e-01,  3.117299e+00,         1,1,    1.267117e+01,  7.755220e+00,      2.760014e+00,  1.385944e+00,0,             13,              1,                   5,                   1,   4.017733e+00,      4.017733e+00,  1.88136604e+01,   0.000000e+00,  1.532484e+03,  1.199528e+04, -7.830248e+00,     0.000000e+00,1,0,1
     4506430,  1797223522,          6.146939e+02,            5.339088e+02,        1.314233e-01,   2.877907e+04,     1.855198e+01,        5.571139e+00,   -7.836067e-02,  6.763658e-01,         1,1,    2.721801e+00,  1.208079e+01,      1.754048e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.754048e+00,      2.721801e+00,  2.20245411e+01,   0.000000e+00,  3.311937e+02,  3.406466e+03, -8.258908e+00,     0.000000e+00,0,1,1
     4919278,  1797223524,          3.838971e+02,            3.750380e+02,        2.307686e-02,   1.311828e+04,     2.858895e+01,        3.544952e-01,   -9.913640e-01,  3.662732e+00,         1,1,    9.866691e+00,  5.597609e+00,      1.903631e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.914818e+00,      2.914818e+00,  2.86251420e+01,   0.000000e+00,  1.708950e+03,  1.712759e+04, -9.635312e+00,     0.000000e+00,1,0,1
     4959777,  1797223531,          2.875633e+02,            2.735542e+02,        4.871653e-02,   3.329448e+04,     8.216205e+00,        2.079977e+00,    7.903475e-01,  1.335077e+00,         1,1,    1.469866e+01,  1.348329e+01,      3.415216e+00,  1.652741e+00,0,             13,              1,                   5,                   1,   4.860723e+00,      4.860723e+00,  1.50501492e+01,   0.000000e+00,  9.813919e+01,  4.845590e+03, -3.710830e+01,     0.000000e+00,1,0,1
     4968379,  1797223533,          6.504231e+02,            5.570798e+02,        1.435116e-01,   1.573676e+05,     3.539990e+00,        5.089097e+00,   -3.522587e-01,  5.574147e+00,         1,1,    2.593615e+00,  3.572481e+00,      1.654889e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.654889e+00,      2.593615e+00,  2.32256737e+01,   0.000000e+00,  1.956639e+01,  4.745690e+01, -2.195510e+00,     0.000000e+00,0,1,1
     4989458,  1797223536,          1.863791e+01,            1.863791e+01,        0.000000e+00,   1.441741e+04,     1.292737e+00,        9.742601e-01,    1.146115e+00,  5.827668e+00,         2,1,    8.007033e+00,  6.499678e+00,      1.383011e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.230485e+00,      2.230485e+00,  4.23996909e+01,   0.000000e+00,  5.739634e+00,  1.330192e+04, -2.781526e+03,     0.000000e+00,1,0,1
     5022486,  1797223540,          1.892278e+01,            1.892278e+01,        0.000000e+00,   1.896985e+04,     9.975186e-01,        7.689394e-01,    6.368029e-01,  2.791960e+00,         2,0,    8.045911e+00,  3.892510e+00,      1.385110e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.244357e+00,      2.244357e+00,  4.19931011e+01,   0.000000e+00,  4.112424e-01,  6.323229e+03,  7.275425e+03,     5.551810e+00,1,0,0
     5036935,  1797223541,          3.005940e+02,            1.381586e+02,        5.403814e-01,   1.888368e+05,     7.316298e-01,        2.856230e-01,    6.296107e-01,  1.945893e+00,         1,0,    9.791230e+00,  6.902037e+00,      7.230069e+00,  5.341018e+00,1,             14,              1,                   8,                   1,   7.230069e+00,      9.791230e+00,  6.67952136e+00,   0.000000e+00,  6.766859e-01,  8.922534e+01,  1.793654e+02,     5.852409e+01,0,1,0
     5561272,  1797223548,          2.117170e+02,            1.828202e+02,        1.364883e-01,   1.113330e+05,     1.642101e+00,        3.796604e+00,   -1.072266e+00,  1.959123e+00,         1,1,    2.665328e+00,  3.738365e+00,      1.710637e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.710637e+00,      2.665328e+00,  2.25185291e+01,   0.000000e+00,  2.727790e+00,  9.846962e+01, -5.023656e+01,     0.000000e+00,0,1,1
     5583840,  1797223552,          4.205919e+02,            5.940235e+01,        8.587649e-01,   2.445988e+05,     2.428563e-01,        6.196506e-01,    3.060990e-01,  6.098871e+00,         1,0,    1.317448e+01,  4.808937e+01,      9.871036e+00,  1.036036e+01,1,             14,              1,                   8,                   1,   9.871036e+00,      1.317448e+01,  5.58838844e+00,   0.000000e+00,  5.878388e-01,  1.951711e+02,  4.727702e+02,     1.946245e+01,0,1,0
     5583840,  1797223552,          5.550586e+02,            0.000000e+00,        1.000000e+00,   9.511919e+05,     0.000000e+00,        6.305634e-01,   -4.812339e-01,  6.088458e+00,         1,0,    1.804911e+01,  1.036036e+01,      1.364861e+01,  1.624420e+01,1,             14,              2,                   8,                  14,   1.364861e+01,      1.804911e+01,  6.87917580e+00,   0.000000e+00,  6.784217e-02,  5.984761e+00,  6.420330e+00,     2.353312e+01,0,1,0
     5629798,  1797223558,          3.556423e+02,            0.000000e+00,        1.000000e+00,   3.947559e+04,     0.000000e+00,        5.362973e+00,   -3.224597e-01,  2.789175e+00,         1,0,    4.675979e+01,  1.282829e+01,      1.740484e+01,  4.208381e+01,0,             14,              1,                   5,                   1,   2.146656e+01,      2.146656e+01,  4.93834780e+00,   0.000000e+00,  8.515389e-02,  7.288230e+03,  7.966618e+03,     7.236732e-01,1,0,0
     5629798,  1797223558,          5.809359e+02,            5.632395e+02,        3.046186e-02,   3.780205e+04,     1.489971e+01,        5.152648e+00,    8.412808e-02,  3.741863e+00,         1,1,    1.282829e+01,  4.208381e+01,      2.808439e+00,  1.405964e+00,0,             13,              2,                   5,                  14,   4.081770e+00,      4.081770e+00,  1.84527039e+01,   8.515389e-02,  1.970777e+02,  7.966618e+03, -2.944817e+01,     0.000000e+00,1,0,0
     5649717,  1797223561,          3.347970e+02,            3.179542e+02,        5.030747e-02,   3.041963e+04,     1.045227e+01,        6.183264e+00,    4.872436e-01,  5.734814e+00,         1,1,    1.489576e+01,  6.246741e+00,      3.477998e+00,  1.677858e+00,0,             13,              1,                   5,                   1,   4.944526e+00,      4.944526e+00,  1.47653099e+01,   0.000000e+00,  3.028021e+02,  4.354803e+03, -1.303060e+01,     0.000000e+00,1,0,1
     5654938,  1797223562,          1.738664e+02,            1.695908e+02,        2.459129e-02,   3.131141e+04,     5.416262e+00,        2.967786e+00,   -1.883167e-02,  2.378826e+00,         1,1,    9.332962e+00,  5.111097e+00,      1.748839e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.714233e+00,      2.714233e+00,  3.16616154e+01,   0.000000e+00,  3.067871e+01,  2.808045e+03, -5.744330e+01,     0.000000e+00,1,0,1
     5674505,  1797223565,          5.241736e+02,            3.539353e+02,        3.247747e-01,   4.130892e+04,     8.568011e+00,        5.822726e-01,   -6.675781e-01,  6.678761e-01,         1,1,    2.033163e+01,  1.458855e+01,      5.729471e+00,  6.732893e+00,0,             14,              1,                   5,                   1,   7.370999e+00,      7.370999e+00,  9.86844559e+00,   0.000000e+00,  1.232509e+02,  3.900396e+03, -2.843383e+01,     0.000000e+00,1,0,1
     5679258,  1797223566,          5.037300e+01,            5.037300e+01,        0.000000e+00,   1.686880e+04,     2.986163e+00,        3.333632e+00,   -6.997906e-01,  8.497293e-01,         2,1,    6.934425e+00,  3.767279e+00,      1.380344e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380344e+00,      1.380344e+00,  5.77644534e+01,   0.000000e+00,  2.332221e+01,  7.168104e+03, -2.807543e+02,     0.000000e+00,1,0,1
     5709402,  1797223570,          3.556827e+02,            1.947444e+02,        4.524772e-01,   2.452587e+05,     7.940366e-01,        1.526269e+00,   -1.013184e+00,  6.184490e+00,         1,1,    8.792570e+00,  2.000100e+01,      6.453216e+00,  4.270472e+00,1,             14,              1,                   8,                   1,   6.453216e+00,      8.792570e+00,  7.08758271e+00,   0.000000e+00,  1.925852e+00,  9.123608e+01, -9.849083e+01,     0.000000e+00,0,1,1
     6166582,  1797223580,          8.166266e+02,            7.136003e+02,        1.261609e-01,   5.332543e+04,     1.338199e+01,        6.222713e+00,    2.313448e-01,  1.535011e+00,         1,1,    2.785278e+00,  6.083718e+00,      1.803260e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.803260e+00,      2.785278e+00,  2.13196165e+01,   0.000000e+00,  5.487713e+01,  5.944641e+02, -2.751093e+00,     0.000000e+00,0,1,1
     6171587,  1797223581,          1.782408e+02,            1.733043e+02,        2.769576e-02,   3.599922e+04,     4.814113e+00,        3.872910e+00,   -3.389340e-01,  2.029621e+00,         1,1,    1.258319e+01,  1.021542e+01,      2.730532e+00,  1.373731e+00,0,             13,              1,                   5,                   1,   3.981974e+00,      3.981974e+00,  1.90205093e+01,   0.000000e+00,  1.632236e+01,  3.353067e+03, -8.906434e+01,     0.000000e+00,1,0,1
     6256868,  1797223584,          4.974535e+02,            4.018917e+02,        1.921021e-01,   2.177147e+05,     1.845956e+00,        3.137424e-01,    7.075917e-01,  5.153887e+00,         1,1,    2.241113e+00,  3.898039e+00,      2.241113e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.241113e+00,      3.353594e+00,  1.71326692e+01,   0.000000e+00,  5.781789e+00,  2.901943e+01, -4.988372e+00,     0.000000e+00,0,1,1
     6265738,  1797223586,          3.771128e+02,            3.668172e+02,        2.730109e-02,   1.638271e+04,     2.239051e+01,        3.968107e+00,   -6.598415e-03,  1.853678e+00,         1,1,    8.525714e+00,  3.021931e+00,      1.521776e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.417143e+00,      2.417143e+00,  3.75239998e+01,   0.000000e+00,  3.119387e+02,  8.200529e+03, -6.242784e+00,     0.000000e+00,1,0,1
     6282801,  1797223589,          3.324970e+02,            2.526013e+02,        2.402901e-01,   4.168583e+04,     6.059644e+00,        3.859786e+00,    1.806492e-01,  1.223964e+00,         1,1,    1.914973e+01,  1.078625e+01,      5.055005e+00,  5.030201e+00,0,             14,              1,                   5,                   1,   6.825653e+00,      6.825653e+00,  1.05909958e+01,   0.000000e+00,  3.885471e+01,  3.283496e+03, -4.260848e+01,     0.000000e+00,1,0,1
     6335441,  1797223591,          3.408920e+02,            2.230021e+02,        3.458278e-01,   3.949086e+04,     5.646929e+00,        3.034649e+00,   -3.408983e-01,  2.880556e+00,         1,1,    7.500630e+00,  2.679035e+01,      5.456239e+00,  2.839601e+00,1,             13,              1,                   8,                   4,   5.456239e+00,      7.500630e+00,  8.01905394e+00,   0.000000e+00,  2.408925e+01,  4.190895e+03, -1.734620e+02,     0.000000e+00,0,1,1
     6342354,  1797223592,          3.190479e+02,            1.633711e+02,        4.879418e-01,   1.422231e+05,     1.148696e+00,        4.209595e+00,   -1.632057e-01,  4.745189e+00,         1,1,    9.207002e+00,  1.242910e+01,      6.771176e+00,  4.688426e+00,1,             14,              1,                   8,                   7,   6.771176e+00,      9.207002e+00,  7.05392176e+00,   0.000000e+00,  1.562007e+00,  2.038725e+02, -1.987539e+02,     0.000000e+00,0,1,1
     6378667,  1797223597,          2.624906e+01,            2.624906e+01,        0.000000e+00,   1.651707e+04,     1.589208e+00,        4.676045e+00,    1.052810e+00,  4.014039e+00,         2,1,    7.896074e+00,  7.661334e+00,      1.381350e+00,  1.260000e+00,0,             13,              1,                   5,                   4,   2.191006e+00,      2.191006e+00,  4.35998204e+01,   0.000000e+00,  3.152598e+00,  1.086904e+04, -4.559978e+03,     0.000000e+00,1,0,1
     6393473,  1797223599,          6.295365e+02,            5.603329e+02,        1.099278e-01,   2.449932e+05,     2.287137e+00,        1.463353e+00,   -4.615862e-01,  4.142580e+00,         1,1,    3.950800e+00,  6.311132e+00,      2.704779e+00,  1.363047e+00,1,             13,              1,                   8,                   1,   2.704779e+00,      3.950800e+00,  1.41081589e+01,   0.000000e+00,  2.394968e+00,  3.258675e+01, -9.647793e+00,     0.000000e+00,0,1,1
     6395998,  1797223600,          6.105754e+02,            5.095530e+02,        1.654545e-01,   1.567930e+04,     3.249845e+01,        4.958697e+00,    5.575593e-03,  4.047554e+00,         1,1,    1.777507e+01,  8.947438e+00,      4.447098e+00,  3.623286e+00,0,             14,              1,                   5,                   1,   6.203306e+00,      6.203306e+00,  1.16205558e+01,   0.000000e+00,  1.290857e+03,  2.071781e+04, -9.591486e+00,     0.000000e+00,1,0,1
     6404172,  1797223602,          3.494385e+02,            3.402124e+02,        2.640281e-02,   2.173637e+04,     1.565176e+01,        2.446995e+00,    7.445474e-02,  3.422829e+00,         1,1,    8.774952e+00,  8.450498e+00,      1.591660e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.508035e+00,      2.508035e+00,  3.55197707e+01,   0.000000e+00,  3.644995e+02,  6.948910e+03, -1.826511e+01,     0.000000e+00,1,0,1
     6411557,  1797223603,          3.635450e+02,            3.198356e+02,        1.202312e-01,   7.758258e+04,     4.122518e+00,        6.185886e-01,   -3.117671e-01,  4.361414e+00,         1,1,    2.863462e+00,  9.567906e-01,      1.863840e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.863840e+00,      2.863462e+00,  5.63273549e+01,   0.000000e+00,  8.489439e+00,  1.209716e+02, -5.008276e+00,     0.000000e+00,0,1,0
     6425775,  1797223605,          6.801054e+02,            5.889478e+02,        1.340345e-01,   7.764072e+04,     7.585553e+00,        5.859205e+00,    2.946621e-01,  1.872540e+00,         1,1,    4.214943e+00,  1.540026e+01,      2.908213e+00,  1.447058e+00,1,             13,              1,                   8,                   1,   2.908213e+00,      4.214943e+00,  1.33169016e+01,   0.000000e+00,  2.101783e+01,  6.202027e+02, -1.014476e+01,     0.000000e+00,0,1,1
     6444066,  1797223608,          3.609646e+02,            2.983655e+02,        1.734219e-01,   4.558562e+04,     6.545167e+00,        4.049920e-01,   -4.265622e-01,  2.642663e-01,         1,1,    2.353257e+00,  6.478946e+00,      1.469391e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.469391e+00,      2.353257e+00,  2.65210651e+01,   0.000000e+00,  6.064565e+01,  8.100900e+02, -1.327630e+01,     0.000000e+00,0,1,1
     6499261,  1797223615,          6.011619e+02,            5.290999e+02,        1.198712e-01,   1.363748e+05,     3.879749e+00,        5.678325e+00,    7.065854e-01,  8.995587e-01,         1,1,    2.868458e+00,  7.486031e+00,      1.867549e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.867549e+00,      2.868458e+00,  2.02833836e+01,   0.000000e+00,  1.905387e+01,  1.061159e+02, -4.981164e+00,     0.000000e+00,0,1,1
     6528510,  1797223618,          4.950970e+01,            4.950970e+01,        0.000000e+00,   2.428466e+04,     2.038723e+00,        5.751128e+00,   -9.524517e-01,  1.810627e+00,         2,1,    7.955197e+00,  7.024654e+00,      1.381328e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.212022e+00,      2.212022e+00,  4.29528652e+01,   0.000000e+00,  6.195083e+00,  4.841317e+03, -7.674506e+02,     0.000000e+00,1,0,1
     6534107,  1797223619,          4.927918e+01,            4.927918e+01,        0.000000e+00,   1.756077e+04,     2.806208e+00,        3.809337e+00,   -1.251354e+00,  1.529580e+00,         2,1,    7.954848e+00,  4.080817e+00,      1.381246e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.211898e+00,      2.211898e+00,  4.29565998e+01,   0.000000e+00,  1.831657e+01,  7.438800e+03, -4.095522e+02,     0.000000e+00,1,0,1
     6826367,  1797223629,          1.595116e+02,            1.505554e+00,        9.905615e-01,   3.647788e+05,     4.127308e-03,        6.279553e+00,    3.764348e-01,  3.257543e+00,         1,0,    1.457513e+01,  1.591788e+01,      1.092506e+01,  1.300570e+01,1,             14,              1,                   8,                   1,   1.092506e+01,      1.457513e+01,  5.31635651e+00,   0.000000e+00,  4.624259e-02,  4.367782e+01,  4.579542e+01,     9.710595e+00,0,1,0
     6826367,  1797223629,          2.862037e+02,            2.519467e+02,        1.196945e-01,   1.257644e+05,     2.003323e+00,        2.337336e+00,    9.308647e-01,  4.959859e+00,         1,1,    4.051374e+00,  1.300577e+01,      2.782588e+00,  1.395283e+00,1,             13,              2,                   8,                  14,   2.782588e+00,      4.051374e+00,  1.46798391e+01,   4.624259e-02,  4.810250e+00,  1.932133e+02, -4.499463e+01,     0.000000e+00,0,1,0
