    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
    16978858,   706849990,  1.45656863e+02,  1.000000e+00,  1.582297e+00,       0.000000e+00,       9.096801e+47,   0.000000e+00,   0.000000e+00,  8.678018e+01,  1.549845e+00,  2.330873e+01,  6.445090e-01,  4.340753e+01,  5.317376e-01,  1.127703e+00,  0.000000e+00,  1.127703e+00,  6.580090e-03,  6.580090e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  5.287358e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.449469e+00,  3.709476e+00,  7.399930e-01,  4.347708e+01,  1.101307e-02,                3,            10,  1.000000e-01,    1.582297e+00,  4.723899e-01,     4.723899e-01,  1.501596e+00,  1.439384e+49,  9.096801e+47,  3.047026e+48,        3.047026e+48,  9.585698e+47,         4,0,0,             1,0,0,   4.084390e-03,  3.116491e+00,    6.64199026e-12,  7.83921423e-02,  4.46672880e+00,1,   8.218324e+02,  8.120179e-01,    4.98112373e-09,  2.31702337e-02,  7.35045309e+01,    -7.217086e-02,      5.306454e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
    17018604,   706849996,  1.93337213e+01,  1.359979e-01,  1.000000e+00,       5.795298e+48,       3.862157e+49,   0.000000e+00,   0.000000e+00,  1.128401e+03,  0.000000e+00,  5.082981e+02,          -nan,  3.513727e+02,          -nan,  1.242512e+01,  8.507219e+00,  3.917905e+00,  5.085070e+02,  5.346295e-01,                5,             8,  1.000000e-01,    1.359979e-01,  6.711159e-02,     6.711159e-02,  2.914263e-01,  7.881482e+48,  5.795298e+48,  1.174385e+49,        1.174385e+49,  2.704451e+48,  5.524449e+00,  5.524449e+00,  0.000000e+00,  2.996156e+00,  2.996156e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.558344e+00,     1.558344e+00,  8.933406e+00,  3.862157e+50,  3.862157e+49,  2.478372e+49,        2.478372e+49,  4.323275e+48,         3,1,0,             1,0,1,   5.345907e+04,  6.743058e-01,    1.52282996e-07,  1.29626970e-04,  2.47176792e+00,0,   8.809612e+02,  3.147437e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.634954e-01,      2.006196e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17028229,   706849997,  5.14161900e+01,  5.133959e+00,  1.000000e+00,       2.204146e+46,       2.742563e+49,   0.000000e+00,   0.000000e+00,  3.504133e+03,  0.000000e+00,  1.459167e+03,          -nan,  1.200392e+03,          -nan,  7.322347e+00,  5.947978e+00,  1.374369e+00,  1.459296e+03,  2.868281e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.000000e-20,     1.000000e-20,  1.443104e-01,  1.131600e+48,  2.204146e+46,  1.131600e+67,        1.131600e+67,  7.841425e+47,  4.774631e+00,  4.774631e+00,  0.000000e+00,  3.151662e+00,  3.151662e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.318052e+00,     1.318052e+00,  8.637079e+00,  2.742563e+50,  2.742563e+49,  2.080770e+49,        2.080770e+49,  3.175336e+48,         3,1,0,             1,0,1,   1.637408e+05,  5.265838e-01,    1.80096870e-07,  8.99529403e-05,  2.28065373e+00,0,   6.098129e+02,  2.799170e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.007649e-02,      6.746543e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17035162,   706849998,  8.86114420e+01,  5.071359e-01,  1.000000e+00,       8.339254e+47,       6.172874e+48,   0.000000e+00,   0.000000e+00,  4.342367e+02,  0.000000e+00,  2.149675e+02,          -nan,  1.184997e+02,          -nan,  5.668041e+00,  4.231546e+00,  1.436495e+00,  2.150289e+02,  4.165227e+01,                5,             8,  1.000000e-01,    5.071359e-01,  5.745035e-01,     5.745035e-01,  5.172836e-01,  4.229136e+48,  8.339254e+47,  7.361375e+47,        7.361375e+47,  8.175661e+47,  1.523578e+00,  1.523578e+00,  0.000000e+00,  1.425800e+00,  1.425800e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.173487e+00,     1.173487e+00,  1.465619e+01,  6.172874e+49,  6.172874e+48,  5.260284e+48,        5.260284e+48,  4.211787e+47,         3,1,0,             1,0,1,   9.666232e+03,  6.761855e-01,    2.39695849e-08,  1.80190147e-03,  1.55017987e+01,0,   5.760527e+00,  1.297437e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     6.104721e-02,      4.829800e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17040511,   706849999,  2.20315699e+01,  1.000000e+00,  1.000000e+00,       5.345143e+49,       2.856844e+49,   0.000000e+00,   0.000000e+00,  1.191885e+01,  0.000000e+00,  5.229708e+00,           nan,  3.836704e+00,           nan,  8.586382e+00,  8.586382e+00,  0.000000e+00,  5.229710e+00,  5.229710e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.007432e+00,     1.007432e+00,  6.162283e+00,  5.345143e+50,  5.345143e+49,  5.305710e+49,        5.305710e+49,  8.673966e+48,  4.352824e+00,  4.352824e+00,  0.000000e+00,  2.514618e+00,  2.514618e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.871392e+00,     1.871392e+00,  1.004027e+01,  2.856844e+50,  2.856844e+49,  1.526588e+49,        1.526588e+49,  2.845387e+48,         7,1,0,             1,0,1,   5.718932e+03,  3.802681e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   3.633922e+02,  2.753327e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.125665e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
    17115502,   706850000,  3.12032460e+01,  1.000000e+00,  4.022902e-01,       3.910690e+49,       3.729080e+48,   0.000000e+00,   0.000000e+00,  8.129531e+02,  0.000000e+00,  1.775513e+02,          -nan,  4.576787e+02,          -nan,  1.906051e+00,  1.906051e+00,  0.000000e+00,  3.522349e-01,  3.522349e-01,                7,             7,  1.000000e-01,    1.000000e+00,  5.430202e+05,     5.430202e+05,  3.722532e+01,  3.910690e+50,  3.910690e+49,  7.201739e+43,        7.201739e+43,  1.050546e+48,  1.577373e+01,  1.150125e+01,  4.272478e+00,  4.585164e+02,  5.740616e-01,                4,             7,  1.000000e-01,    4.022902e-01,  5.080517e-02,     5.080517e-02,  3.122411e-01,  1.500172e+49,  3.729080e+48,  2.952794e+49,        2.952794e+49,  4.804532e+48,         4,1,0,             1,0,0,   2.369053e+03,  1.175513e+01,    4.01940623e-10,  2.35376603e-02,  7.24574733e+00,1,   8.193553e+04,  7.901156e-01,    9.85557440e-09,  8.19187643e-04,  1.98140091e+00,     8.895770e-02,      1.380731e+01,  7.28823057e+04,  1.43882746e+07, -1.00000000e+00, -1.00000000e+00,1,0
    17119735,   706850001,  5.66379705e+01,  3.096343e+00,  1.000000e+00,       1.147015e+47,       2.132174e+49,   0.000000e+00,   0.000000e+00,  8.692416e+02,  0.000000e+00,  3.773507e+02,          -nan,  2.835025e+02,          -nan,  6.950093e+00,  5.088805e+00,  1.861288e+00,  3.775762e+02,  1.564204e+02,                5,             9,  1.000000e-01,    3.096343e+00,  7.817523e-01,     7.817523e-01,  3.554050e-01,  3.551553e+48,  1.147015e+47,  4.543066e+47,        4.543066e+47,  9.992972e+47,  3.712757e+00,  3.712757e+00,  0.000000e+00,  2.451245e+00,  2.451245e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.714413e+00,     1.714413e+00,  1.021258e+01,  2.132174e+50,  2.132174e+49,  1.243676e+49,        1.243676e+49,  2.087792e+48,         3,1,0,             1,0,1,   2.379865e+04,  6.391985e-01,    4.22750314e-08,  8.06631369e-04,  9.01593742e+00,0,   2.175815e+02,  2.453082e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     8.402197e-02,      1.298196e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17168175,   706850009,  4.23015464e+01,  1.000000e+00,  4.971609e-01,       2.948911e+49,       7.301651e+48,   0.000000e+00,   0.000000e+00,  2.398336e+02,  0.000000e+00,  5.290467e+01,          -nan,  1.343436e+02,          -nan,  1.638071e+00,  1.638071e+00,  0.000000e+00,  3.450010e-01,  3.450010e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.201982e+04,     1.201982e+04,  3.774387e+01,  2.948911e+50,  2.948911e+49,  2.453374e+45,        2.453374e+45,  7.812954e+47,  1.309355e+01,  9.841674e+00,  3.251875e+00,  1.345937e+02,  4.735087e-01,                4,             7,  1.000000e-01,    4.971609e-01,  1.507361e-01,     1.507361e-01,  7.069306e-01,  3.630095e+49,  7.301651e+48,  2.408246e+49,        2.408246e+49,  5.135009e+48,         4,1,0,             1,0,0,   2.370477e+03,  1.187952e+01,    3.83073400e-10,  2.90531940e-02,  9.30283365e+00,1,   5.144577e+04,  1.298150e+00,    4.61458551e-09,  1.59349899e-03,  2.57478600e+00,     5.301887e-02,      1.326300e+01,  2.09514290e+04,  4.33060260e+06, -1.00000000e+00, -1.00000000e+00,1,0
    17183603,   706850013,  1.52046403e+02,  1.000000e+00,  5.298006e+01,       0.000000e+00,       2.825554e+45,   0.000000e+00,   0.000000e+00,  8.361929e+02,  1.356938e+02,  2.178366e+02,  5.262427e+01,  4.264543e+02,  5.021895e+01,  1.042057e+00,  0.000000e+00,  1.042057e+00,  7.581382e-03,  7.581382e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.810916e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.600516e+00,  3.659881e+00,  9.406347e-01,  4.264558e+02,  8.723713e-03,                6,            11,  1.000000e-01,    5.298006e+01,  1.348666e+00,     1.348666e+00,  3.277007e-01,  1.496980e+48,  2.825554e+45,  1.109971e+47,        1.109971e+47,  4.568133e+47,         4,0,0,             1,0,0,   3.902613e-03,  2.870547e+00,    6.17471565e-12,  9.95727834e-02,  5.92302946e+00,1,   2.310202e+04,  5.970016e-01,    1.52782710e-07,  8.25848785e-05,  2.63036383e+00,    -1.473635e-02,      6.184782e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
    17212337,   706850015,  8.47422766e+01,  1.627960e+01,  1.000000e+00,       1.552738e+45,       2.146101e+49,   0.000000e+00,   0.000000e+00,  9.854019e+03,  0.000000e+00,  3.922526e+03,          -nan,  3.548221e+03,          -nan,  5.821263e+00,  4.493011e+00,  1.328252e+00,  3.923099e+03,  3.775042e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  7.464038e-02,  2.527796e+47,  1.552738e+45,  2.527796e+66,        2.527796e+66,  3.386633e+47,  4.673821e+00,  4.673821e+00,  0.000000e+00,  3.859317e+00,  3.859317e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.851865e-01,     9.851865e-01,  7.546050e+00,  2.146101e+50,  2.146101e+49,  2.178370e+49,        2.178370e+49,  2.844006e+48,         3,1,0,             1,0,1,   5.765172e+05,  4.399349e-01,    1.68179794e-07,  8.53312381e-05,  2.43386262e+00,0,   7.021712e+02,  2.620327e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     2.154431e-02,      1.568328e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17244690,   706850020,  2.95982461e+02,  1.000000e+00,  5.906401e-01,       0.000000e+00,       2.619890e+47,   0.000000e+00,   0.000000e+00,  4.742941e+02,  4.588528e+00,  1.230185e+02,  1.724993e+00,  2.425464e+02,  1.752416e+00,  7.997318e-01,  0.000000e+00,  7.997318e-01,  1.031422e-02,  1.031422e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.918343e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.587654e+00,  2.759833e+00,  8.278205e-01,  2.426072e+02,  8.367892e+00,                5,             8,  1.000000e-01,    5.906401e-01,  1.131555e+00,     1.131555e+00,  4.772993e-01,  1.547412e+48,  2.619890e+47,  1.367510e+47,        1.367510e+47,  3.242017e+47,         4,1,0,             1,0,0,   1.234131e-03,  1.845534e+00,    4.78162889e-12,  2.38759251e-01,  1.60815453e+01,1,   9.221767e+03,  6.291463e-01,    6.77544634e-09,  1.09064525e-02,  5.32020294e+01,     2.551629e-02,      6.324830e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
    17255303,   706850021,  7.58340835e+00,  6.917825e-02,  1.000000e+00,       2.201894e+49,       8.708604e+49,   0.000000e+00,   0.000000e+00,  2.147231e+03,  0.000000e+00,  9.754774e+02,          -nan,  6.612998e+02,          -nan,  2.371299e+01,  1.652673e+01,  7.186252e+00,  9.754924e+02,  7.745945e-01,                4,             7,  1.000000e-01,    6.917825e-02,  3.237282e-02,     3.237282e-02,  1.887603e-01,  1.523231e+49,  2.201894e+49,  4.705278e+49,        4.705278e+49,  8.069658e+48,  1.009862e+01,  1.009862e+01,  0.000000e+00,  4.440092e+00,  4.440092e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.191264e+00,     1.191264e+00,  6.872773e+00,  8.708604e+50,  8.708604e+49,  7.310390e+49,        7.310390e+49,  1.267116e+49,         3,1,0,             1,0,1,   1.976422e+05,  6.750842e-01,    1.11930818e-07,  1.23826912e-04,  1.21810972e+00,0,   6.894239e+03,  4.324397e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.423785e-01,      2.195272e+00,  2.40067294e+04,  2.51241142e+07, -1.00000000e+00,  0.00000000e+00,1,0
    17671960,   706850024,  4.46852670e+01,  8.847729e-01,  1.000000e+00,       1.035702e+48,       2.001324e+49,   0.000000e+00,   0.000000e+00,  4.015515e+02,  0.000000e+00,  1.793015e+02,          -nan,  1.264532e+02,          -nan,  7.364498e+00,  5.907532e+00,  1.456966e+00,  1.800110e+02,  1.428571e-05,                3,            10,  1.000000e-01,    8.847729e-01,  2.688743e-01,     2.688743e-01,  5.823632e-01,  9.163611e+48,  1.035702e+48,  3.408139e+48,        3.408139e+48,  1.573522e+48,  3.422387e+00,  3.422387e+00,  0.000000e+00,  2.219001e+00,  2.219001e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.982267e+00,     1.982267e+00,  1.091327e+01,  2.001324e+50,  2.001324e+49,  1.009613e+49,        1.009613e+49,  1.833844e+48,         3,1,0,             1,0,1,   8.274668e+03,  7.108666e-01,    1.94764446e-08,  3.31417001e-03,  1.93928435e+01,0,   1.529873e+02,  2.360941e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.477548e-02,      1.825909e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17674493,   706850025,  7.34599753e+01,  1.627960e+01,  1.000000e+00,       4.550979e+45,       6.886037e+48,   0.000000e+00,   0.000000e+00,  3.171443e+03,  0.000000e+00,  1.576442e+03,          -nan,  8.600904e+02,          -nan,  6.192145e+00,  4.974988e+00,  1.217156e+00,  1.576525e+03,  5.450535e-03,                6,            12,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  1.370648e-01,  7.408814e+47,  4.550979e+45,  7.408814e+66,        7.408814e+66,  5.405336e+47,  1.626432e+00,  1.626432e+00,  0.000000e+00,  1.456529e+00,  1.456529e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.352661e+00,     1.352661e+00,  1.444932e+01,  6.886037e+49,  6.886037e+48,  5.090735e+48,        5.090735e+48,  4.765649e+47,         3,1,0,             1,0,1,   1.665457e+05,  5.087834e-01,    1.72526744e-07,  8.59320728e-05,  2.38443639e+00,0,   7.625301e+00,  1.376907e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.669840e-02,      4.998763e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    17691052,   706850028,  3.46452234e+01,  1.000000e+00,  1.000000e+00,       3.016411e+49,       4.670529e+49,   0.000000e+00,   0.000000e+00,  1.083920e+01,  0.000000e+00,  3.844366e+00,           nan,  4.375454e+00,           nan,  5.546853e+00,  5.546853e+00,  0.000000e+00,  3.867402e+00,  3.867402e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.093979e+00,     1.093979e+00,  7.535530e+00,  3.016411e+50,  3.016411e+49,  2.757284e+49,        2.757284e+49,  4.002918e+48,  7.363553e+00,  7.363553e+00,  0.000000e+00,  4.401749e+00,  4.401749e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.095376e+00,     1.095376e+00,  6.912627e+00,  4.670529e+50,  4.670529e+49,  4.263859e+49,        4.263859e+49,  6.756518e+48,         7,1,0,             1,0,1,   1.197311e+03,  2.991177e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   3.094241e+03,  3.554888e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      1.229385e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
    18089119,   706850029,  3.05468726e+01,  7.061023e-01,  1.000000e+00,       1.228076e+48,       2.514254e+49,   0.000000e+00,   0.000000e+00,  6.102892e+02,  0.000000e+00,  2.744895e+02,          -nan,  1.904132e+02,          -nan,  8.962594e+00,  7.064975e+00,  1.897619e+00,  2.768649e+02,  1.428571e-05,                3,            10,  1.000000e-01,    7.061023e-01,  2.489673e-01,     2.489673e-01,  4.370670e-01,  8.671474e+48,  1.228076e+48,  3.482977e+48,        3.482977e+48,  1.984015e+48,  4.015898e+00,  4.015898e+00,  0.000000e+00,  2.432051e+00,  2.432051e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.882646e+00,     1.882646e+00,  1.026624e+01,  2.514254e+50,  2.514254e+49,  1.335490e+49,        1.335490e+49,  2.449050e+48,         3,1,0,             1,0,1,   1.676717e+04,  6.838817e-01,    3.14961282e-08,  1.71027086e-03,  1.23112856e+01,0,   2.750677e+02,  2.611401e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.686570e-03,      1.974639e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
    18098865,   706850031,  5.18900483e+01,  8.180756e-01,  5.134178e-01,       6.143974e+47,       2.027101e+48,   0.000000e+00,   0.000000e+00,  7.545559e+02,  3.262550e+00,  2.883987e+02,  1.309018e+00,  2.834415e+02,  1.164807e+00,  7.243055e+00,  5.281014e+00,  1.962042e+00,  2.885445e+02,  5.889914e+00,                5,             8,  1.000000e-01,    8.180756e-01,  3.713747e-01,     3.713747e-01,  4.251917e-01,  5.026235e+48,  6.143974e+47,  1.353413e+48,        1.353413e+48,  1.182110e+48,  6.973358e+00,  5.453750e+00,  1.519608e+00,  1.385503e+02,  3.092998e-01,                4,             7,  1.000000e-01,    5.134178e-01,  2.747255e-01,     2.747255e-01,  6.934073e-01,  1.040750e+49,  2.027101e+48,  3.788326e+48,        3.788326e+48,  1.500921e+48,         5,1,0,             1,1,1,   1.670270e+04,  6.692530e-01,    4.70099315e-08,  6.92118416e-04,  8.11201737e+00,0,   5.557456e+03,  7.335257e-01,    5.05771690e-08,  6.91032083e-04,  7.89281010e+00,     8.899912e-02,      5.403362e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
    18113699,   706850033,  3.68531237e+02,  1.000000e+00,  2.972106e-01,       0.000000e+00,       1.609157e+48,   0.000000e+00,   0.000000e+00,  1.312785e+02,  6.843341e-01,  3.466751e+01,  2.614434e-01,  6.638225e+01,  2.571786e-01,  7.852599e-01,  0.000000e+00,  7.852599e-01,  1.048150e-02,  1.048150e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.876540e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.298235e+00,  2.540738e+00,  7.574970e-01,  6.643477e+01,  2.650273e-01,                5,             8,  1.000000e-01,    2.972106e-01,  7.901392e-01,     7.901392e-01,  1.131870e+00,  4.782583e+48,  1.609157e+48,  6.052836e+47,        6.052836e+47,  4.225384e+47,         4,0,0,             1,0,0,   7.385236e-04,  1.610198e+00,    5.02112322e-12,  2.01605719e-01,  1.33061888e+01,1,   1.356545e+03,  7.445792e-01,    5.53359606e-09,  1.45016833e-02,  6.52813985e+01,     2.385452e-02,      5.783363e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
    18147968,   706850038,  5.69958631e+00,  1.000000e+00,  5.000000e-02,       4.447247e+50,       4.714647e+50,   0.000000e+00,   0.000000e+00,  5.507932e+02,  0.000000e+00,  1.395197e+02,          -nan,  2.857660e+02,          -nan,  1.107426e+01,  1.107426e+01,  0.000000e+00,  1.045573e+00,  1.045573e+00,                7,             7,  1.000000e-01,    1.000000e+00,  5.776771e+00,     5.776771e+00,  1.802286e+01,  4.447247e+51,  4.447247e+50,  7.698500e+49,        7.698500e+49,  2.467560e+49,  5.414671e+01,  3.286244e+01,  2.128427e+01,  2.861997e+02,  1.486352e+00,                2,             7,  1.000000e-01,    5.000000e-02,  7.497436e-02,     7.497436e-02,  4.275109e-01,  2.357323e+50,  4.714647e+50,  3.144173e+50,        3.144173e+50,  5.514066e+49,         4,1,1,             1,0,0,   1.906103e+05,  2.043428e+01,    1.06932222e-09,  3.54853175e-03,  8.77148972e-01,1,   9.778426e+05,  1.858800e+00,    2.05646374e-09,  1.97803902e-03,  5.48908059e-01,     6.500000e+00,      7.171851e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
    18156070,   706850040,  1.49296046e+01,  1.000000e+00,  1.000000e+00,       3.875342e+49,       1.773106e+49,   0.000000e+00,   0.000000e+00,  6.656530e+00,  0.000000e+00,  2.867784e+00,           nan,  2.191114e+00,           nan,  5.414022e+00,  5.414022e+00,  0.000000e+00,  2.867785e+00,  2.867785e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.661030e+00,     1.661030e+00,  9.198047e+00,  3.875342e+50,  3.875342e+49,  2.333096e+49,        2.333096e+49,  4.213222e+48,  3.001238e+00,  3.001238e+00,  0.000000e+00,  1.926117e+00,  1.926117e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.442879e+00,     2.442879e+00,  1.199329e+01,  1.773106e+50,  1.773106e+49,  7.258265e+48,        7.258265e+48,  1.478415e+48,         7,1,0,             1,0,1,   7.923318e+02,  3.132950e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   8.806579e+01,  2.207296e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.186579e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
    18503193,   706850041,  1.62928388e+01,  2.361659e-01,  1.000000e+00,       1.044922e+49,       5.886418e+49,   0.000000e+00,   0.000000e+00,  4.663858e+02,  0.000000e+00,  1.962853e+02,          -nan,  1.578217e+02,          -nan,  1.306297e+01,  9.812130e+00,  3.250840e+00,  1.969340e+02,  4.745985e-01,                4,             7,  1.000000e-01,    2.361659e-01,  1.044765e-01,     1.044765e-01,  5.485037e-01,  2.467749e+49,  1.044922e+49,  2.362014e+49,        2.362014e+49,  4.499057e+48,  8.100587e+00,  8.100587e+00,  0.000000e+00,  4.226671e+00,  4.226671e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.177893e+00,     1.177893e+00,  7.102224e+00,  5.886418e+50,  5.886418e+49,  4.997415e+49,        4.997415e+49,  8.288132e+48,         3,1,0,             1,0,1,   5.120599e+04,  1.071938e+00,    4.58429262e-09,  1.60400202e-03,  2.58375501e+00,0,   3.764709e+03,  3.810076e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     5.381024e-02,      8.430372e-01,  1.25972243e+04,  2.10413458e+07, -1.00000000e+00,  0.00000000e+00,1,0
    18505430,   706850042,  6.22428912e+00,  1.000000e+00,  5.000000e-02,       3.577003e+50,       1.816111e+50,   0.000000e+00,   0.000000e+00,  1.170057e+03,  0.000000e+00,  2.895667e+02,          -nan,  6.154978e+02,          -nan,  9.176851e+00,  9.176851e+00,  0.000000e+00,  8.926568e-01,  8.926568e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.493263e+01,     1.493263e+01,  2.002644e+01,  3.577003e+51,  3.577003e+50,  2.395427e+49,        2.395427e+49,  1.786141e+49,  4.880382e+01,  3.022352e+01,  1.858030e+01,  6.158898e+02,  1.368488e+00,                2,             7,  1.000000e-01,    5.000000e-02,  3.792182e-02,     3.792182e-02,  2.564827e-01,  9.080556e+49,  1.816111e+50,  2.394546e+50,        2.394546e+50,  3.540417e+49,         4,1,1,             1,0,0,   1.172630e+05,  1.958610e+01,    9.13949144e-10,  4.19424576e-03,  1.02647845e+00,1,   8.010113e+05,  1.205475e+00,    1.75623507e-09,  2.25545933e-03,  6.03790502e-01,     6.500000e+00,      7.976391e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
    18509511,   706850043,  9.88157996e+01,  1.506437e+00,  1.000000e+00,       5.675331e+47,       1.883866e+49,   0.000000e+00,   0.000000e+00,  2.340059e+02,  0.000000e+00,  9.498445e+01,          -nan,  8.249389e+01,          -nan,  5.100730e+00,  4.207381e+00,  8.933490e-01,  9.517405e+01,  9.252775e-03,                3,            10,  1.000000e-01,    1.506437e+00,  4.570571e-01,     4.570571e-01,  8.906648e-01,  8.549529e+48,  5.675331e+47,  1.870561e+48,        1.870561e+48,  9.599042e+47,  3.745972e+00,  3.745972e+00,  0.000000e+00,  2.824201e+00,  2.824201e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.304236e+00,     1.304236e+00,  9.292436e+00,  1.883866e+50,  1.883866e+49,  1.444421e+49,        1.444421e+49,  2.027311e+48,         3,1,0,             1,0,1,   2.755923e+03,  7.426898e-01,    7.33066111e-09,  1.32106797e-02,  4.99931422e+01,0,   2.578390e+02,  2.384456e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -5.893743e-02,      3.968748e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
