    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     5068617,  3616916554,          3.074171e+02,            3.014577e+02,        1.938536e-02,   4.272324e+04,     7.056057e+00,        1.317985e+00,   -1.094280e+00,  1.642252e+00,         1,1,    1.189503e+01,  1.166041e+01,      2.514654e+00,  1.283730e+00,0,             13,              1,                   5,                   4,   3.704747e+00,      3.704747e+00,  2.08095755e+01,   0.000000e+00,  8.066053e+01,  2.459703e+03, -2.745765e+01,     0.000000e+00,1,0,1
     5266434,  3616916557,          3.659094e+02,            2.870194e+02,        2.155997e-01,   4.729259e+05,     6.069014e-01,        6.012275e+00,   -5.158487e-02,  5.599918e+00,         1,1,    5.550520e+00,  5.395699e+00,      3.940983e+00,  1.935460e+00,1,             13,              1,                   8,                   1,   3.940983e+00,      5.550520e+00,  1.01530196e+01,   0.000000e+00,  2.381181e+00,  9.328199e+00, -6.447958e+00,     0.000000e+00,0,1,1
     5395331,  3616916560,          3.055777e+02,            2.986602e+02,        2.263759e-02,   1.941326e+04,     1.538434e+01,        1.257580e+00,    4.449727e-01,  1.991916e+00,         1,1,    1.215530e+01,  6.809141e+00,      2.596003e+00,  1.317764e+00,0,             13,              1,                   5,                   1,   3.809074e+00,      3.809074e+00,  2.00953701e+01,   0.000000e+00,  2.840576e+02,  9.590983e+03, -1.822902e+01,     0.000000e+00,1,0,1
     5410297,  3616916562,          6.231353e+02,            5.393637e+02,        1.344356e-01,   1.535997e+05,     3.511490e+00,        4.715727e+00,   -3.176192e-01,  2.276519e+00,         1,1,    2.687701e+00,  4.911744e+00,      1.727832e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.727832e+00,      2.687701e+00,  2.20587979e+01,   0.000000e+00,  5.424292e+00,  6.139332e+01, -6.780309e+00,     0.000000e+00,0,1,1
     5984135,  3616916568,          3.137426e+02,            3.063288e+02,        2.363035e-02,   2.956831e+04,     1.036004e+01,        2.104040e+00,   -1.021052e+00,  4.345344e+00,         1,1,    9.663692e+00,  4.178993e+00,      1.847345e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.838150e+00,      2.838150e+00,  2.97155775e+01,   0.000000e+00,  2.294550e+02,  3.017777e+03, -1.147593e+01,     0.000000e+00,1,0,1
     6029942,  3616916573,          4.617044e+02,            1.701556e+02,        6.314619e-01,   3.335779e+04,     5.100926e+00,        1.762359e+00,    8.991687e-02,  5.217229e+00,         1,1,    1.063025e+01,  2.465823e+01,      8.001914e+00,  6.505697e+00,1,             14,              1,                   5,                   1,   8.001914e+00,      1.063025e+01,  7.33325821e+00,   0.000000e+00,  3.140491e+01,  8.670938e+03, -1.738612e+02,     0.000000e+00,0,1,1
     6203294,  3616916577,          3.124759e+02,            0.000000e+00,        1.000000e+00,   2.664322e+05,     0.000000e+00,        2.554207e-02,   -3.252235e-01,  1.480806e+00,         1,0,    1.515678e+01,  2.602088e+01,      1.140512e+01,  1.364110e+01,1,             14,              1,                   8,                   1,   1.140512e+01,      1.515678e+01,  5.21830342e+00,   0.000000e+00,  3.821488e-02,  1.105626e+02,  1.149556e+02,     6.433977e+00,0,1,0
     6203294,  3616916577,          2.857455e+02,            1.786453e+02,        3.748099e-01,   1.635225e+05,     1.092481e+00,        8.569171e-01,   -1.307957e-01,  4.534812e+00,         1,1,    7.878274e+00,  1.364112e+01,      5.740227e+00,  3.389042e+00,1,             14,              2,                   8,                  14,   5.740227e+00,      7.878274e+00,  9.07547529e+00,   3.821488e-02,  1.151337e+00,  1.615254e+02, -4.530548e+02,     0.000000e+00,0,1,0
     6403908,  3616916581,          2.345927e+02,            1.947368e+02,        1.698940e-01,   1.618095e+05,     1.203494e+00,        3.808700e+00,    4.338993e-01,  2.143412e+00,         1,0,    4.711059e+00,  4.202796e+01,      3.293016e+00,  1.603635e+00,1,             13,              1,                   8,                   1,   3.293016e+00,      4.711059e+00,  7.70332706e+00,   0.000000e+00,  8.414220e-01,  3.402448e+02,  5.276469e+02,     9.256508e+00,0,1,0
     6403908,  3616916581,          4.508415e+02,            2.058880e+02,        5.433251e-01,   3.588281e+06,     5.737789e-02,        4.473750e+00,   -3.262214e-01,  3.595149e+00,         1,0,    7.084765e+00,  1.603905e+00,      7.084765e+00,  4.039808e+00,1,             14,              2,                   8,                  13,   7.084765e+00,      9.755231e+00,  8.76677065e+00,   0.000000e+00,  8.227631e-01,  1.681460e-01,  9.480496e-01,     3.952482e+02,0,1,0
     6484779,  3616916584,          3.258769e+02,            2.721813e+02,        1.647727e-01,   2.075317e+04,     1.311517e+01,        2.011796e+00,    2.591465e-01,  2.225921e+00,         1,1,    1.776367e+01,  7.150682e+00,      4.441544e+00,  3.611487e+00,0,             14,              1,                   5,                   1,   6.198201e+00,      6.198201e+00,  1.16300004e+01,   0.000000e+00,  2.178318e+02,  1.102556e+04, -3.039431e+01,     0.000000e+00,1,0,1
     6489696,  3616916585,          1.720590e+02,            8.885524e+01,        4.835768e-01,   1.012944e+05,     8.771982e-01,        3.416729e+00,    7.858307e-01,  4.894927e+00,         1,1,    9.150303e+00,  1.594987e+01,      6.732056e+00,  4.633080e+00,1,             14,              1,                   8,                   1,   6.732056e+00,      9.150303e+00,  6.94116724e+00,   0.000000e+00,  1.362178e+00,  4.662577e+02, -1.078533e+03,     0.000000e+00,0,1,1
     6540752,  3616916587,          3.348927e+02,            3.282258e+02,        1.990739e-02,   2.505053e+04,     1.310255e+01,        1.245229e+00,    1.007089e+00,  5.081474e-01,         1,1,    1.124652e+01,  4.321135e+00,      2.318398e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.447645e+00,      3.447645e+00,  2.28238745e+01,   0.000000e+00,  4.967932e+02,  4.728345e+03, -9.232256e+00,     0.000000e+00,1,0,1
     6754804,  3616916599,          1.943373e+02,            9.388870e+00,        9.516878e-01,   6.831026e+04,     1.374445e-01,        4.134369e+00,   -7.320276e-01,  5.758177e+00,         1,0,    1.416158e+01,  2.277470e+01,      1.061569e+01,  1.219054e+01,1,             14,              1,                   8,                   1,   1.061569e+01,      1.416158e+01,  5.42060610e+00,   0.000000e+00,  2.670852e-01,  1.508694e+03,  2.047719e+03,     5.133985e+00,0,1,0
     6754804,  3616916599,          4.623838e+02,            3.275818e+02,        2.915371e-01,   6.330103e+05,     5.174984e-01,        2.772998e+00,    4.430022e-01,  4.835898e+00,         1,0,    6.783060e+00,  1.219054e+01,      4.894596e+00,  2.448777e+00,1,             13,              2,                   8,                  14,   4.894596e+00,      6.783060e+00,  9.04649650e+00,   0.000000e+00,  8.281992e-01,  9.025020e+00,  4.348790e+01,     1.377358e+02,0,1,0
     7171484,  3616916601,          5.807951e+02,            4.923597e+02,        1.522660e-01,   1.847002e+04,     2.665725e+01,        3.766058e+00,    5.850719e-02,  5.061271e+00,         1,1,    1.745728e+01,  1.489539e+01,      4.337734e+00,  3.384185e+00,0,             14,              1,                   5,                   1,   6.061331e+00,      6.061331e+00,  1.18944969e+01,   0.000000e+00,  4.881160e+02,  1.807572e+04, -1.401583e+01,     0.000000e+00,1,0,1
     7416076,  3616916607,          3.052308e+02,            2.972939e+02,        2.600286e-02,   1.553920e+04,     1.913187e+01,        1.495574e-01,    2.627778e-01,  2.432218e+00,         1,1,    8.891462e+00,  4.757058e+00,      1.625267e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.550783e+00,      2.550783e+00,  3.46470806e+01,   0.000000e+00,  5.795087e+02,  1.077329e+04, -1.408833e+01,     0.000000e+00,1,0,1
     7421909,  3616916608,          3.285592e+02,            2.495125e+02,        2.405858e-01,   4.716863e+05,     5.289797e-01,        2.921891e+00,    8.147129e-01,  6.057624e-01,         1,1,    2.031304e+00,  1.958367e+00,      2.031304e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.031304e+00,      3.247231e+00,  2.36562300e+01,   0.000000e+00,  1.991982e+00,  4.445524e+00, -4.404761e+00,     0.000000e+00,0,1,1
     7529663,  3616916612,          1.292237e+02,            1.150845e+02,        1.094170e-01,   4.493896e+04,     2.560907e+00,        3.087616e+00,    3.581939e-01,  1.690669e+00,         1,1,    1.641213e+01,  1.385604e+01,      3.979022e+00,  2.488919e+00,0,             13,              1,                   5,                   1,   5.599606e+00,      5.599606e+00,  1.29065459e+01,   0.000000e+00,  5.255562e+00,  2.856670e+03, -2.612562e+02,     0.000000e+00,1,0,1
     7535032,  3616916613,          5.364514e+02,            4.199817e+02,        2.171114e-01,   1.010555e+05,     4.155949e+00,        3.608902e+00,   -2.184023e-01,  2.430690e+00,         1,1,    5.580990e+00,  2.718896e+01,      3.964446e+00,  1.945561e+00,1,             13,              1,                   8,                   1,   3.964446e+00,      5.580990e+00,  1.01369398e+01,   0.000000e+00,  8.242145e+00,  6.116112e+02, -5.256324e+01,     0.000000e+00,0,1,1
     7569870,  3616916617,          4.255615e+02,            3.546656e+02,        1.665938e-01,   1.446962e+05,     2.451104e+00,        1.907647e+00,    5.730783e-02,  4.071363e+00,         1,1,    2.400525e+00,  9.275932e-01,      1.505619e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.505619e+00,      2.400525e+00,  5.73365181e+01,   0.000000e+00,  1.572171e+00,  3.029732e+01, -7.284163e+00,     0.000000e+00,0,1,0
     7638768,  3616916621,          4.704859e+02,            4.557628e+02,        3.129324e-02,   1.464742e+04,     3.111557e+01,        2.282320e+00,   -3.157856e-01,  5.040610e-01,         1,1,    1.289426e+01,  4.244898e+00,      2.831903e+00,  1.415647e+00,0,             13,              1,                   5,                   1,   4.108724e+00,      4.108724e+00,  1.83064136e+01,   0.000000e+00,  2.764297e+03,  1.522604e+04, -4.928578e+00,     0.000000e+00,1,0,1
     7712768,  3616916625,          2.979984e+02,            2.384240e+02,        1.999153e-01,   4.235691e+05,     5.628927e-01,        2.266960e+00,    6.998389e-01,  4.775310e+00,         1,1,    2.200424e+00,  1.026619e+00,      2.200424e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   2.200424e+00,      3.315765e+00,  4.55006078e+01,   0.000000e+00,  1.514339e+00,  4.605488e+00, -7.948599e+00,     0.000000e+00,0,1,0
     7726050,  3616916627,          2.718723e+02,            1.571246e+02,        4.220647e-01,   4.326923e+04,     3.631324e+00,        8.853638e-01,    1.130709e+00,  2.968177e+00,         1,1,    2.198740e+01,  6.788467e+00,      6.501842e+00,  9.080294e+00,0,             14,              1,                   5,                   1,   8.150164e+00,      8.150164e+00,  9.03809442e+00,   0.000000e+00,  1.913756e+01,  2.929477e+03, -1.609700e+02,     0.000000e+00,1,0,1
     8038786,  3616916631,          5.090348e+01,            5.090348e+01,        0.000000e+00,   1.349265e+04,     3.772682e+00,        2.037362e+00,    1.506090e-01,  4.635436e+00,         2,1,    7.911311e+00,  1.897987e+00,      1.381458e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.196418e+00,      2.196418e+00,  4.34315609e+01,   0.000000e+00,  1.063602e+01,  1.026983e+04, -2.358953e+02,     0.000000e+00,1,0,1
     8061579,  3616916634,          5.099953e+02,            2.275101e+02,        5.538976e-01,   1.078802e+05,     2.108914e+00,        3.559044e+00,    7.679665e-01,  1.731605e+00,         1,1,    9.936855e+00,  1.199283e+01,      7.346599e+00,  5.515689e+00,1,             14,              1,                   8,                   1,   7.346599e+00,      9.936855e+00,  6.59840833e+00,   0.000000e+00,  3.918639e+00,  3.591441e+02, -8.521348e+01,     0.000000e+00,0,1,1
     8070605,  3616916636,          4.203386e+02,            4.109950e+02,        2.222862e-02,   3.608418e+04,     1.138989e+01,        5.323850e+00,   -5.720558e-02,  4.573192e+00,         1,1,    1.019741e+01,  4.326773e+00,      2.001309e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.040694e+00,      3.040694e+00,  2.69992846e+01,   0.000000e+00,  2.542495e+01,  2.126072e+03, -6.469701e+00,     0.000000e+00,1,0,1
     8158126,  3616916639,          2.282938e+02,            1.378986e+02,        3.959601e-01,   2.360993e+04,     5.840702e+00,        2.932311e+00,    4.013012e-02,  1.894245e+00,         1,1,    2.128130e+01,  1.600589e+01,      6.292789e+00,  8.344982e+00,0,             14,              1,                   5,                   1,   7.815779e+00,      7.815779e+00,  9.37016338e+00,   0.000000e+00,  7.513500e+00,  1.274941e+04, -2.766364e+02,     0.000000e+00,1,0,1
     8273219,  3616916642,          4.548291e+02,            0.000000e+00,        1.000000e+00,   2.850791e+05,     0.000000e+00,        8.399073e-01,    2.143724e-02,  1.781935e-01,         1,0,    1.700773e+01,  1.908696e+01,      1.285603e+01,  1.530696e+01,1,             14,              1,                   8,                   1,   1.285603e+01,      1.700773e+01,  4.96074392e+00,   0.000000e+00,  4.944982e-02,  8.465108e+01,  8.905483e+01,     7.454587e+00,0,1,0
     8273219,  3616916642,          3.550483e+02,            2.840932e+02,        1.998463e-01,   1.038344e+05,     2.736022e+00,        3.121971e+00,   -1.327206e-01,  3.704102e+00,         1,1,    5.194395e+00,  1.530699e+01,      3.667181e+00,  1.827734e+00,1,             13,              2,                   8,                  14,   3.667181e+00,      5.194395e+00,  1.15627254e+01,   4.944982e-02,  2.446626e+00,  3.282790e+02, -1.416061e+02,     0.000000e+00,0,1,0
     8276832,  3616916643,          2.740388e+02,            0.000000e+00,        1.000000e+00,   2.905007e+04,     0.000000e+00,        5.837669e+00,    3.969446e-01,  2.982758e-01,         1,0,    4.038487e+01,  1.942419e+01,      1.382353e+01,  3.634638e+01,0,             14,              1,                   5,                   1,   1.778539e+01,      1.778539e+01,  5.38174337e+00,   0.000000e+00,  7.241250e-02,  1.350805e+04,  1.456256e+04,     6.831825e-01,1,0,0
     8276832,  3616916643,          3.172133e+02,            2.349294e+02,        2.593962e-01,   2.513203e+04,     9.347807e+00,        3.210754e+00,   -1.135642e+00,  1.289149e+00,         1,1,    1.942419e+01,  3.634638e+01,      5.208093e+00,  5.401211e+00,0,             14,              2,                   5,                  14,   6.951465e+00,      6.951465e+00,  1.04119453e+01,   7.241250e-02,  1.020222e+02,  1.456256e+04, -1.416151e+02,     0.000000e+00,1,0,0
     8681111,  3616916648,          8.474013e+02,            1.595918e+02,        8.116692e-01,   1.025225e+05,     1.556651e+00,        2.427502e+00,    1.188981e+00,  3.020627e+00,         1,1,    1.269977e+01,  4.075782e+01,      9.490573e+00,  9.514505e+00,1,             14,              1,                   8,                   1,   9.490573e+00,      1.269977e+01,  5.71600232e+00,   0.000000e+00,  1.414770e+00,  9.693723e+02, -2.332833e+03,     0.000000e+00,0,1,1
     8838880,  3616916655,          2.145719e+01,            2.145719e+01,        0.000000e+00,   3.448841e+04,     6.221565e-01,        2.121382e+00,    1.724358e-01,  3.672949e+00,         2,0,    7.988532e+00,  2.107926e+00,      1.382171e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.223891e+00,      2.223891e+00,  4.25956205e+01,   0.000000e+00,  5.405080e-01,  1.617867e+03,  1.601851e+03,     8.672812e+00,1,0,0
     8876368,  3616916659,          3.905403e+02,            3.800428e+02,        2.687947e-02,   2.149463e+04,     1.768083e+01,        6.049478e+00,   -1.893620e-01,  2.072416e+00,         1,1,    8.640622e+00,  6.585862e+00,      1.554058e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.458953e+00,      2.458953e+00,  3.65758059e+01,   0.000000e+00,  2.687341e+02,  6.281447e+03, -1.096374e+01,     0.000000e+00,1,0,1
     9088032,  3616916661,          5.205586e+02,            4.544829e+02,        1.269322e-01,   7.857510e+04,     5.784058e+00,        3.200849e+00,    7.443030e-02,  2.962696e+00,         1,1,    2.775644e+00,  8.804518e+00,      1.795951e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.795951e+00,      2.775644e+00,  2.12395469e+01,   0.000000e+00,  2.494810e+01,  3.574907e+02, -1.456994e+01,     0.000000e+00,0,1,1
     9092085,  3616916662,          5.093599e+02,            4.956051e+02,        2.700399e-02,   1.257396e+04,     3.941520e+01,        1.914832e+00,    7.411331e-01,  2.964473e+00,         1,1,    8.606313e+00,  5.076396e+00,      1.541656e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.446452e+00,      2.446452e+00,  3.68535676e+01,   0.000000e+00,  3.194951e+03,  1.649483e+04, -5.118918e+00,     0.000000e+00,1,0,1
     9097850,  3616916663,          4.643625e+02,            4.222397e+02,        9.071105e-02,   1.793644e+04,     2.354088e+01,        5.052616e+00,    1.074964e-01,  5.644908e+00,         1,1,    1.592160e+01,  5.753747e+00,      3.819866e+00,  2.247497e+00,0,             13,              1,                   5,                   1,   5.385730e+00,      5.385730e+00,  1.34507507e+01,   0.000000e+00,  1.315490e+03,  1.284143e+04, -8.006853e+00,     0.000000e+00,1,0,1
     9124102,  3616916667,          5.235276e+02,            2.365517e+02,        5.481581e-01,   1.763418e+05,     1.341439e+00,        1.749049e+00,    6.697501e-01,  6.113554e+00,         1,1,    9.893481e+00,  4.573406e+01,      7.297908e+00,  5.450193e+00,1,             14,              1,                   8,                   1,   7.297908e+00,      9.893481e+00,  6.57914226e+00,   0.000000e+00,  4.282409e+00,  3.409567e+02, -1.034591e+02,     0.000000e+00,0,1,1
     9371928,  3616916671,          3.821675e+02,            3.741863e+02,        2.088414e-02,   2.579414e+04,     1.450664e+01,        2.986676e+00,    9.765202e-01,  1.499287e+00,         1,1,    1.077665e+01,  8.749386e+00,      2.173435e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.263974e+00,      3.263974e+00,  2.45318798e+01,   0.000000e+00,  3.433909e+02,  5.593604e+03, -1.357628e+01,     0.000000e+00,1,0,1
     9390223,  3616916674,          1.466104e+02,            1.411350e+02,        3.734685e-02,   1.381745e+04,     1.021425e+01,        4.344907e-02,   -3.496399e-01,  4.331321e+00,         1,1,    1.348505e+01,  3.828699e+00,      3.017616e+00,  1.491880e+00,0,             13,              1,                   5,                   1,   4.351843e+00,      4.351843e+00,  1.70914585e+01,   0.000000e+00,  1.395370e+02,  1.728442e+04, -5.443382e+01,     0.000000e+00,1,0,1
     9395092,  3616916675,          6.789780e+02,            6.634995e+02,        2.279673e-02,   3.825413e+04,     1.734452e+01,        5.151956e+00,   -1.795743e-01,  2.715160e+00,         1,1,    9.973187e+00,  8.455781e+00,      1.935422e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.955222e+00,      2.955222e+00,  2.80823464e+01,   0.000000e+00,  4.621780e+02,  2.400293e+03, -4.700490e+00,     0.000000e+00,1,0,1
     9401157,  3616916676,          1.934838e+02,            1.401497e+02,        2.756516e-01,   5.582114e+04,     2.510692e+00,        1.979219e+00,   -1.428186e+00,  5.994570e+00,         1,1,    6.551513e+00,  2.435247e+01,      4.717206e+00,  2.337718e+00,1,             13,              1,                   8,                   1,   4.717206e+00,      6.551513e+00,  8.89170491e+00,   0.000000e+00,  8.243569e+00,  1.890327e+03, -2.607773e+02,     0.000000e+00,0,1,1
     9411035,  3616916678,          3.609330e+02,            3.137630e+02,        1.306889e-01,   7.858484e+04,     3.992666e+00,        9.995639e-01,    1.022730e+00,  4.698183e-01,         1,1,    2.730352e+00,  6.149972e+00,      1.760886e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.760886e+00,      2.730352e+00,  2.17427846e+01,   0.000000e+00,  2.317701e+01,  2.740762e+02, -1.207892e+01,     0.000000e+00,0,1,1
     9415464,  3616916679,          1.712089e+02,            1.645731e+02,        3.875832e-02,   3.215308e+04,     5.118424e+00,        5.567117e+00,    1.008798e+00,  2.694322e+00,         1,1,    1.362804e+01,  9.274557e+00,      3.063380e+00,  1.510556e+00,0,             13,              1,                   5,                   1,   4.411149e+00,      4.411149e+00,  1.68216125e+01,   0.000000e+00,  4.484321e+01,  4.222401e+03, -9.318474e+01,     0.000000e+00,1,0,1
     9438385,  3616916684,          2.097285e+02,            2.009230e+02,        4.198539e-02,   2.698821e+04,     7.444844e+00,        5.457319e+00,   -6.757237e-01,  2.512756e+00,         1,1,    1.395224e+01,  7.822455e+00,      3.170816e+00,  1.554234e+00,0,             13,              1,                   5,                   1,   4.546264e+00,      4.546264e+00,  1.62412492e+01,   0.000000e+00,  9.382803e+01,  5.698021e+03, -5.314600e+01,     0.000000e+00,1,0,1
     9557980,  3616916691,          3.401398e+02,            3.329353e+02,        2.118084e-02,   1.737180e+04,     1.916527e+01,        1.630991e+00,   -5.656604e-01,  5.370250e-01,         1,1,    1.064250e+01,  2.441900e+00,      2.133087e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.211951e+00,      3.211951e+00,  2.50648213e+01,   0.000000e+00,  1.266306e+03,  8.263876e+03, -5.939065e+00,     0.000000e+00,1,0,1
     9564089,  3616916692,          2.460982e+02,            2.402295e+02,        2.384681e-02,   3.435378e+04,     6.992812e+00,        5.996297e+00,    6.404215e-01,  1.098134e+00,         1,1,    9.586867e+00,  1.366626e+00,      1.821707e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   2.809255e+00,      2.809255e+00,  4.38607313e+01,   0.000000e+00,  1.677633e+02,  1.768982e+03, -7.832398e+00,     0.000000e+00,1,0,0
     9575346,  3616916693,          2.966785e+02,            2.695886e+02,        9.131062e-02,   9.285393e+04,     2.903363e+00,        3.944263e+00,   -1.567619e-01,  1.209054e+00,         1,1,    3.778650e+00,  1.036103e+01,      2.570916e+00,  1.307284e+00,1,             13,              1,                   8,                   1,   2.570916e+00,      3.778650e+00,  1.49391670e+01,   0.000000e+00,  7.901763e+00,  3.125784e+02, -2.629705e+01,     0.000000e+00,0,1,1
     9985678,  3616916695,          3.487593e+02,            1.741518e+02,        5.006533e-01,   7.894713e+04,     2.205929e+00,        1.622299e+00,   -1.082376e+00,  5.648162e+00,         1,1,    9.343522e+00,  1.405568e+01,      6.883115e+00,  4.839256e+00,1,             14,              1,                   8,                   1,   6.883115e+00,      9.343522e+00,  6.86257117e+00,   0.000000e+00,  8.120422e+00,  7.155638e+02, -9.764213e+01,     0.000000e+00,0,1,1
     9988583,  3616916696,          4.279954e+02,            3.783813e+02,        1.159218e-01,   9.547340e+04,     3.963212e+00,        3.781616e+00,    8.185429e-01,  2.852789e+00,         1,1,    2.925300e+00,  7.134397e+00,      1.911375e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.911375e+00,      2.925300e+00,  1.98951319e+01,   0.000000e+00,  1.243879e+01,  2.103488e+02, -1.787019e+01,     0.000000e+00,0,1,1
    10017151,  3616916700,          2.684420e+02,            1.474182e+02,        4.508379e-01,   3.019721e+04,     4.881848e+00,        1.087035e-01,    1.356289e+00,  5.358064e+00,         1,1,    8.764102e+00,  2.617474e+01,      6.437761e+00,  4.248015e+00,1,             14,              1,                   8,                   1,   6.437761e+00,      8.764102e+00,  7.18507882e+00,   0.000000e+00,  2.857050e+01,  7.302893e+03, -2.612378e+02,     0.000000e+00,0,1,1
    10020904,  3616916701,          6.553728e+01,            6.553728e+01,        0.000000e+00,   3.104408e+04,     2.111104e+00,        3.247613e+00,   -1.048328e+00,  6.175612e-01,         2,1,    1.749171e+00,  1.026568e+01,      1.381021e+00,  1.260000e+00,1,             13,              1,                   9,                   4,   1.381021e+00,      1.749171e+00,  4.07539143e+01,   0.000000e+00,  6.312906e+00,  2.376189e+03, -4.336857e+02,     0.000000e+00,0,1,1
    10055700,  3616916705,          3.614457e+01,            3.614457e+01,        0.000000e+00,   2.651342e+04,     1.363256e+00,        4.437532e+00,   -1.455199e+00,  2.318748e+00,         2,1,    7.802892e+00,  7.552804e+00,      1.380184e+00,  1.260000e+00,0,             13,              1,                   5,                   4,   2.157977e+00,      2.157977e+00,  4.46531577e+01,   0.000000e+00,  3.599618e+00,  4.163495e+03, -1.596435e+03,     0.000000e+00,1,0,1
    10062949,  3616916706,          4.911052e+02,            4.773259e+02,        2.805790e-02,   4.133647e+04,     1.154733e+01,        4.397234e+00,    1.284368e+00,  6.208799e+00,         1,1,    8.328116e+00,  9.956977e-01,      1.463866e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   2.345630e+00,      2.345630e+00,  5.97117694e+01,   0.000000e+00,  5.765632e+02,  1.040032e+03, -1.806604e+00,     0.000000e+00,1,0,0
    10073530,  3616916707,          4.706917e+02,            4.543427e+02,        3.473399e-02,   1.901169e+04,     2.389806e+01,        4.351868e+00,    1.738595e-01,  3.239931e+00,         1,1,    1.322018e+01,  5.114905e+00,      2.935017e+00,  1.458063e+00,0,             13,              1,                   5,                   1,   4.242462e+00,      4.242462e+00,  1.76154661e+01,   0.000000e+00,  1.456759e+03,  9.668545e+03, -6.607710e+00,     0.000000e+00,1,0,1
    10078419,  3616916708,          2.231736e+02,            1.992482e+02,        1.072055e-01,   1.675593e+05,     1.189120e+00,        2.560359e+00,    1.033904e+00,  5.253962e+00,         1,1,    3.065575e+00,  9.772702e+00,      2.020031e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.020031e+00,      3.065575e+00,  1.87150465e+01,   0.000000e+00,  2.435731e+00,  8.715444e+01, -5.684868e+01,     0.000000e+00,0,1,1
    10125565,  3616916710,          2.809510e+02,            2.421630e+02,        1.380596e-01,   8.858936e+04,     2.733545e+00,        3.525197e+00,    9.906724e-01,  5.950333e-01,         1,1,    2.648649e+00,  5.786562e+00,      1.697539e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.697539e+00,      2.648649e+00,  2.25715623e+01,   0.000000e+00,  1.168726e+01,  2.048580e+02, -1.848912e+01,     0.000000e+00,0,1,1
    10422624,  3616916719,          2.059887e+02,            1.907868e+02,        7.379951e-02,   2.442410e+04,     7.811416e+00,        3.274697e+00,    1.101153e+00,  2.321060e+00,         1,1,    1.549864e+01,  3.516721e+00,      3.675366e+00,  2.036732e+00,0,             13,              1,                   5,                   1,   5.202810e+00,      5.202810e+00,  1.39611399e+01,   0.000000e+00,  1.831028e+02,  6.075573e+03, -3.134205e+01,     0.000000e+00,1,0,1
    10427793,  3616916720,          2.883336e+02,            2.803690e+02,        2.762289e-02,   3.629251e+04,     7.725257e+00,        5.852672e+00,    2.668107e-01,  5.817591e+00,         1,1,    8.440371e+00,  1.131309e+00,      1.497105e+00,  1.277584e+00,0,             13,              2,                   5,                  11,   2.386197e+00,      2.386197e+00,  6.02608638e+01,   0.000000e+00,  2.699559e+02,  1.385077e+03, -4.743005e+00,     0.000000e+00,1,0,0
    10447784,  3616916723,          3.665416e+02,            3.073580e+02,        1.614650e-01,   4.254551e+04,     7.224216e+00,        5.521598e-01,    4.974073e-01,  2.733536e+00,         1,1,    1.767637e+01,  8.912961e+00,      4.414014e+00,  3.549790e+00,0,             14,              1,                   5,                   1,   6.159134e+00,      6.159134e+00,  1.17041640e+01,   0.000000e+00,  8.064250e+01,  2.799754e+03, -3.232469e+01,     0.000000e+00,1,0,1
    10456046,  3616916725,          7.326775e+01,            7.326775e+01,        0.000000e+00,   9.115430e+03,     8.037773e+00,        3.275233e+00,    4.055260e-01,  4.453366e+00,         2,1,    7.030174e+00,  1.855223e+00,      1.380513e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380513e+00,      1.380513e+00,  5.60995849e+01,   0.000000e+00,  7.345788e+01,  2.038180e+04, -1.169134e+02,     0.000000e+00,1,0,1
