Mass_1,Separation,q,Eccentricity,Mass_2,Metallicity_1,Metallicity_2,SEED,batch,is_hit,mixture_weight
15.148271395232074,0.06219945653605616,0.3901798636350858,0.0,5.910550467298921,0.0142,0.0142,2415991125.0,0.0,0.0,1
6.0669125699454565,1.1062586789743316,0.886859774428199,0.0,5.380500713257432,0.0142,0.0142,2415991126.0,0.0,0.0,1
15.090119694884608,10.654564592180767,0.49960243777230806,0.0,7.539060585840268,0.0142,0.0142,2415991127.0,0.0,0.0,1
14.595425237091302,12.787919681996627,0.844363550401753,0.0,12.323845072813759,0.0142,0.0142,2415991128.0,0.0,0.0,1
8.715523391982464,0.8105004956300227,0.6986654826675409,0.0,6.089235357359671,0.0142,0.0142,2415991129.0,0.0,0.0,1
26.73421424445351,16.613948508816627,0.8306481919284332,0.0,22.206726724782673,0.0142,0.0142,2415991130.0,0.0,0.0,1
22.6123141433861,1.423253263899103,0.47157714766996106,0.0,10.663450605955136,0.0142,0.0142,2415991131.0,0.0,0.0,1
11.91307523075702,0.09492240498342792,0.9678612257261219,0.0,11.530203595007992,0.0142,0.0142,2415991132.0,0.0,0.0,1
27.480167414333398,10.362236694033577,0.7744882515116795,0.0,21.283066811975306,0.0142,0.0142,2415991133.0,0.0,0.0,1
7.797499202430444,1.3068828597415298,0.680942420153825,0.0,5.309647978050507,0.0142,0.0142,2415991134.0,0.0,0.0,1
24.011290544971676,45.375090876444084,0.9834553823210852,0.0,23.614032922927777,0.0142,0.0142,2415991135.0,0.0,0.0,1
16.806540623749335,4.60042668359509,0.7700636563414096,0.0,12.942106123174847,0.0142,0.0142,2415991136.0,0.0,0.0,1
5.203470214036834,9.28200703321204,0.9931880565324296,0.0,5.168024469103629,0.0142,0.0142,2415991137.0,0.0,0.0,1
5.166530375356553,0.9442454864029901,0.28211918874907815,0.0,1.4575773581430609,0.0142,0.0142,2415991138.0,0.0,0.0,1
6.212328132855461,25.141298508092532,0.5077713454312831,0.0,3.1544422142806283,0.0142,0.0142,2415991139.0,0.0,0.0,1
5.3613334107446,1.313233502191985,0.8015919826497024,0.0,4.297601878364856,0.0142,0.0142,2415991140.0,0.0,0.0,1
22.66598905069453,1.012137219060763,0.920891086098367,0.0,20.87290727438778,0.0142,0.0142,2415991141.0,0.0,0.0,1
5.9158343751474955,0.2044637557293817,0.5146062955791679,0.0,3.0443256130545544,0.0142,0.0142,2415991142.0,0.0,0.0,1
45.394225619224514,8.246725791940502,0.7500582490541843,0.0,34.048313385126136,0.0142,0.0142,2415991143.0,0.0,0.0,1
7.355474566463365,0.06329603760662261,0.40883427736412375,0.0,3.0071701290502415,0.0142,0.0142,2415991144.0,0.0,0.0,1
9.903169374652315,1.8555818749644828,0.9319038618623503,0.0,9.228801784915449,0.0142,0.0142,2415991145.0,0.0,0.0,1
10.392027549035744,9.530571716212071,0.9741414254802967,0.0,10.123304530248193,0.0142,0.0142,2415991146.0,0.0,0.0,1
9.550625770738208,0.3188222876059162,0.28719827876578735,0.0,2.7429232824921845,0.0142,0.0142,2415991147.0,0.0,0.0,1
5.420686936757988,0.05085975686607437,0.7719640483670291,0.0,4.184575432629967,0.0142,0.0142,2415991148.0,0.0,0.0,1
5.533706247630355,1.990602275553048,0.5345910287948081,0.0,2.9582697159689686,0.0142,0.0142,2415991149.0,0.0,0.0,1
6.208091544480191,0.35942515107422945,0.5149078630123145,0.0,3.1965951505531143,0.0142,0.0142,2415991150.0,0.0,0.0,1
23.185496688970936,0.14363045073433736,0.5377034351472607,0.0,12.46692121525511,0.0142,0.0142,2415991151.0,0.0,0.0,1
6.405158274998007,0.06772872519458101,0.45871870195627473,0.0,2.9381658897315774,0.0142,0.0142,2415991152.0,0.0,0.0,1
8.019136481466626,5.746421998064463,0.6104074065953902,0.0,4.894940302786526,0.0142,0.0142,2415991153.0,0.0,0.0,1
10.241027143813993,0.11608770176713877,0.7362477666505258,0.0,7.539933362840466,0.0142,0.0142,2415991154.0,0.0,0.0,1
6.808674802361302,35.0925756518839,0.9924914349713279,0.0,6.757551424848691,0.0142,0.0142,2415991155.0,0.0,0.0,1
7.110521356649091,0.10485678756021029,0.4069075971185055,0.0,2.8933251594938976,0.0142,0.0142,2415991156.0,0.0,0.0,1
8.513633913867539,11.516999627667674,0.550754974331488,0.0,4.688926227699802,0.0142,0.0142,2415991157.0,0.0,0.0,1
5.196272191743472,0.07223869299639843,0.3573087443565943,0.0,1.8566734921669483,0.0142,0.0142,2415991158.0,0.0,0.0,1
12.954193713315767,4.466419038410231,0.9835640592252404,0.0,12.741279352658946,0.0142,0.0142,2415991159.0,0.0,0.0,1
5.288349821119273,0.1470939760301613,0.9582911888578991,0.0,5.067779037176846,0.0142,0.0142,2415991160.0,0.0,0.0,1
8.861504284360457,1.4820574088412717,0.5187808903315134,0.0,4.597179082317038,0.0142,0.0142,2415991161.0,0.0,0.0,1
6.5819741958751115,21.86463068669311,0.2012458054189825,0.0,1.3245946982958463,0.0142,0.0142,2415991162.0,0.0,0.0,1
8.560828855291415,8.83132702232584,0.4157895093412748,0.0,3.5595028292962447,0.0142,0.0142,2415991163.0,0.0,0.0,1
6.974382417580998,0.3163896912148556,0.568477639500419,0.0,3.964780453719671,0.0142,0.0142,2415991164.0,0.0,0.0,1
6.200717184723142,2.8716018916626056,0.5255957006077808,0.0,3.259070292975266,0.0142,0.0142,2415991165.0,0.0,0.0,1
5.067767296526091,13.263985685560593,0.6989393862209223,0.0,3.5420621637444087,0.0142,0.0142,2415991166.0,0.0,0.0,1
6.97628231865257,6.093783551169184,0.6080931235458931,0.0,4.2422293058874265,0.0142,0.0142,2415991167.0,0.0,0.0,1
7.287462343146677,0.040798120449395806,0.7158556808669301,0.0,5.216771317445378,0.0142,0.0142,2415991168.0,0.0,0.0,1
8.146312484058909,52.29782886868604,0.4118002675093812,0.0,3.35465366015047,0.0142,0.0142,2415991169.0,0.0,0.0,1
7.7179300475780055,0.5398936768003417,0.9685076988251731,0.0,7.474874670073433,0.0142,0.0142,2415991170.0,0.0,0.0,1
35.51376375497463,41.634473519742876,0.33998160436970315,0.0,12.07402637862289,0.0142,0.0142,2415991171.0,0.0,0.0,1
6.856081373659723,0.032913972420957574,0.293243710008352,0.0,2.0105027381311356,0.0142,0.0142,2415991172.0,0.0,0.0,1
21.68799796992505,7.863362372723467,0.8650568467126516,0.0,18.761351135373754,0.0142,0.0142,2415991173.0,0.0,0.0,1
5.9132563223935914,13.046446020946785,0.9561707555794368,0.0,5.654082765717962,0.0142,0.0142,2415991174.0,0.0,0.0,1
5.340315480079626,1.539898366787845,0.6684960943121081,0.0,3.5699800408277205,0.0142,0.0142,2415991175.0,0.0,0.0,1
5.331812571002911,1.8361300670726355,0.4740799853584989,0.0,2.52770562559532,0.0142,0.0142,2415991176.0,0.0,0.0,1
30.11759147336358,1.0383740122369585,0.9682401428637328,0.0,29.161061070881093,0.0142,0.0142,2415991177.0,0.0,0.0,1
8.819466782153627,0.09509572996890144,0.6163509991997405,0.0,5.435887163589308,0.0142,0.0142,2415991178.0,0.0,0.0,1
36.17417069515235,5.364457030316581,0.7828382939905225,0.0,28.318526073515017,0.0142,0.0142,2415991179.0,0.0,0.0,1
8.709855402935021,0.04722610250481562,0.432648487009216,0.0,3.7683057621488825,0.0142,0.0142,2415991180.0,0.0,0.0,1
8.426638504288844,3.946641170275275,0.6738396018807711,0.0,5.678202734923171,0.0142,0.0142,2415991181.0,0.0,0.0,1
13.627076566581241,29.971138065562897,0.7386553134207747,0.0,10.065712512296962,0.0142,0.0142,2415991182.0,0.0,0.0,1
11.295595924628588,0.24841228066918375,0.7012350387513184,0.0,7.920867645926162,0.0142,0.0142,2415991183.0,0.0,0.0,1
6.019607866756042,1.0306733538154231,0.6596615874825733,0.0,3.9709040814068772,0.0142,0.0142,2415991184.0,0.0,0.0,1
16.285457469213373,0.7802374541248723,0.7052366951407558,0.0,11.485102204443377,0.0142,0.0142,2415991185.0,0.0,0.0,1
5.309286575681287,10.402833931725773,0.6463464711443252,0.0,3.431638642485538,0.0142,0.0142,2415991186.0,0.0,0.0,1
9.159230003254105,80.59014375011652,0.3636472754546672,0.0,3.330729035945998,0.0142,0.0142,2415991187.0,0.0,0.0,1
5.635405399590362,0.30504287204174096,0.37491125577791895,0.0,2.1127769151780877,0.0142,0.0142,2415991188.0,0.0,0.0,1
8.226728591124278,0.10625447560347219,0.78313829283708,0.0,6.442666184487064,0.0142,0.0142,2415991189.0,0.0,0.0,1
8.886877580161874,47.791277835001466,0.7141260424978593,0.0,6.346350716483951,0.0142,0.0142,2415991190.0,0.0,0.0,1
6.156431242957104,0.2721784321036554,0.2582600561924544,0.0,1.5899602787510836,0.0142,0.0142,2415991191.0,0.0,0.0,1
11.861158314337104,41.42027213632241,0.35008391826753504,0.0,4.152400777874684,0.0142,0.0142,2415991192.0,0.0,0.0,1
14.732037781910943,4.549642596808968,0.7480324541023293,0.0,11.020042375931078,0.0142,0.0142,2415991193.0,0.0,0.0,1
6.275322910865576,14.196806721187027,0.38778574377208186,0.0,2.4334807623999932,0.0142,0.0142,2415991194.0,0.0,0.0,1
22.765182995785874,37.074300352147,0.4764340311163802,0.0,10.846107903784338,0.0142,0.0142,2415991195.0,0.0,0.0,1
8.28323270015819,0.4116151109742953,0.9947760947743489,0.0,8.239961877570549,0.0142,0.0142,2415991196.0,0.0,0.0,1
5.855345698757338,0.05827519148489377,0.9303455701434336,0.0,5.447494932497297,0.0142,0.0142,2415991197.0,0.0,0.0,1
7.0417405695991775,60.485742996282106,0.510026524716294,0.0,3.591474470666405,0.0142,0.0142,2415991198.0,0.0,0.0,1
19.671399532102416,0.06868469425577611,0.9561549909207196,0.0,18.808906841015236,0.0142,0.0142,2415991199.0,0.0,0.0,1
7.049362761368124,14.458081415882786,0.37523441768436233,0.0,2.645163530807796,0.0142,0.0142,2415991200.0,0.0,0.0,1
5.755926005157954,81.57928287219666,0.32690897354054105,0.0,1.8816638621214936,0.0142,0.0142,2415991201.0,0.0,0.0,1
8.737620831304923,2.2300299164698254,0.7312955344209329,0.0,6.389783095396609,0.0142,0.0142,2415991202.0,0.0,0.0,1
37.08726825423646,16.26614487736733,0.7416911569185862,0.0,27.5072988984346,0.0142,0.0142,2415991203.0,0.0,0.0,1
10.284012115956381,10.9103981261813,0.9235586853794551,0.0,9.497888710239064,0.0142,0.0142,2415991204.0,0.0,0.0,1
21.40409986366043,0.49712466153603074,0.9045554840961876,0.0,19.361195913816502,0.0142,0.0142,2415991205.0,0.0,0.0,1
8.55244387226794,0.4334180078710967,0.6762100442950012,0.0,5.783248449696815,0.0142,0.0142,2415991206.0,0.0,0.0,1
9.361969648622742,0.05233922899184193,0.6368567146706888,0.0,5.962233233268583,0.0142,0.0142,2415991207.0,0.0,0.0,1
8.996572301369522,0.328681809556173,0.8428157757569505,0.0,7.582453063332247,0.0142,0.0142,2415991208.0,0.0,0.0,1
10.088348675731941,2.638430287803901,0.6146230310762393,0.0,6.2005314416323305,0.0142,0.0142,2415991209.0,0.0,0.0,1
7.162732331854332,10.522883057972896,0.5659643544169067,0.0,4.053851180059042,0.0142,0.0142,2415991210.0,0.0,0.0,1
5.167604600938901,0.05342368619282051,0.4993536397538805,0.0,2.5804621662877394,0.0142,0.0142,2415991211.0,0.0,0.0,1
6.661941020081915,12.248765298427971,0.4540332028055408,0.0,3.024742418249404,0.0142,0.0142,2415991212.0,0.0,0.0,1
15.47557341659223,2.184130902418798,0.32820005010181347,0.0,5.0790839706798625,0.0142,0.0142,2415991213.0,0.0,0.0,1
7.280530735197576,0.4756060589196492,0.7400433330208789,0.0,5.3879082314365645,0.0142,0.0142,2415991214.0,0.0,0.0,1
9.3681615118811,85.80296441511348,0.41635750059756704,0.0,3.90050431228114,0.0142,0.0142,2415991215.0,0.0,0.0,1
5.5672624160596555,0.04407819638623412,0.41475868379285674,0.0,2.3090704320143423,0.0142,0.0142,2415991216.0,0.0,0.0,1
10.042868193723637,34.79195907911599,0.5723506986309819,0.0,5.7480426269365905,0.0142,0.0142,2415991217.0,0.0,0.0,1
8.940939031466248,3.0480823689170773,0.3787020077855747,0.0,3.38595156270468,0.0142,0.0142,2415991218.0,0.0,0.0,1
5.3097954185234855,17.030347206994048,0.7912697662775525,0.0,4.201480579796698,0.0142,0.0142,2415991219.0,0.0,0.0,1
16.88319120178441,17.131676842223325,0.9554044212273791,0.0,16.130275518612013,0.0142,0.0142,2415991220.0,0.0,0.0,1
15.322910152767115,58.12445397906134,0.8577070057907936,0.0,13.142567387131233,0.0142,0.0142,2415991221.0,0.0,0.0,1
5.573740376333227,0.9928172961325668,0.8290265867288988,0.0,4.620778959504583,0.0142,0.0142,2415991222.0,0.0,0.0,1
11.330252447470187,0.9365338709328288,0.6740917931327985,0.0,7.637630188962458,0.0142,0.0142,2415991223.0,0.0,0.0,1
10.321299970036739,7.045333043581888,0.34457448677788793,0.0,3.5564566400560396,0.0142,0.0142,2415991224.0,0.0,0.0,1
8.284773669132404,37.26171644331417,0.2873091234192797,0.0,2.3802910606055607,0.0142,0.0142,2415991225.0,0.0,0.0,1
37.58403186645764,0.8672648641190734,0.3986452731851202,0.0,14.982696650802271,0.0142,0.0142,2415991226.0,0.0,0.0,1
12.468616129766666,19.48298395263599,0.695286788586658,0.0,8.66926406698527,0.0142,0.0142,2415991227.0,0.0,0.0,1
16.278057442697577,0.44123315351179815,0.6563631735136651,0.0,10.684317441726717,0.0142,0.0142,2415991228.0,0.0,0.0,1
6.910631492486204,0.19186572179834652,0.7375226704796776,0.0,5.096747393039386,0.0142,0.0142,2415991229.0,0.0,0.0,1
12.764517045612545,0.06502684114900262,0.8382794183482154,0.0,10.700231924491964,0.0142,0.0142,2415991230.0,0.0,0.0,1
7.064151017288261,0.06444169433660189,0.9441640444843875,0.0,6.669717395331385,0.0142,0.0142,2415991231.0,0.0,0.0,1
11.63287656182052,3.8973410830767357,0.38537141658870966,0.0,4.482978119630372,0.0142,0.0142,2415991232.0,0.0,0.0,1
33.44865568492086,0.22360016717698605,0.4078803730776195,0.0,13.643050159710358,0.0142,0.0142,2415991233.0,0.0,0.0,1
7.398776391810095,3.064912200720391,0.2966507268177764,0.0,2.1948523941926696,0.0142,0.0142,2415991234.0,0.0,0.0,1
8.354191921077787,0.11981695457813277,0.2360264029800037,0.0,1.971809868936597,0.0142,0.0142,2415991235.0,0.0,0.0,1
6.695980975397885,0.3025099604398652,0.48254436141798634,0.0,3.2311078638403576,0.0142,0.0142,2415991236.0,0.0,0.0,1
5.697961901282053,0.17657719607955794,0.9743725687540175,0.0,5.551937774414719,0.0142,0.0142,2415991237.0,0.0,0.0,1
7.204027200311614,1.8507959106634848,0.8752992352239821,0.0,6.305679498965521,0.0142,0.0142,2415991238.0,0.0,0.0,1
5.09519021041587,23.065112288981997,0.4776362259014504,0.0,2.433647422353053,0.0142,0.0142,2415991239.0,0.0,0.0,1
37.85932507193412,18.14620691903219,0.21970872753227555,0.0,8.318024136785423,0.0142,0.0142,2415991240.0,0.0,0.0,1
10.065446052440729,1.2633087069633222,0.7562270320544209,0.0,7.611762394541139,0.0142,0.0142,2415991241.0,0.0,0.0,1
15.87740999178951,1.9931556046809618,0.8770833325685077,0.0,13.925811668155266,0.0142,0.0142,2415991242.0,0.0,0.0,1
7.896051514954268,0.16915524123178768,0.43154245402205826,0.0,3.4074814478479554,0.0142,0.0142,2415991243.0,0.0,0.0,1
7.639248884223387,74.24894149999511,0.46916322713248326,0.0,3.5840546593904663,0.0142,0.0142,2415991244.0,0.0,0.0,1
7.304217547363022,2.2870442905572554,0.9793976093310401,0.0,7.153733203921178,0.0142,0.0142,2415991245.0,0.0,0.0,1
6.552490829465026,0.041383039652793024,0.453469966210431,0.0,2.9713577950316643,0.0142,0.0142,2415991246.0,0.0,0.0,1
7.939913089369822,44.4572769867524,0.676421954832507,0.0,5.370731533111745,0.0142,0.0142,2415991247.0,0.0,0.0,1
7.810295095415634,7.09425091029233,0.9740603378419759,0.0,7.607698679286079,0.0142,0.0142,2415991248.0,0.0,0.0,1
16.89048615412642,17.39133939138743,0.22500728027023725,0.0,3.8004823519820854,0.0142,0.0142,2415991249.0,0.0,0.0,1
9.82229282780984,1.7386859678929552,0.372416905922472,0.0,3.6579879039974283,0.0142,0.0142,2415991250.0,0.0,0.0,1
9.623127171323537,2.1472004945130254,0.48617859117485446,0.0,4.678558410850539,0.0142,0.0142,2415991251.0,0.0,0.0,1
5.498199746467073,0.0729237467598103,0.3922434050033268,0.0,2.1566325899426726,0.0142,0.0142,2415991252.0,0.0,0.0,1
6.07656825026543,79.54707022246559,0.742827674254797,0.0,4.51384306079521,0.0142,0.0142,2415991253.0,0.0,0.0,1
5.101465104798267,0.19978891500036058,0.5255362611068819,0.0,2.6810048973429086,0.0142,0.0142,2415991254.0,0.0,0.0,1
5.2579709559626755,18.581712039515633,0.8110271575126342,0.0,4.264357238698397,0.0142,0.0142,2415991255.0,0.0,0.0,1
28.94366685809463,7.270706539911067,0.3838254827489831,0.0,11.109316904333914,0.0142,0.0142,2415991256.0,0.0,0.0,1
