    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
     5480297,  1874498011,  5.857373e+00,  1.733861e+00,   5.422488e+01,     0.000000e+00,                     3.950884e-01,   9.560084e-01,  5.456756e+00,          5.426440e+00,                     5.553229e-01,  -9.015346e-01,  1.680473e+00,          3.107192e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     5487046,  1874498012,  1.336635e+01,  4.801048e+00,   8.292825e+00,     0.000000e+00,                     5.184752e-01,   5.740667e-01,  5.525491e+00,          4.963514e+00,                     5.059157e-01,   1.014154e+00,  5.423371e+00,          7.191204e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     5492267,  1874498013,  7.298408e+00,  3.902466e+00,   6.150347e-02,     0.000000e+00,                     4.899021e-01,  -1.889867e-01,  5.796704e+00,          2.069439e+00,                     3.579096e-01,   2.656206e-01,  6.392147e-02,          2.836698e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     5905196,  1874498014,  9.093377e+00,  7.079638e+00,   6.262707e-01,     0.000000e+00,                     1.207982e-01,   2.906115e-01,  5.629313e+00,          3.083065e+00,                     8.381877e-01,   1.145095e+00,  4.391611e+00,          5.703638e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
     5916421,  1874498015,  2.217994e+01,  1.092059e+01,   3.586782e+00,     0.000000e+00,                     5.699603e-01,  -5.795580e-01,  8.275043e-01,          5.698791e+00,                     2.300353e-01,  -4.871601e-01,  1.339634e+00,          5.799595e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     5919058,  1874498016,  6.255266e+00,  5.513118e+00,   3.247126e-01,     0.000000e+00,                     7.548786e-01,  -5.527565e-01,  6.734212e-01,          3.793543e+00,                     2.984149e-01,   1.892310e-01,  3.198265e+00,          1.644283e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     5922535,  1874498017,  5.203946e+00,  3.418477e+00,   1.761275e+01,     0.000000e+00,                     8.833368e-01,   5.453713e-01,  1.976569e+00,          4.277878e+00,                     9.652948e-01,   8.766395e-01,  2.361364e+00,          3.512260e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     5930724,  1874498018,  1.241257e+01,  1.088048e+01,   1.511137e+01,     0.000000e+00,                     8.452490e-01,   2.493949e-01,  1.524625e-01,          3.939981e+00,                     2.725027e-01,   8.103005e-01,  2.630400e+00,          1.655007e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     5938237,  1874498019,  1.491198e+01,  9.524050e+00,   2.778390e+00,     0.000000e+00,                     5.530669e-02,  -9.058432e-01,  1.655837e+00,          4.838504e+00,                     3.716670e-01,   8.592191e-01,  5.968646e+00,          1.587125e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     5941142,  1874498020,  1.892021e+01,  1.036693e+01,   4.921235e+01,     0.000000e+00,                     9.599984e-01,  -5.048902e-01,  5.939355e+00,          4.298559e+00,                     8.755529e-01,  -2.209101e-01,  3.164115e+00,          2.018698e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
     5945951,  1874498021,  9.712195e+00,  2.180942e+00,   7.919839e+00,     0.000000e+00,                     8.243478e-01,  -2.260592e-01,  1.024008e+00,          6.050263e+00,                     3.468863e-01,  -6.117662e-01,  5.725833e-01,          5.377141e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     5951988,  1874498022,  9.771539e+00,  7.481450e+00,   5.911764e-01,     0.000000e+00,                     6.496866e-01,   1.280900e+00,  4.331723e+00,          5.300452e+00,                     2.303309e-01,   4.322439e-02,  4.943494e+00,          4.159053e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
     5963065,  1874498023,  4.968660e+01,  1.429624e+01,   3.330295e-01,     0.000000e+00,                     2.463801e-01,  -3.378355e-01,  2.793669e+00,          8.616504e-01,                     4.325075e-01,  -1.559912e-01,  4.648643e+00,          3.885239e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     5965812,  1874498024,  8.160073e+00,  1.700182e+00,   4.450622e-01,     0.000000e+00,                     6.508778e-01,  -2.328389e-02,  5.815514e+00,          4.234061e+00,                     4.190947e-01,  -1.082853e+00,  2.466399e+00,          3.053570e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     5967445,  1874498025,  6.325946e+00,  1.471739e+00,   5.295316e+00,     0.000000e+00,                     4.077561e-01,  -3.411722e-02,  5.468242e+00,          2.617075e+00,                     2.862326e-01,   5.769810e-02,  5.070477e+00,          1.746002e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     5975198,  1874498026,  1.238503e+01,  6.022901e+00,   9.647846e+00,     0.000000e+00,                     7.830151e-01,  -2.569998e-01,  8.689765e-01,          5.526896e+00,                     6.406759e-01,  -6.185866e-01,  3.868194e+00,          1.167964e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     5983047,  1874498027,  1.257114e+01,  1.137280e+01,   4.849489e-01,     0.000000e+00,                     2.897569e-01,  -2.903867e-01,  5.733245e+00,          2.931056e+00,                     9.146105e-01,  -4.051420e-02,  1.703830e+00,          4.807252e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     5987480,  1874498028,  1.075347e+01,  1.021878e+01,   1.770115e-01,     0.000000e+00,                     1.354368e-02,   3.993236e-01,  6.165880e+00,          1.478117e+00,                     4.269010e-02,   1.119525e+00,  4.891153e+00,          2.263934e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     5990017,  1874498029,  1.111870e+01,  6.852894e+00,   8.683035e+00,     0.000000e+00,                     3.473365e-01,  -4.159191e-02,  5.853345e+00,          2.256464e+00,                     2.220439e-01,   9.085773e-01,  5.183004e-01,          7.264550e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     5996566,  1874498030,  8.673197e+00,  3.175354e+00,   9.853517e+00,     0.000000e+00,                     6.825326e-01,  -8.195355e-01,  1.251742e+00,          4.591798e+00,                     6.317557e-02,  -5.885007e-01,  1.755044e+00,          3.355286e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6002347,  1874498031,  1.093084e+01,  6.853288e+00,   2.746595e-01,     0.000000e+00,                     6.892633e-01,  -5.892330e-01,  5.617943e-02,          5.015130e+00,                     8.757593e-01,   2.576833e-01,  4.080926e+00,          4.219485e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6005844,  1874498032,  1.228194e+01,  8.914751e+00,   3.024068e+00,     0.000000e+00,                     3.881033e-01,   1.176332e+00,  4.486448e+00,          5.707258e+00,                     9.374730e-01,   5.354187e-01,  3.375176e+00,          6.223308e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6011165,  1874498033,  5.388565e+00,  4.744364e+00,   1.272311e+01,     0.000000e+00,                     6.066456e-01,  -7.196203e-01,  1.909502e+00,          4.742522e+00,                     2.303276e-01,   7.391139e-01,  2.352697e+00,          4.064180e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            15,    46
     6024530,  1874498034,  8.021129e+00,  3.812583e+00,   1.375773e+01,     0.000000e+00,                     5.619579e-02,   3.479254e-02,  3.520783e+00,          3.775040e+00,                     3.560165e-02,   5.968606e-01,  3.105909e+00,          4.663285e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            13,                  1,             8,    46
     6036139,  1874498035,  5.431933e+00,  4.743719e+00,   5.705268e-01,     0.000000e+00,                     5.624839e-01,   1.370573e-01,  3.482410e+00,          5.834341e+00,                     1.430896e-01,  -3.532015e-01,  2.809009e+00,          2.500741e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,            12,    46
     6045604,  1874498036,  9.286769e+00,  3.209870e+00,   1.006657e-01,     0.000000e+00,                     8.943339e-01,   5.636422e-02,  6.208730e+00,          7.332709e-01,                     1.051472e-01,   1.796732e-01,  2.825644e+00,          4.978447e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     6060831,  1874498037,  1.326970e+01,  7.760927e+00,   5.788667e+00,     0.000000e+00,                     3.786036e-01,   5.251663e-02,  4.433518e+00,          2.387941e+00,                     3.409218e-01,   5.474378e-01,  5.204704e+00,          6.101342e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     6097236,  1874498038,  6.416840e+00,  1.887305e+00,   7.405771e-01,     0.000000e+00,                     3.423396e-01,  -4.906111e-01,  3.002557e+00,          3.141345e+00,                     1.468019e-01,  -6.361715e-02,  5.059357e+00,          1.853250e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     6109229,  1874498039,  2.209212e+01,  5.275581e+00,   1.365609e+00,     0.000000e+00,                     8.154258e-02,  -6.968570e-01,  9.746650e-01,          3.153964e+00,                     3.227297e-01,   8.070120e-01,  5.738959e+00,          2.411374e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6111534,  1874498040,  5.722799e+00,  3.947249e+00,   4.290845e+00,     0.000000e+00,                     9.062159e-01,   4.489877e-01,  1.893209e+00,          2.961126e+00,                     3.692010e-01,   1.471877e-01,  5.862414e+00,          3.890097e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     6117323,  1874498041,  8.802727e+00,  5.060855e+00,   4.564654e-01,     0.000000e+00,                     8.550877e-01,   1.939143e-02,  1.518904e+00,          4.435655e+00,                     7.994342e-01,  -7.707556e-01,  2.280589e-01,          5.670385e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             9,    46
     6127692,  1874498042,  5.176549e+00,  2.010538e+00,   4.671801e+00,     0.000000e+00,                     1.467014e-01,  -6.870571e-01,  4.177190e+00,          3.234859e+00,                     6.021540e-01,   3.623175e-02,  2.252017e+00,          3.280618e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     6135581,  1874498043,  2.955839e+01,  8.164149e+00,   2.968891e+01,     0.000000e+00,                     3.789722e-01,  -6.199428e-01,  3.953813e-02,          5.875059e+00,                     9.384411e-01,   4.053948e-01,  1.159740e+00,          5.829231e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
     6141166,  1874498044,  8.893168e+00,  5.444845e+00,   1.967324e-01,     0.000000e+00,                     9.524196e-01,   2.472598e-01,  4.671357e+00,          2.514878e+00,                     4.315838e-01,   5.627043e-01,  3.900520e-01,          4.164263e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     6147643,  1874498045,  6.959689e+00,  4.678995e+00,   6.092518e-01,     0.000000e+00,                     8.733500e-01,  -2.909725e-01,  6.063116e+00,          7.722873e-01,                     2.850567e-01,  -4.729561e-01,  2.203266e+00,          2.576339e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
     6161160,  1874498046,  1.613694e+01,  1.468505e+01,   5.560741e-01,     0.000000e+00,                     1.756331e-01,   6.639340e-01,  3.032143e+00,          5.801828e+00,                     4.000304e-01,  -6.722210e-01,  1.184394e+00,          4.062774e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     6165005,  1874498047,  5.357690e+00,  4.250478e+00,   9.144850e-01,     0.000000e+00,                     2.605746e-01,   8.495947e-01,  5.970264e+00,          2.477425e+00,                     1.442677e-02,   1.575392e-01,  1.816159e+00,          2.361093e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     6167482,  1874498048,  6.948726e+00,  5.899094e+00,   6.200722e-01,     0.000000e+00,                     6.193249e-05,   5.410543e-01,  3.466743e+00,          3.098259e+00,                     6.150017e-02,  -3.278068e-01,  5.667840e+00,          4.137436e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
     6177747,  1874498049,  6.557765e+00,  4.647765e+00,   3.664619e+00,     0.000000e+00,                     6.092213e-01,   1.786985e-01,  4.601427e+00,          2.437921e+00,                     5.812701e-01,   4.635406e-01,  5.352831e+00,          2.391907e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     6183428,  1874498050,  9.909234e+00,  5.679043e+00,   1.403708e-01,     0.000000e+00,                     2.641358e-01,  -5.777517e-01,  5.095683e+00,          1.312517e+00,                     1.082470e-01,  -5.677855e-01,  4.267776e+00,          2.908938e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     6188989,  1874498051,  7.043080e+00,  2.359604e+00,   1.141964e-01,     0.000000e+00,                     9.883298e-01,  -8.244294e-01,  2.789074e+00,          5.696003e+00,                     1.662027e-01,   6.761577e-01,  5.781811e+00,          3.964399e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     6193842,  1874498052,  1.130710e+01,  1.047177e+01,   1.248381e-01,     0.000000e+00,                     9.884634e-01,  -4.958621e-02,  4.062049e+00,          3.035406e+00,                     6.518876e-02,   4.236832e-01,  5.274994e+00,          4.324479e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     6256829,  1874498053,  1.543176e+01,  5.277836e+00,   4.547700e-01,     0.000000e+00,                     7.473424e-01,  -5.265964e-01,  3.115707e-01,          3.764294e+00,                     3.224871e-01,   3.436792e-02,  4.531146e+00,          6.020617e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6259866,  1874498054,  8.782577e+00,  6.225864e+00,   6.443136e+00,     0.000000e+00,                     7.061471e-01,  -7.925340e-01,  5.556228e+00,          1.039026e+00,                     4.525121e-01,   7.699459e-01,  2.506446e+00,          5.262789e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6265887,  1874498055,  6.820009e+00,  2.451875e+00,   1.565546e+00,     0.000000e+00,                     4.134097e-01,   1.009240e+00,  4.016409e-01,          4.350655e+00,                     3.509142e-01,  -4.966200e-01,  2.792596e+00,          3.418281e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     6268456,  1874498056,  1.207447e+01,  5.170047e+00,   2.640775e-01,     0.000000e+00,                     2.060989e-01,   2.769458e-01,  1.552836e-01,          4.098394e-01,                     4.860132e-01,   6.694164e-01,  3.781414e+00,          1.073520e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6272045,  1874498057,  1.894358e+01,  7.009666e+00,   1.332983e-01,     0.000000e+00,                     3.161481e-02,   1.520063e-01,  4.834364e+00,          3.648607e+00,                     8.022511e-01,   9.594549e-01,  3.998797e+00,          1.661129e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     6279764,  1874498058,  7.308371e+00,  4.653945e+00,   2.923096e+01,     0.000000e+00,                     9.684454e-01,   1.063490e+00,  2.456221e+00,          2.890478e+00,                     2.674112e-01,   1.401309e-01,  1.405666e+00,          1.610057e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6285989,  1874498059,  6.117797e+00,  2.817280e+00,   3.874304e-02,     0.000000e+00,                     9.430018e-01,   9.016580e-01,  5.428496e+00,          3.967361e+00,                     7.272884e-01,   1.187038e+00,  3.285340e+00,          5.502001e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     6482588,  1874498060,  1.182711e+01,  1.130337e+01,   3.016946e+00,     0.000000e+00,                     8.088178e-01,   8.224353e-01,  2.603438e+00,          5.189699e+00,                     3.096889e-01,  -8.710009e-02,  1.885222e-01,          1.043722e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,             7,                  1,            13,    46
     6490445,  1874498061,  2.756882e+01,  2.576818e+01,   2.928128e+01,     0.000000e+00,                     2.385620e-01,  -8.863443e-01,  1.749200e+00,          6.963218e-01,                     9.833584e-01,   8.674102e-02,  3.087529e+00,          4.502070e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             4,    46
     6498850,  1874498062,  1.848512e+01,  5.905581e+00,   1.392786e+01,     0.000000e+00,                     6.410240e-01,  -6.456507e-01,  2.082538e+00,          2.101949e+00,                     8.305122e-01,   5.890527e-01,  3.344829e+00,          1.440654e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
     6503683,  1874498063,  4.310416e+01,  2.245616e+01,   1.065571e+00,     0.000000e+00,                     9.294340e-01,  -2.798653e-01,  2.617352e+00,          5.407504e+00,                     1.007381e-01,   7.215546e-01,  3.398478e+00,          1.600970e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            14,                  1,            14,    46
     6507532,  1874498064,  9.168425e+00,  7.164354e+00,   7.525008e+00,     0.000000e+00,                     2.966715e-01,   7.864929e-01,  4.058907e+00,          2.579903e+00,                     6.238213e-01,  -7.506113e-01,  5.718082e+00,          4.676902e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     6513597,  1874498065,  6.432779e+00,  1.514869e+00,   1.259543e+01,     0.000000e+00,                     2.044000e-02,  -1.494371e-01,  3.828855e+00,          5.916586e+00,                     1.815116e-01,  -8.892542e-01,  4.442344e+00,          4.614765e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     6520358,  1874498066,  1.961314e+01,  9.154554e+00,   1.379738e+01,     0.000000e+00,                     5.164289e-02,   4.578603e-02,  3.657324e-01,          8.373745e-01,                     9.382631e-01,   7.290191e-01,  4.361933e+00,          5.443034e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
